row,baseMean,log2FoldChange,lfcSE,stat.x,pvalue,padj,aa,gene,stat.y,bin,max_annot_lvl,Preferred_name,COG_category,PFAMs,Description
Cluster 40064,261.9853075140266,11.311258175695144,2.343935596905228,4.825754679706113,1.3947410542055489e-6,2.6736684121653027e-5,216,Utg747382_16,*,concoct_sample01.txt.041.emapper.annotations,29547|Epsilonproteobacteria,-,Q,FAA_hydrolase,2-keto-4-pentenoate hydratase
Cluster 44246,261.9146903847891,11.310910793311333,2.4226267205145446,4.66886239532147,3.0287214647592365e-6,4.004228749467091e-5,193,Utg857150_101,*,metabat_sample13.txt.014_sub.emapper.annotations,29547|Epsilonproteobacteria,maf,D,Maf,nucleotide-binding protein implicated in inhibition of septum formation
Cluster 65049,261.17663158335995,11.306849427583867,2.349412003571617,4.8126294623484505,1.489573156778229e-6,2.7556842597784468e-5,94,Utg738134_132,*,concoct_sample01.txt.041.emapper.annotations,29547|Epsilonproteobacteria,hup,L,Bac_DNA_binding,Belongs to the bacterial histone-like protein family
Cluster 59909,260.78610310550107,11.305013619477071,2.3656395601154134,4.77884028069159,1.7630917632647863e-6,2.953788470259761e-5,117,Utg506332_43,*,NA,NA,NA,NA,NA,NA
Cluster 67302,260.74708037889053,11.304735138044984,2.3095309330949787,4.894818673372616,9.839641107407511e-7,2.014124017962518e-5,85,Utg515144_10,*,maxbin_sample02.txt.001.emapper.annotations,29547|Epsilonproteobacteria,-,S,PPK2,Polyphosphate kinase 2 (PPK2)
Cluster 63700,260.75387142900405,11.304655244365176,2.373299692932555,4.763264950494574,1.904854657950957e-6,3.063327148303982e-5,100,Utg507162_61,*,maxbin_sample02.txt.001.emapper.annotations,29547|Epsilonproteobacteria,-,-,-,-
Cluster 9760,260.6900677082549,11.304141866495579,2.4063449927746547,4.6976397401194125,2.6318511641434014e-6,3.6412826865933386e-5,490,Utg740346_52,*,concoct_sample01.txt.041.emapper.annotations,29547|Epsilonproteobacteria,thrC,E,"PALP,Thr_synth_N",threonine synthase
Cluster 68823,260.62789291132015,11.304051039443184,2.3314189558430165,4.8485713008007,1.2435383474762376e-6,2.4447559968556734e-5,79,Utg505330_148,*,maxbin_sample02.txt.001.emapper.annotations,29547|Epsilonproteobacteria,-,CP,"FeThRed_B,Rhodanese",PFAM Ferredoxin thioredoxin reductase catalytic beta chain
Cluster 35347,260.6016191612697,11.303985880256441,2.366685321328712,4.776294414126049,1.785549188595626e-6,2.96908409155477e-5,244,Utg505700_25,*,maxbin_sample02.txt.001.emapper.annotations,29547|Epsilonproteobacteria,-,H,TP_methylase,"Multifunctional enzyme that catalyzes the SAM-dependent methylations of uroporphyrinogen III at position C-2 and C-7 to form precorrin-2 via precorrin-1. Then it catalyzes the NAD- dependent ring dehydrogenation of precorrin-2 to yield sirohydrochlorin. Finally, it catalyzes the ferrochelation of sirohydrochlorin to yield siroheme"
Cluster 49144,260.17890244981703,11.301481239063568,2.402781244392708,4.703499856858574,2.5573927552661928e-06,3.58600655446461e-5,166,Utg742230_36,*,concoct_sample01.txt.034.emapper.annotations,28221|Deltaproteobacteria,-,C,Rubrerythrin,PFAM Rubrerythrin
Cluster 21534,259.95175576063497,11.300377484819972,2.431408153428832,4.647667841733565,3.3570891210097564e-6,4.3811085381082864e-5,346,Utg506002_144,*,maxbin_sample02.txt.001.emapper.annotations,1236|Gammaproteobacteria,rpfG,T,"HD,Response_reg",COG3437 Response regulator containing a CheY-like receiver domain and an HD-GYP domain
Cluster 21287,259.7572934923083,11.298987138122913,2.5001255025595404,4.51936797834965,6.20245103338436e-6,7.442706432147796e-5,349,Utg859096_6,*,metabat_sample13.txt.014_sub.emapper.annotations,29547|Epsilonproteobacteria,pheT,J,"B3_4,B5,FDX-ACB,tRNA_bind",Belongs to the phenylalanyl-tRNA synthetase beta subunit family. Type 1 subfamily
Cluster 41288,259.63641818980653,11.298616457407249,2.400623368563772,4.706534396591709,2.5196348828818753e-6,3.536973732626519e-5,209,Utg505100_36,*,maxbin_sample02.txt.001.emapper.annotations,29547|Epsilonproteobacteria,-,-,-,-
Cluster 22710,259.16491250194866,11.295924106202103,2.3630392814772896,4.780252361755191,1.7507528981070983e-6,2.950218745949e-5,336,Utg515144_8,*,maxbin_sample02.txt.001.emapper.annotations,29547|Epsilonproteobacteria,-,S,"TPR_2,TPR_8,VWA_2","von Willebrand factor, type A"
Cluster 18305,258.8101232262266,11.293976466911117,2.3331900966920007,4.840572777556242,1.294654314302874e-6,2.5230038610795077e-5,378,Utg505364_159,*,maxbin_sample02.txt.001.emapper.annotations,91061|Bacilli,-,M,"Glyco_transf_4,Glycos_transf_1",Glycosyl Transferase
Cluster 35193,258.37823108800984,11.29158592706509,2.3553172908896993,4.794082721143612,1.6342083635006101e-6,2.8681112349801695e-5,245,Utg508320_53,*,maxbin_sample02.txt.001.emapper.annotations,29547|Epsilonproteobacteria,-,S,H2O2_YaaD,Belongs to the UPF0246 family
Cluster 2251,258.3755357050198,11.291576343791869,2.379154075094924,4.746046698695357,2.0743084131556107e-6,3.196371111900505e-5,814,Utg742230_46,*,concoct_sample01.txt.034.emapper.annotations,28221|Deltaproteobacteria,lon_1,O,"AAA,LON_substr_bdg,Lon_C","ATP-dependent serine protease that mediates the selective degradation of mutant and abnormal proteins as well as certain short-lived regulatory proteins. Required for cellular homeostasis and for survival from DNA damage and developmental changes induced by stress. Degrades polypeptides processively to yield small peptide fragments that are 5 to 10 amino acids long. Binds to DNA in a double-stranded, site-specific manner"
Cluster 5831,258.0381940457555,11.289723267285265,2.3581271647382698,4.7875803460066235,1.688041650982633e-6,2.891215915690167e-5,602,Utg738366_214,*,concoct_sample01.txt.034.emapper.annotations,186801|Clostridia,-,C,"DUF4445,Fer2",Domain of unknown function (DUF4445)
Cluster 61402,257.6734863507106,11.28735589694446,2.3927676770534756,4.717280329883109,2.39018250174986e-6,3.465353226944545e-5,111,Utg857450_40,*,metabat_sample13.txt.014_sub.emapper.annotations,29547|Epsilonproteobacteria,-,S,ATPase_gene1,Putative F0F1-ATPase subunit Ca2+/Mg2+ transporter
Cluster 33803,257.2331103784002,11.284889593999537,2.452055241174434,4.602216705605106,4.180179314987349e-6,5.266261675165104e-5,253,Utg740346_48,*,concoct_sample01.txt.041.emapper.annotations,29547|Epsilonproteobacteria,proC,E,"F420_oxidored,P5CR_dimer",Catalyzes the reduction of 1-pyrroline-5-carboxylate (PCA) to L-proline
Cluster 19613,256.74609332903617,11.282179679940658,2.5298344902746543,4.459651302609838,8.20931035050072e-6,9.402367124835458e-5,365,Utg857150_100,*,metabat_sample13.txt.014_sub.emapper.annotations,29547|Epsilonproteobacteria,bioF,E,Aminotran_1_2,8-amino-7-oxononanoate synthase
Cluster 40960,256.5810913443072,11.281516102677212,2.3653810479593544,4.76942863493809,1.8474917763423888e-6,3.035142710396776e-5,211,Utg516956_22,*,maxbin_sample02.txt.001.emapper.annotations,29547|Epsilonproteobacteria,hemD,H,HEM4,Uroporphyrinogen-III synthase
Cluster 49806,256.42101048943016,11.280603547939117,2.3355589663707916,4.829937377033116,1.3657599754010105e-6,2.631640969014336e-5,163,Utg505330_147,*,maxbin_sample02.txt.001.emapper.annotations,29547|Epsilonproteobacteria,-,CP,"FeThRed_B,Rhodanese",PFAM Ferredoxin thioredoxin reductase catalytic beta chain
Cluster 3538,256.32687489790464,11.2801458391033,2.435356373705701,4.631825535225113,3.624555314263049e-6,4.6721240258721374e-5,712,Utg507162_18,*,maxbin_sample02.txt.001.emapper.annotations,29547|Epsilonproteobacteria,-,ET,"GGDEF,NMT1,SBP_bac_3",Diguanylate cyclase
Cluster 7214,256.18080070590105,11.278882415591097,2.3057494723088534,4.891633957221307,1.0000229620263008e-6,2.0430375654107416e-5,558,Utg738096_37,*,metabat_sample01.txt.019.emapper.annotations,28221|Deltaproteobacteria,rnj,S,"Lactamase_B,Lactamase_B_2,RMMBL",Zn-dependent metallo-hydrolase RNA specificity domain
Cluster 21342,255.9451535137337,11.278027241401789,2.381287806653591,4.7361042247349054,2.1786557675198226e-6,3.2913775703618467e-5,348,Utg508320_36,*,maxbin_sample02.txt.001.emapper.annotations,2|Bacteria,-,E,"CBS,DUF21",flavin adenine dinucleotide binding
Cluster 24147,255.55135807678153,11.275726878920828,2.411377610214938,4.676051909562089,2.9245060806137153e-6,3.902255072078002e-5,324,Utg506694_165,*,maxbin_sample02.txt.001.emapper.annotations,29547|Epsilonproteobacteria,trxB_2,O,"FixS,Pyr_redox_3",pyridine nucleotide-disulfide oxidoreductase
Cluster 36424,255.5128369163819,11.275541798627767,2.3879031364285033,4.72194270639142,2.3360249549586506e-6,3.396225414293931e-5,237,Utg505330_5,*,maxbin_sample02.txt.001.emapper.annotations,200930|Deferribacteres,-,T,"EAL,GGDEF,PAS_9",signal transduction
Cluster 13326,255.45223650158297,11.275112587066118,2.393279298305851,4.711156192696573,2.4631535923286405e-6,3.497049451541597e-5,435,Utg507016_39,*,maxbin_sample02.txt.001.emapper.annotations,1224|Proteobacteria,-,F,"Cytidylate_kin2,YitT_membrane","Psort location CytoplasmicMembrane, score 10.00"
Cluster 41743,255.36548352363602,11.274406538036494,2.5045000021523065,4.5016596240157885,6.742489892018134e-6,8.014877258852383e-5,207,Utg857748_24,*,metabat_sample13.txt.014_sub.emapper.annotations,29547|Epsilonproteobacteria,glcD,C,"FAD-oxidase_C,FAD_binding_4",Glycolate oxidase subunit
Cluster 31671,255.28768585351187,11.274185149209151,2.471186422405302,4.562256026898831,5.0606882971680445e-6,6.231881777596562e-5,267,Utg505330_21,*,maxbin_sample02.txt.001.emapper.annotations,29547|Epsilonproteobacteria,-,S,TauE,membrane transporter protein
Cluster 61061,255.09281558791935,11.272995937283858,2.3935755567351618,4.7096887773453995,2.4809533296749485e-6,3.5106597183351264e-5,112,Utg506694_83,*,maxbin_sample02.txt.001.emapper.annotations,29547|Epsilonproteobacteria,-,-,-,-
Cluster 5930,254.59399021160903,11.270328924580705,2.3649201609345174,4.765627656591647,1.8826665253933602e-6,3.051995909651132e-5,599,Utg505604_135,*,maxbin_sample02.txt.001.emapper.annotations,28216|Betaproteobacteria,-,L,"UvrD-helicase,UvrD_C",UvrD-like helicase C-terminal domain
Cluster 40620,254.33867180425702,11.268869259921903,2.381256172582502,4.7323212805368495,2.219667138714259e-6,3.3124665393515e-5,213,Utg505604_84,*,maxbin_sample02.txt.001.emapper.annotations,29547|Epsilonproteobacteria,-,M,TonB_C,Gram-negative bacterial TonB protein C-terminal
Cluster 8158,253.9474372129709,11.266752316607098,2.411387682323792,4.672310636400705,2.978300624578699e-6,3.952637658491682e-5,530,Utg505100_31,*,maxbin_sample02.txt.001.emapper.annotations,29547|Epsilonproteobacteria,-,EPT,"HATPase_c,NMT1,SBP_bac_3",NMT1/THI5 like
Cluster 67050,253.94390248341887,11.266584432612643,2.368272146576477,4.757301414408548,1.9619810902170003e-6,3.097250084375221e-5,86,Utg505604_159,*,maxbin_sample02.txt.001.emapper.annotations,29547|Epsilonproteobacteria,-,T,PemK_toxin,"PemK-like, MazF-like toxin of type II toxin-antitoxin system"
Cluster 42114,253.86443512812397,11.265881244835516,2.5164910717379216,4.476821464363532,7.576255504032733e-6,8.794893635280189e-5,204,Utg743948_3,*,concoct_sample01.txt.041.emapper.annotations,29547|Epsilonproteobacteria,plsY,I,G3P_acyltransf,"Catalyzes the transfer of an acyl group from acyl- phosphate (acyl-PO(4)) to glycerol-3-phosphate (G3P) to form lysophosphatidic acid (LPA). This enzyme utilizes acyl-phosphate as fatty acyl donor, but not acyl-CoA or acyl-ACP"
Cluster 4284,253.70001439471756,11.265286248757445,2.3593624846098025,4.774716188055574,1.7996086770696616e-6,2.987284432420899e-5,669,Utg737530_262,*,concoct_sample01.txt.034.emapper.annotations,28221|Deltaproteobacteria,-,NT,"HAMP,MCPsignal,dCache_1",Methyl-accepting chemotaxis-like domains (chemotaxis sensory transducer).
Cluster 19915,253.6840449099036,11.2648818259154,2.4672547222723793,4.56575550316113,4.9769858403069565e-6,6.135959555823011e-5,362,Utg857250_64,*,metabat_sample13.txt.014_sub.emapper.annotations,29547|Epsilonproteobacteria,cinA,S,CinA,Belongs to the CinA family
Cluster 4149,253.24571285234595,11.262629463331324,2.335924399470955,4.821487144824596,1.4249190517005838e-6,2.7216426141460323e-5,677,Utg741422_22,*,concoct_sample01.txt.034.emapper.annotations,28221|Deltaproteobacteria,-,T,"HATPase_c,HisKA,Response_reg","Histidine kinase-, DNA gyrase B-, and HSP90-like ATPase"
Cluster 62032,253.22469995361095,11.262253237562682,2.5219343735013346,4.465720185226986,7.979985235136335e-6,9.169533877038839e-5,108,Utg867146_10,*,metabat_sample13.txt.014_sub.emapper.annotations,29547|Epsilonproteobacteria,secG,U,SecG,Preprotein translocase subunit SecG
Cluster 44607,253.09803630351695,11.261509714825179,2.44060052954056,4.614237184052871,3.945416671541857e-6,5.007322211726216e-5,191,Utg857748_161,*,metabat_sample13.txt.014_sub.emapper.annotations,29547|Epsilonproteobacteria,pth,J,Pept_tRNA_hydro,The natural substrate for this enzyme may be peptidyl- tRNAs which drop off the ribosome during protein synthesis
Cluster 58813,252.89550424457792,11.260675825504928,2.3487346810491654,4.794358390652644,1.631962946290023e-6,2.8681112349801695e-5,122,Utg506008_76,*,maxbin_sample02.txt.001.emapper.annotations,29547|Epsilonproteobacteria,dgkA,M,DAGK_prokar,Recycling of diacylglycerol produced during the turnover of membrane phospholipid
Cluster 21919,252.82453986679266,11.259954284492874,2.4720782256374627,4.554853551039764,5.242208690092469e-6,6.429185097692436e-5,342,Utg740692_39,*,concoct_sample01.txt.041.emapper.annotations,29547|Epsilonproteobacteria,-,P,FecCD,Belongs to the binding-protein-dependent transport system permease family. FecCD subfamily
Cluster 73299,252.74995634817313,11.259905839354722,2.3970111357965447,4.697477484022189,2.6339420993362655e-6,3.643380437384316e-5,62,Utg508320_39,*,maxbin_sample02.txt.001.emapper.annotations,29547|Epsilonproteobacteria,-,S,DUF4405,Domain of unknown function (DUF4405)
Cluster 59371,252.68059034147706,11.259563394031394,2.3939314874048763,4.703377458073055,2.5589270652914712e-6,3.58736449308022e-5,119,Utg737996_239,*,concoct_sample01.txt.034.emapper.annotations,28221|Deltaproteobacteria,-,T,Response_reg,"response regulator, receiver"
Cluster 24986,251.91424442797,11.255102969022953,2.457849382574012,4.57924844737065,4.666496379920788e-6,5.803575229308038e-5,317,Utg505604_174,*,maxbin_sample02.txt.001.emapper.annotations,29547|Epsilonproteobacteria,-,NT,"4HB_MCP_1,Cache_3-Cache_2,MCPsignal,dCache_1",methyl-accepting chemotaxis protein
Cluster 64884,251.85063762384158,11.254637130468904,2.3490465153866857,4.7911512423227745,1.6582706398544159e-6,2.8681112349801695e-5,95,Utg507016_115,*,maxbin_sample02.txt.001.emapper.annotations,29547|Epsilonproteobacteria,msbA,V,"ABC_membrane,ABC_tran",ABC transporter
Cluster 32964,251.88980068077055,11.254624706363034,2.524581900337633,4.45801528754439,8.27220037645217e-6,9.460722905733518e-5,259,Utg859354_43,*,metabat_sample13.txt.014_sub.emapper.annotations,29547|Epsilonproteobacteria,surE,S,SurE,Nucleotidase that shows phosphatase activity on nucleoside 5'-monophosphates
Cluster 50527,251.81104643257527,11.254175487301453,2.4948675026256875,4.510931131796441,6.454367501649471e-6,7.711424300783389e-5,160,Utg860132_5,*,metabat_sample13.txt.014_sub.emapper.annotations,29547|Epsilonproteobacteria,rplJ,J,Ribosomal_L10,"Forms part of the ribosomal stalk, playing a central role in the interaction of the ribosome with GTP-bound translation factors"
Cluster 15790,251.4504246259233,11.252360372929212,2.3658995971658894,4.756059972455472,1.9740784660262355e-6,3.107641675571571e-5,405,Utg738908_113,*,concoct_sample01.txt.034.emapper.annotations,28221|Deltaproteobacteria,-,C,"Fer4_14,Radical_SAM,SPASM",radical SAM domain protein
Cluster 7578,251.37186093759954,11.251944577578227,2.3782039330900346,4.731278264668587,2.2311043480939197e-6,3.32670391169133e-5,547,Utg505604_189,*,maxbin_sample02.txt.001.emapper.annotations,29547|Epsilonproteobacteria,eptA,I,"DUF1705,Sulfatase",Sulfatase
Cluster 77768,251.29925658342293,11.251368047578595,2.3398988079108625,4.808484883850247,1.5207852614225959e-6,2.778347575291759e-5,41,Utg506002_61,*,maxbin_sample02.txt.001.emapper.annotations,29547|Epsilonproteobacteria,-,S,"Methyltransf_25,TehB",Tellurite resistance protein TehB
Cluster 56093,250.76358004241766,11.24800584943162,2.3205042179504853,4.847224910181839,1.2520046195654436e-6,2.449678421380609e-5,134,Utg739370_2,*,metabat_sample01.txt.019.emapper.annotations,28221|Deltaproteobacteria,-,NU,-,Pilus assembly protein PilX
Cluster 31851,250.665298347193,11.247944097969203,2.372171413488686,4.741623659239349,2.1201218647440053e-6,3.24018817486937e-5,266,Utg506694_147,*,maxbin_sample02.txt.001.emapper.annotations,29547|Epsilonproteobacteria,-,S,Memo,Belongs to the MEMO1 family
Cluster 369,250.32678461357563,11.245879546974153,2.4876525907820795,4.52067928964254,6.164151358977333e-6,7.403755423474972e-5,1301,Utg506458_35,*,maxbin_sample02.txt.001.emapper.annotations,186801|Clostridia,-,M,-,LysM domain
Cluster 30144,250.2920896157509,11.245384733842464,2.3967403154917113,4.691949587177274,2.7061381850239187e-6,3.701249710925702e-5,278,Utg857828_165,*,metabat_sample13.txt.014_sub.emapper.annotations,29547|Epsilonproteobacteria,purU,F,"ACT,Formyl_trans_N",Catalyzes the hydrolysis of 10-formyltetrahydrofolate (formyl-FH4) to formate and tetrahydrofolate (FH4)
Cluster 21532,250.05871271051547,11.24437688010931,2.3991922106584673,4.686734489281811,2.775987234376897e-6,3.761884025995917e-5,346,Utg505604_99,*,maxbin_sample02.txt.001.emapper.annotations,206389|Rhodocyclales,-,T,"HD,Response_reg",Metal dependent phosphohydrolases with conserved 'HD' motif.
Cluster 7848,249.9445233763617,11.243779970875066,2.359825770514527,4.76466530341497,1.8916738292408998e-6,3.051995909651132e-5,539,Utg741422_125,*,concoct_sample01.txt.034.emapper.annotations,28221|Deltaproteobacteria,-,S,"ABC_tran,ABC_tran_CTD,ABC_tran_Xtn",ABC transporter
Cluster 59913,249.92967683351446,11.24358957655555,2.3602117749054052,4.763805390728627,1.8997573396139915e-6,3.0574566333457577e-5,117,Utg507016_114,*,maxbin_sample02.txt.001.emapper.annotations,28211|Alphaproteobacteria,msbA,V,"ABC_membrane,ABC_tran",ABC transporter transmembrane region
Cluster 53617,249.6973682250558,11.242334547929605,2.3723075688408426,4.738986923783596,2.1478936303453736e-6,3.260338660245034e-5,145,Utg506002_87,*,maxbin_sample02.txt.001.emapper.annotations,29547|Epsilonproteobacteria,-,K,"Response_reg,Trans_reg_C",COG0745 Response regulators consisting of a CheY-like receiver domain and a winged-helix DNA-binding domain
