HOG	OG	Gene Tree Parent Clade	Acidithiobacillus ferrooxidans YNTRS-40	Desulfocapsa sulfexigens DSM 10523	Desulfocapsa_06_corrosive	Desulfocapsa_13_biocide	Desulforhopalus vacuolatus DSM 9700	Desulfosediminicola flagellatus IMCC35005	Desulfosediminicola ganghwensis IMCC35004	Desulfotalea psychrophila LSv54	Desulfovibrio ferrophilus IS5	Desulfovibrio vulgaris DP4	Geobacter sulfurreducens PCA	Shewanella oneidensis MR-1
N6.HOG0004280	OG0003479	-		WP_015402432.1	Utg323180_465	Utg860814_49								
N6.HOG0004281	OG0003480	-		WP_015402433.1	Utg323180_442	Utg860814_22								
N6.HOG0004282	OG0003481	-		WP_015402434.1	Utg323180_441	Utg860814_21								
N6.HOG0004283	OG0003482	-		WP_015402467.1				WP_136808244.1	WP_217907627.1					
N6.HOG0004284	OG0003483	-		WP_015402474.1	Utg323152_452	Utg859982_131								
N6.HOG0004285	OG0003484	-		WP_015402477.1	Utg323180_293	Utg863716_110								
N6.HOG0004286	OG0003485	-		WP_015402511.1	Utg323180_270	Utg863716_93								
N6.HOG0004287	OG0003486	-		WP_015402513.1	Utg323180_269	Utg863716_92								
N6.HOG0004288	OG0003489	-		WP_015402579.1	Utg323180_196	Utg863716_33								
N6.HOG0004289	OG0003492	-		WP_015402640.1				WP_136807258.1	WP_217907657.1					
N6.HOG0004290	OG0003493	-		WP_015402649.1	Utg323180_168	Utg857152_230								
N6.HOG0004291	OG0003494	-		WP_015402681.1	Utg323180_48	Utg859750_89								
N6.HOG0004292	OG0003495	-		WP_015402691.1, WP_015402688.1, WP_041916268.1										
N6.HOG0004293	OG0003497	-		WP_015402720.1	Utg323180_27	Utg859750_65								
N6.HOG0004294	OG0003498	-		WP_015402754.1				WP_136805731.1	WP_136798201.1					
N6.HOG0004295	OG0003499	-		WP_015402760.1	Utg323140_60	Utg864866_93								
N6.HOG0004296	OG0003500	-		WP_015402763.1	Utg323140_67	Utg864866_86								
N6.HOG0004297	OG0003501	-		WP_015402767.1	Utg323140_72	Utg864866_82								
N6.HOG0004298	OG0003502	-		WP_015402782.1	Utg323140_92	Utg864866_64								
N6.HOG0004299	OG0003503	-		WP_015402795.1	Utg323266_101	Utg857682_48								
N6.HOG0004300	OG0003504	-		WP_015402810.1				WP_136807028.1		WP_198408680.1				
N6.HOG0004301	OG0003505	-		WP_015402835.1	Utg323316_223	Utg857046_128								
N6.HOG0004302	OG0003506	-		WP_015402837.1	Utg323316_221	Utg857046_126								
N6.HOG0004303	OG0003509	-		WP_015402867.1				WP_136805862.1	WP_136798416.1					
N6.HOG0004304	OG0003511	-		WP_015402886.1	Utg323300_396	Utg857152_119								
N6.HOG0004305	OG0003512	-		WP_015402893.1	Utg323140_149	Utg864866_12								
N6.HOG0004306	OG0003514	-		WP_015402918.1		Utg859098_292				WP_011187626.1				
N6.HOG0004307	OG0003515	-		WP_015402981.1	Utg323140_76	Utg864866_77								
N6.HOG0004308	OG0003516	-		WP_015403011.1	Utg323316_123	Utg857046_5								
N6.HOG0004309	OG0003517	-		WP_015403022.1				WP_136806111.1		WP_049785004.1				
N6.HOG0004310	OG0003518	-		WP_015403085.1	Utg325220_93	Utg857682_90								
N6.HOG0004311	OG0003519	-		WP_015403103.1	Utg323266_102	Utg857682_50								
N6.HOG0004312	OG0003520	-		WP_015403149.1	Utg323152_520	Utg859982_30								
N6.HOG0004313	OG0003521	-		WP_015403186.1	Utg323300_250	Utg861448_8								
N6.HOG0004314	OG0003524	-		WP_015403207.1	Utg323266_13	Utg865370_8								
N6.HOG0004315	OG0003525	-		WP_015403224.1	Utg323160_122					WP_011189604.1				
N6.HOG0004316	OG0003528	-		WP_015403260.1				WP_136810086.1	WP_228721465.1					
N6.HOG0004317	OG0003530	-		WP_015403296.1	Utg323300_241	Utg857046_276								
N6.HOG0004318	OG0003531	-		WP_015403319.1	Utg323180_18	Utg859750_55								
N6.HOG0004319	OG0003533	-		WP_015403330.1				WP_136807215.1		WP_041277851.1				
N6.HOG0004320	OG0003534	-		WP_015403436.1	Utg324810_64	Utg861744_114								
N6.HOG0004321	OG0003535	-		WP_015403449.1	Utg323140_159	Utg864866_3								
N6.HOG0004322	OG0003539	-		WP_015403501.1	Utg323180_9			WP_136808958.1						
N6.HOG0004323	OG0003546	-		WP_015403681.1	Utg323074_39	Utg857994_33								
N6.HOG0004324	OG0003547	-		WP_015403682.1	Utg323152_491	Utg859982_57								
N6.HOG0004325	OG0003549	-		WP_015403720.1	Utg323266_86	Utg857682_31								
N6.HOG0004326	OG0003550	-		WP_015403767.1	Utg323300_204			WP_136808539.1						
N6.HOG0004327	OG0003551	-		WP_015403768.1	Utg323300_205				WP_136795346.1					
N6.HOG0004328	OG0003552	-		WP_015403769.1	Utg323300_206				WP_136795345.1					
N6.HOG0004329	OG0003553	-		WP_015403771.1	Utg323300_272			WP_136808173.1						
N6.HOG0004330	OG0003554	-		WP_015403792.1	Utg323152_451	Utg859098_17								
N6.HOG0004331	OG0003555	-		WP_015403811.1	Utg323300_32					WP_011189077.1				
N6.HOG0004332	OG0003556	-		WP_015403813.1	Utg323300_30					WP_011189079.1				
N6.HOG0004333	OG0003557	-		WP_015403814.1	Utg323300_29					WP_011189080.1				
N6.HOG0004334	OG0003558	-		WP_015403815.1	Utg323300_28					WP_011189058.1				
N6.HOG0004335	OG0003559	-		WP_015403819.1	Utg323990_161				WP_217907677.1					
N6.HOG0004336	OG0003561	-		WP_015403943.1	Utg323300_372	Utg857152_95								
N6.HOG0004337	OG0003563	-		WP_015404044.1	Utg323074_220				WP_136799812.1					
N6.HOG0004338	OG0003564	-		WP_015404069.1				WP_136809745.1		WP_041277832.1				
N6.HOG0004339	OG0003565	-		WP_015404070.1	Utg323266_60			WP_228723317.1						
N6.HOG0004340	OG0003567	-		WP_015404170.1	Utg323180_21	Utg857046_271								
N6.HOG0004341	OG0003568	-		WP_015404199.1	Utg323300_131	Utg857300_25								
N6.HOG0004342	OG0003571	-		WP_015404327.1	Utg323448_111	Utg858494_61								
N6.HOG0004343	OG0003572	-		WP_015404328.1	Utg323448_112	Utg858494_60								
N6.HOG0004344	OG0003573	-		WP_015404339.1	Utg323632_303	Utg866558_14								
N6.HOG0004345	OG0003574	-		WP_015404358.1	Utg323262_109	Utg857076_23								
N6.HOG0004346	OG0003575	-		WP_015404368.1	Utg323392_71	Utg858432_71								
N6.HOG0004347	OG0003576	-		WP_015404386.1				WP_136810748.1	WP_136796825.1					
N6.HOG0004348	OG0003580	-		WP_015404411.1	Utg323300_403	Utg857152_128								
N6.HOG0004349	OG0003581	-		WP_015404413.1	Utg324548_9	Utg859236_58								
N6.HOG0004350	OG0003582	-		WP_015404439.1	Utg323632_273	Utg866558_46								
N6.HOG0004351	OG0003583	-		WP_015404445.1	Utg324548_28	Utg859236_41								
N6.HOG0004352	OG0003584	-		WP_015404454.1	Utg324548_37	Utg859236_32								
N6.HOG0004353	OG0003585	-		WP_015404472.1	Utg323990_213	Utg859236_25								
N6.HOG0004354	OG0003587	-		WP_015404517.1	Utg323990_172	Utg860006_31								
N6.HOG0004355	OG0003588	-		WP_015404521.1	Utg323990_168	Utg860006_35								
N6.HOG0004356	OG0003589	-		WP_015404522.1	Utg323990_167	Utg860006_36								
N6.HOG0004357	OG0003590	-		WP_015404606.1	Utg323180_629	Utg860814_220								
N6.HOG0004358	OG0003591	-		WP_015404702.1				WP_136807466.1	WP_136799190.1					
N6.HOG0004359	OG0003592	-		WP_015404711.1	Utg323074_150	Utg857994_164								
N6.HOG0004360	OG0003593	-		WP_015404743.1	Utg323392_220	Utg859388_17								
N6.HOG0004361	OG0003594	-		WP_015404750.1	Utg323392_214	Utg859388_23								
N6.HOG0004362	OG0003595	-		WP_015404774.1	Utg323392_175	Utg859388_47								
N6.HOG0004363	OG0003596	-		WP_015404833.1	Utg323140_45	Utg864866_110								
N6.HOG0004364	OG0003597	-		WP_015404841.1	Utg323262_142	Utg859236_104								
N6.HOG0004365	OG0003598	-		WP_015404845.1	Utg323180_579	Utg860814_160								
N6.HOG0004366	OG0003599	-		WP_015404846.1	Utg323074_41	Utg857994_35								
N6.HOG0004367	OG0003601	-		WP_015404939.1				WP_136807722.1	WP_136799611.1					
N6.HOG0004368	OG0003602	-		WP_015404979.1	Utg323262_172			WP_136805545.1						
N6.HOG0004369	OG0003603	-		WP_015404981.1	Utg323262_174			WP_136805544.1						
N6.HOG0004370	OG0003604	-		WP_015404983.1	Utg323262_176			WP_136805543.1						
N6.HOG0004371	OG0003605	-		WP_015404984.1	Utg323262_177			WP_136805542.1						
N6.HOG0004372	OG0003607	-		WP_015405031.1	Utg323152_211	Utg859098_201								
N6.HOG0004373	OG0003608	-		WP_015405033.1	Utg323152_208	Utg859098_205								
N6.HOG0004374	OG0003609	-		WP_015405034.1	Utg323152_207	Utg859098_206								
N6.HOG0004375	OG0003610	-		WP_015405064.1	Utg323140_210	Utg859432_75								
N6.HOG0004376	OG0003611	-		WP_015405075.1	Utg325220_98	Utg857682_86								
N6.HOG0004377	OG0003612	-		WP_015405079.1				WP_136809892.1		WP_011190242.1				
N6.HOG0004378	OG0003613	-		WP_015405082.1	Utg323262_47	Utg859098_401								
N6.HOG0004379	OG0003614	-		WP_015405083.1		Utg857994_98			WP_136796261.1					
N6.HOG0004380	OG0003615	-		WP_015405105.1	Utg323152_169	Utg859098_245								
N6.HOG0004381	OG0003616	-		WP_015405164.1	Utg323152_77	Utg859098_322								
N6.HOG0004382	OG0003617	-		WP_015405175.1	Utg323152_66	Utg859098_334								
N6.HOG0004383	OG0003618	-		WP_015405184.1	Utg323152_57	Utg859098_343								
N6.HOG0004384	OG0003619	-		WP_015405230.1	Utg323152_267	Utg859098_148								
N6.HOG0004385	OG0003620	-		WP_015405238.1	Utg323152_276	Utg859098_139								
N6.HOG0004386	OG0003621	-		WP_015405239.1	Utg323152_274	Utg859098_141								
N6.HOG0004387	OG0003622	-		WP_015405253.1	Utg323152_292	Utg859098_124								
N6.HOG0004388	OG0003623	-		WP_015405367.1	Utg323990_131	Utg860006_71								
N6.HOG0004389	OG0003624	-		WP_228130084.1, WP_015405430.1, WP_015405435.1										
N6.HOG0004390	OG0003625	-		WP_015405479.1	Utg323074_65	Utg857994_50								
N6.HOG0004391	OG0003626	-		WP_015405490.1	Utg323074_116	Utg857994_135								
N6.HOG0004392	OG0003627	-		WP_015405508.1, WP_015405778.1	Utg323180_586									
N6.HOG0004393	OG0003628	-		WP_015405576.1				WP_136807963.1	WP_176360088.1					
N6.HOG0004394	OG0003629	-		WP_015405630.1	Utg323632_216	Utg858432_108								
N6.HOG0004395	OG0003630	-		WP_015405700.1	Utg323632_89	Utg858432_28								
N6.HOG0004396	OG0003638	-		WP_041916325.1	Utg323160_63	Utg861744_36								
N6.HOG0004397	OG0003639	-		WP_041916392.1	Utg323448_102	Utg858494_88								
N6.HOG0004398	OG0003640	-		WP_041916417.1				WP_136808500.1	WP_136798302.1					
N6.HOG0004399	OG0003641	-		WP_052327059.1					WP_136795660.1	WP_041278741.1				
N6.HOG0004400	OG0003642	-		WP_153304854.1	Utg323300_273			WP_176371631.1						
N6.HOG0004401	OG0003643	-		WP_153304900.1				WP_136806683.1	WP_136796461.1					
N6.HOG0004402	OG0003644	-		WP_153304918.1	Utg323074_119			WP_136809322.1						
N6.HOG0004403	OG0003645	-		WP_167320701.1	Utg323140_48	Utg864866_106								
N6.HOG0004404	OG0003646	-		WP_167320719.1						WP_041277474.1, WP_011187492.1				
N6.HOG0004405	OG0003647	-		WP_167320754.1	Utg323152_164	Utg859098_251								
N6.HOG0004406	OG0003648	-		WP_167320755.1	Utg323990_105	Utg860006_99								
N6.HOG0004407	OG0003649	-		WP_167320762.1	Utg323152_492	Utg859982_56								
N6.HOG0004408	OG0003651	-		WP_228130066.1	Utg323180_8			WP_136808957.1						
N6.HOG0004409	OG0003652	-			Utg323074_4, Utg323990_246			WP_136805851.1						
N6.HOG0004410	OG0003653	-			Utg323074_13, Utg324548_47, Utg323990_251									
N6.HOG0004411	OG0003654	-			Utg323152_539, Utg323074_22	Utg858494_30								
N6.HOG0004412	OG0003655	-			Utg323074_33	Utg861448_62			WP_136798884.1					
N6.HOG0004413	OG0003656	-			Utg323074_48	Utg857994_42		WP_136808870.1						
N6.HOG0004414	OG0003657	-			Utg323074_57, Utg323152_101				WP_136798609.1					
N6.HOG0004415	OG0003658	-			Utg323152_362, Utg323074_78	Utg857994_63								
N6.HOG0004416	OG0003659	-			Utg323074_100			WP_136805256.1	WP_136797962.1					
N6.HOG0004417	OG0003660	-			Utg323074_166	Utg857994_181, Utg857994_177								
N6.HOG0004418	OG0003661	-			Utg323074_176	Utg857994_191, Utg857994_233								
N6.HOG0004419	OG0003662	-			Utg323074_192	Utg857994_208		WP_228723391.1						
N6.HOG0004420	OG0003663	-			Utg323074_224, Utg323990_4	Utg858432_164								
N6.HOG0004421	OG0003664	-			Utg323632_147, Utg323140_15, Utg323632_148									
N6.HOG0004422	OG0003667	-			Utg323140_169					WP_011189222.1, WP_011188108.1				
N6.HOG0004423	OG0003668	-			Utg323180_359, Utg323140_171	Utg859750_9								
N6.HOG0004424	OG0003672	-			Utg323152_403	Utg859982_190				WP_011188304.1				
N6.HOG0004425	OG0003673	-			Utg323152_404	Utg859982_189				WP_041277448.1				
N6.HOG0004426	OG0003674	-			Utg323152_405	Utg859982_188				WP_011187390.1				
N6.HOG0004427	OG0003675	-			Utg323152_501	Utg859982_45		WP_136809309.1						
N6.HOG0004428	OG0003676	-			Utg323152_600	Utg863716_127		WP_136808258.1						
N6.HOG0004429	OG0003677	-			Utg323152_606			WP_136805697.1		WP_011187446.1				
N6.HOG0004430	OG0003678	-			Utg323632_144, Utg323160_51	Utg858432_98								
N6.HOG0004431	OG0003679	-			Utg325220_58, Utg323160_57, Utg323448_16									
N6.HOG0004432	OG0003682	-			Utg323180_95, Utg323180_94, Utg323180_96									
N6.HOG0004433	OG0003686	-			Utg323180_165	Utg857152_226, Utg857152_225								
N6.HOG0004434	OG0003687	-			Utg323180_192	Utg863716_25, Utg863716_20								
N6.HOG0004435	OG0003688	-			Utg323180_224, Utg323180_223	Utg863716_69								
N6.HOG0004436	OG0003689	-			Utg323180_304	Utg857046_140		WP_136810126.1						
N6.HOG0004437	OG0003692	-			Utg323316_162, Utg323180_361	Utg857046_50								
N6.HOG0004438	OG0003694	-			Utg323180_400			WP_136808980.1	WP_136795612.1					
N6.HOG0004439	OG0003695	-			Utg323180_431	Utg860814_10, Utg860814_5								
N6.HOG0004440	OG0003699	-			Utg323180_573, Utg323266_85	Utg860814_154								
N6.HOG0004441	OG0003700	-			Utg323180_588			WP_136806780.1	WP_136796518.1					
N6.HOG0004442	OG0003702	-			Utg323180_631	Utg860814_223		WP_136807672.1						
N6.HOG0004443	OG0003705	-			Utg323448_122, Utg323262_2	Utg859236_75								
N6.HOG0004444	OG0003706	-			Utg323262_3, Utg323448_123	Utg859236_76								
N6.HOG0004445	OG0003707	-			Utg323262_10, Utg323262_11	Utg859750_5								
N6.HOG0004446	OG0003709	-			Utg323262_87, Utg323262_86	Utg857076_47								
N6.HOG0004447	OG0003712	-			Utg323262_153	Utg859236_93		WP_136805988.1						
N6.HOG0004448	OG0003713	-			Utg323262_155	Utg859236_91		WP_167505781.1						
N6.HOG0004449	OG0003714	-			Utg323262_156	Utg859236_90		WP_136806171.1						
N6.HOG0004450	OG0003715	-			Utg323262_157	Utg859236_89		WP_136806170.1						
N6.HOG0004451	OG0003717	-			Utg323262_170			WP_136805832.1	WP_167495850.1					
N6.HOG0004452	OG0003718	-			Utg323262_171			WP_136805831.1	WP_217907706.1					
N6.HOG0004453	OG0003719	-			Utg323262_197	Utg861448_25		WP_136809853.1						
N6.HOG0004454	OG0003720	-			Utg323262_208, Utg323316_325	Utg857046_222								
N6.HOG0004455	OG0003722	-			Utg323266_98	Utg857682_44			WP_136800000.1					
N6.HOG0004456	OG0003723	-			Utg324810_1, Utg323300_4, Utg323300_5									
N6.HOG0004457	OG0003727	-			Utg323300_82			WP_136809014.1	WP_136798378.1					
N6.HOG0004458	OG0003728	-			Utg323300_153	Utg857300_10		WP_136808775.1						
N6.HOG0004459	OG0003729	-			Utg323632_7, Utg323300_160, Utg323632_6									
N6.HOG0004460	OG0003730	-			Utg323300_174, Utg323632_119	Utg858432_68								
N6.HOG0004461	OG0003731	-			Utg323300_180			WP_136808555.1	WP_136795379.1					
N6.HOG0004462	OG0003732	-			Utg323300_209			WP_136809175.1	WP_136796137.1					
N6.HOG0004463	OG0003734	-			Utg323300_433	Utg857046_282		WP_167505912.1						
N6.HOG0004464	OG0003737	-			Utg325220_57, Utg323316_3, Utg323448_15									
N6.HOG0004465	OG0003738	-			Utg323316_4, Utg323448_14, Utg325220_56									
N6.HOG0004466	OG0003739	-			Utg323316_5, Utg325220_55, Utg323448_13									
N6.HOG0004467	OG0003740	-			Utg323316_6, Utg325220_54, Utg323448_12									
N6.HOG0004468	OG0003741	-			Utg325220_47, Utg323448_4, Utg323316_14									
N6.HOG0004469	OG0003742	-			Utg323448_3, Utg325220_46, Utg323316_15									
N6.HOG0004470	OG0003743	-			Utg323448_2, Utg325220_45, Utg323316_16									
N6.HOG0004471	OG0003747	-			Utg323316_90	Utg859076_20			WP_167495696.1					
N6.HOG0004472	OG0003748	-			Utg323316_155	Utg857046_43		WP_136807736.1						
N6.HOG0004473	OG0003749	-			Utg323316_157	Utg857046_45		WP_136806028.1						
N6.HOG0004474	OG0003751	-			Utg323316_168	Utg857046_59, Utg857046_60								
N6.HOG0004475	OG0003754	-			Utg323316_216	Utg857994_93, Utg857046_121								
N6.HOG0004476	OG0003756	-			Utg323316_265	Utg857046_176		WP_136805350.1						
N6.HOG0004477	OG0003757	-			Utg323316_266	Utg857046_177		WP_136805355.1						
N6.HOG0004478	OG0003759	-			Utg323316_287	Utg857046_193		WP_136809671.1						
N6.HOG0004479	OG0003760	-			Utg323392_81	Utg859388_155, Utg859388_154								
N6.HOG0004480	OG0003761	-			Utg323392_117	Utg859388_102		WP_176371593.1						
N6.HOG0004481	OG0003762	-			Utg323392_192	Utg859388_34		WP_136807189.1						
N6.HOG0004482	OG0003764	-			Utg323392_255	Utg861448_43		WP_136805592.1						
N6.HOG0004483	OG0003766	-			Utg323632_57	Utg857046_278, Utg857046_279								
N6.HOG0004484	OG0003770	-			Utg323632_204	Utg859388_53		WP_136806007.1						
N6.HOG0004485	OG0003771	-			Utg323632_259	Utg858432_147		WP_136810111.1						
N6.HOG0004486	OG0003772	-			Utg323632_260	Utg858432_148		WP_136810110.1						
N6.HOG0004487	OG0003773	-			Utg323632_305	Utg866558_11, Utg866558_13								
N6.HOG0004488	OG0003774	-			Utg323632_315			WP_136806694.1	WP_167495708.1					
N6.HOG0004489	OG0003779	-			Utg323990_17					WP_041277418.1, WP_041277419.1				
N6.HOG0004490	OG0003781	-			Utg324548_46, Utg323990_252, Utg323990_227									
N6.HOG0004491	OG0003783	-			Utg324548_12			WP_136809518.1	WP_136795496.1					
N6.HOG0004492	OG0003784	-			Utg324548_13			WP_136809517.1	WP_136795495.1					
N6.HOG0004493	OG0003785	-			Utg324810_3	Utg859982_25		WP_136807152.1						
N6.HOG0004494	OG0003786	-			Utg324810_4			WP_136805777.1	WP_217907687.1					
N6.HOG0004495	OG0003789	-			Utg325220_85				WP_176360043.1, WP_176360062.1					
N6.HOG0004496	OG0003791	-				Utg857046_238			WP_136799236.1, WP_136798707.1					
N6.HOG0004497	OG0003792	-				Utg857152_234, Utg860814_245, Utg857994_9								
N6.HOG0004498	OG0003795	-				Utg857682_61		WP_136805738.1	WP_136798198.1					
N6.HOG0004499	OG0003796	-				Utg857682_99		WP_136810845.1	WP_217907617.1					
N6.HOG0004500	OG0003797	-				Utg857682_119				WP_041277665.1, WP_041279059.1				
N6.HOG0004501	OG0003798	-				Utg861448_1, Utg862138_1, Utg857992_3								
N6.HOG0004502	OG0003800	-				Utg857994_109		WP_167505771.1	WP_167495842.1					
N6.HOG0004503	OG0003803	-				Utg858494_52		WP_167505809.1	WP_136796565.1					
N6.HOG0004504	OG0003804	-				Utg859098_14		WP_136809930.1	WP_136800012.1					
N6.HOG0004505	OG0003807	-				Utg859098_296		WP_136808677.1	WP_136798949.1					
N6.HOG0004506	OG0003808	-				Utg859098_358		WP_136805605.1	WP_217907596.1					
N6.HOG0004507	OG0003810	-				Utg859098_395		WP_136809928.1	WP_167495856.1					
N6.HOG0004508	OG0003811	-				Utg859236_67			WP_136799509.1	WP_011188754.1				
N6.HOG0004509	OG0003813	-				Utg859432_31, Utg859432_33, Utg859432_32								
N6.HOG0004510	OG0003815	-				Utg859982_109		WP_136808104.1	WP_136795277.1					
N6.HOG0004511	OG0003817	-				Utg859982_160		WP_136808758.1	WP_136799324.1					
N6.HOG0004512	OG0003818	-				Utg860006_10		WP_136808426.1	WP_136799958.1					
N6.HOG0004513	OG0003819	-				Utg861448_47		WP_136805176.1	WP_167495854.1					
N6.HOG0004514	OG0003882	-						WP_136805201.1, WP_167506050.1, WP_136807227.1						
N6.HOG0004515	OG0003886	-						WP_136806925.1, WP_136805477.1	WP_136797593.1					
N6.HOG0004516	OG0003887	-						WP_136808243.1, WP_136805549.1	WP_217907685.1					
N6.HOG0004517	OG0003888	-						WP_136805550.1, WP_136808242.1	WP_217907686.1					
N6.HOG0004518	OG0003890	-						WP_136809163.1, WP_136805593.1	WP_136796127.1					
N6.HOG0004519	OG0003892	-						WP_136805609.1	WP_136799797.1	WP_011187915.1				
N6.HOG0004520	OG0003893	-						WP_136805646.1	WP_136799078.1	WP_198408681.1				
N6.HOG0004521	OG0003894	-						WP_136805647.1	WP_136799079.1	WP_011189060.1				
N6.HOG0004522	OG0003895	-						WP_136805648.1	WP_228721362.1	WP_011189059.1				
N6.HOG0004523	OG0003896	-						WP_136805649.1	WP_228721516.1	WP_228130196.1				
N6.HOG0004524	OG0003897	-						WP_136805654.1, WP_136809217.1	WP_136799087.1					
N6.HOG0004525	OG0003898	-						WP_136805655.1	WP_176360066.1	WP_041278111.1				
N6.HOG0004526	OG0003899	-						WP_136805658.1	WP_136799091.1	WP_011189067.1				
N6.HOG0004527	OG0003900	-						WP_136805663.1	WP_136799096.1	WP_173362844.1				
N6.HOG0004528	OG0003903	-						WP_136805733.1	WP_228721334.1, WP_228721333.1					
N6.HOG0004529	OG0003904	-						WP_136805800.1, WP_136805840.1		WP_011189488.1				
N6.HOG0004530	OG0003905	-						WP_167506070.1, WP_136805822.1, WP_136808135.1						
N6.HOG0004531	OG0003906	-						WP_136805828.1	WP_136796371.1	WP_041277543.1				
N6.HOG0004532	OG0003911	-						WP_136805905.1	WP_136797432.1	WP_011188136.1				
N6.HOG0004533	OG0003912	-						WP_136805907.1	WP_136797435.1	WP_011188134.1				
N6.HOG0004534	OG0003914	-						WP_136805992.1	WP_136798777.1	WP_011189397.1				
N6.HOG0004535	OG0003916	-						WP_136806003.1, WP_136806228.1	WP_136798785.1					
N6.HOG0004536	OG0003917	-						WP_136806004.1, WP_136806227.1	WP_167495843.1					
N6.HOG0004537	OG0003918	-						WP_136806097.1	WP_136795964.1	WP_011190007.1				
N6.HOG0004538	OG0003920	-						WP_136806127.1	WP_136795936.1	WP_011188910.1				
N6.HOG0004539	OG0003922	-						WP_136806229.1, WP_136808482.1	WP_136798287.1					
N6.HOG0004540	OG0003924	-						WP_136806280.1	WP_167495657.1	WP_011189466.1				
N6.HOG0004541	OG0003927	-						WP_136807300.1, WP_136806444.1	WP_136799382.1					
N6.HOG0004542	OG0003929	-						WP_136806477.1	WP_136797556.1	WP_011188446.1				
N6.HOG0004543	OG0003932	-						WP_136806570.1, WP_136807800.1	WP_136799023.1					
N6.HOG0004544	OG0003933	-						WP_136810327.1, WP_136806583.1	WP_136798878.1					
N6.HOG0004545	OG0003938	-						WP_136807819.1, WP_136806752.1	WP_167495769.1					
N6.HOG0004546	OG0003941	-						WP_136806811.1, WP_136808990.1	WP_136797802.1					
N6.HOG0004547	OG0003943	-						WP_136806879.1	WP_167495773.1, WP_167495631.1					
