HOG	OG	Gene Tree Parent Clade	Acidithiobacillus ferrooxidans YNTRS-40	Desulfocapsa sulfexigens DSM 10523	Desulfocapsa_06_corrosive	Desulfocapsa_13_biocide	Desulforhopalus vacuolatus DSM 9700	Desulfosediminicola flagellatus IMCC35005	Desulfosediminicola ganghwensis IMCC35004	Desulfotalea psychrophila LSv54	Desulfovibrio ferrophilus IS5	Desulfovibrio vulgaris DP4	Geobacter sulfurreducens PCA	Shewanella oneidensis MR-1
N8.HOG0003535	OG0002780	n0						WP_136809433.1	WP_136798791.1					
N8.HOG0003536	OG0002781	n0						WP_136809741.1	WP_136799074.1					
N8.HOG0003537	OG0002782	n0						WP_136809810.1	WP_136795675.1					
N8.HOG0003538	OG0002783	n2						WP_167505847.1	WP_136795284.1					
N8.HOG0003539	OG0002783	n3						WP_136809876.1	WP_136795340.1					
N8.HOG0003540	OG0002784	n0						WP_136810320.1	WP_136799740.1					
N8.HOG0003541	OG0002785	n2						WP_136810359.1	WP_136796299.1					
N8.HOG0003542	OG0002785	n3						WP_136810329.1	WP_136798876.1					
N8.HOG0003543	OG0002786	n0						WP_136810387.1	WP_136796314.1					
N8.HOG0003544	OG0002787	n0						WP_167505785.1	WP_136795935.1					
N8.HOG0003545	OG0002788	n0						WP_167505919.1	WP_136797490.1, WP_136797489.1, WP_136798382.1					
N8.HOG0003546	OG0002789	n0						WP_167505965.1	WP_167495751.1					
N8.HOG0003547	OG0002790	n0						WP_217909451.1	WP_136798403.1, WP_136795520.1					
N8.HOG0003548	OG0002791	n2						WP_228723238.1	WP_136795341.1					
N8.HOG0003549	OG0002791	n3						WP_217909457.1	WP_136795338.1					
N8.HOG0003550	OG0002792	n0						WP_228723306.1	WP_136795673.1					
N8.HOG0003551	OG0002793	n0						WP_228723348.1	WP_136798921.1					
N8.HOG0003552	OG0002794	n0						WP_267313623.1	WP_136795611.1, WP_136799840.1					
N8.HOG0003553	OG0002795	n0						WP_267313630.1	WP_267314014.1, WP_267314013.1, WP_136798684.1					
N8.HOG0003554	OG0002796	n0							WP_136795300.1					
N8.HOG0003555	OG0002797	n0							WP_136795706.1					
N8.HOG0003556	OG0002798	n0							WP_136796247.1					
N8.HOG0003557	OG0002799	n0							WP_136797352.1					
N8.HOG0003558	OG0002800	n2							WP_136797360.1					
N8.HOG0003559	OG0002800	n3							WP_136797356.1					
N8.HOG0003560	OG0002801	n0							WP_136797367.1, WP_136797396.1					
N8.HOG0003561	OG0002802	n0							WP_136798424.1					
N8.HOG0003562	OG0002803	n0							WP_136798766.1					
N8.HOG0003563	OG0002804	n0							WP_167495713.1					
N8.HOG0003564	OG0002822	n0							WP_136796272.1					
N8.HOG0003565	OG0002823	n0						WP_136809653.1						
N8.HOG0003566	OG0002827	n0						WP_136808873.1	WP_136797219.1					
N8.HOG0003567	OG0002828	n0						WP_136805742.1						
N8.HOG0003568	OG0002833	n0						WP_136809646.1						
N8.HOG0003569	OG0002837	n0						WP_167506043.1	WP_136799370.1					
N8.HOG0003570	OG0002842	n0						WP_136809902.1	WP_136795734.1					
N8.HOG0003571	OG0002843	n0						WP_136808073.1	WP_136795251.1					
N8.HOG0003572	OG0002845	n0						WP_136808263.1	WP_136798384.1					
N8.HOG0003573	OG0002846	n0						WP_136810181.1	WP_136797020.1					
N8.HOG0003574	OG0002849	n0						WP_136806460.1						
N8.HOG0003575	OG0002850	n0						WP_136806814.1	WP_136797805.1					
N8.HOG0003576	OG0002856	n0						WP_136806051.1						
N8.HOG0003577	OG0002861	n0							WP_136799963.1					
N8.HOG0003578	OG0002862	n0						WP_136805347.1						
N8.HOG0003579	OG0002872	n0						WP_167506085.1						
N8.HOG0003580	OG0002873	n0						WP_136809652.1						
N8.HOG0003581	OG0002875	n0						WP_167505968.1						
N8.HOG0003582	OG0002880	n0						WP_136810627.1						
N8.HOG0003583	OG0002894	n0						WP_228723344.1						
N8.HOG0003584	OG0002897	n0						WP_167505964.1						
N8.HOG0003585	OG0002898	n0						WP_167506020.1	WP_136799721.1					
N8.HOG0003586	OG0002901	n0						WP_136807256.1	WP_136796331.1					
N8.HOG0003587	OG0002902	n0						WP_136809960.1	WP_217907689.1					
N8.HOG0003588	OG0002904	n0						WP_136807098.1	WP_136798373.1					
N8.HOG0003589	OG0002905	n0						WP_136809655.1						
N8.HOG0003590	OG0002907	n0						WP_136809533.1	WP_136795499.1					
N8.HOG0003591	OG0002908	n0							WP_136797465.1					
N8.HOG0003592	OG0002913	n0						WP_136809557.1, WP_136809563.1	WP_136795508.1					
N8.HOG0003593	OG0002914	n0						WP_136810247.1	WP_136797585.1					
N8.HOG0003594	OG0002915	n0						WP_136809385.1						
N8.HOG0003595	OG0002916	n0						WP_136809813.1						
N8.HOG0003596	OG0002920	n0						WP_136805811.1						
N8.HOG0003597	OG0002922	n0						WP_136809539.1	WP_136795501.1					
N8.HOG0003598	OG0002923	n0						WP_136805238.1						
N8.HOG0003599	OG0002924	n0						WP_136810114.1, WP_136810106.1						
N8.HOG0003600	OG0002925	n0						WP_136808982.1	WP_136795615.1					
N8.HOG0003601	OG0002928	n0						WP_136805346.1						
N8.HOG0003602	OG0002929	n0							WP_136798594.1					
N8.HOG0003603	OG0002930	n0							WP_136798593.1					
N8.HOG0003604	OG0002931	n0						WP_136808824.1						
N8.HOG0003605	OG0002932	n0						WP_136808978.1						
N8.HOG0003606	OG0002933	n0						WP_167505860.1						
N8.HOG0003607	OG0002936	n0						WP_167505961.1						
N8.HOG0003608	OG0002937	n0						WP_136809920.1	WP_136796725.1					
N8.HOG0003609	OG0002942	n0						WP_136810092.1, WP_136810087.1	WP_136799489.1					
N8.HOG0003610	OG0002943	n0							WP_167495732.1					
N8.HOG0003611	OG0002945	n0						WP_136810469.1	WP_136796376.1					
N8.HOG0003612	OG0002947	n0						WP_136809124.1						
N8.HOG0003613	OG0002948	n0						WP_136809771.1	WP_136795642.1					
N8.HOG0003614	OG0002949	n0						WP_136810253.1	WP_136796839.1					
N8.HOG0003615	OG0002950	n0						WP_136806522.1						
N8.HOG0003616	OG0002951	n0						WP_228723417.1						
N8.HOG0003617	OG0002953	n0						WP_136807837.1	WP_136799057.1					
N8.HOG0003618	OG0002954	n0						WP_136807820.1	WP_167495863.1					
N8.HOG0003619	OG0002955	n0						WP_136808089.1	WP_136795266.1					
N8.HOG0003620	OG0002956	n0						WP_136807756.1	WP_136795916.1					
N8.HOG0003621	OG0002957	n0						WP_136810147.1	WP_136796258.1					
N8.HOG0003622	OG0002958	n0						WP_136808831.1						
N8.HOG0003623	OG0002959	n0						WP_136805367.1						
N8.HOG0003624	OG0002961	n0						WP_136809678.1	WP_136795560.1					
N8.HOG0003625	OG0002962	n0						WP_136809773.1	WP_136795643.1					
N8.HOG0003626	OG0002964	n0						WP_167506069.1	WP_167495742.1					
N8.HOG0003627	OG0002965	n0						WP_136808280.1	WP_167495844.1, WP_136797371.1					
N8.HOG0003628	OG0002966	n0						WP_136805924.1	WP_136798979.1					
N8.HOG0003629	OG0002967	n0						WP_167505767.1	WP_136798980.1					
N8.HOG0003630	OG0002969	n0						WP_136806221.1						
N8.HOG0003631	OG0002970	n0						WP_136808988.1	WP_136797197.1					
N8.HOG0003632	OG0002972	n0							WP_136796599.1					
N8.HOG0003633	OG0002973	n0							WP_136796600.1					
N8.HOG0003634	OG0002978	n0						WP_136810432.1	WP_136795908.1					
N8.HOG0003635	OG0002981	n0						WP_136808504.1	WP_153305556.1					
N8.HOG0003636	OG0002982	n0						WP_136808526.1, WP_136808689.1						
N8.HOG0003637	OG0002983	n0							WP_217907607.1					
N8.HOG0003638	OG0002984	n0						WP_136809235.1						
N8.HOG0003639	OG0002986	n0							WP_136798354.1					
N8.HOG0003640	OG0002987	n0						WP_136805407.1						
N8.HOG0003641	OG0002989	n0						WP_136809522.1						
N8.HOG0003642	OG0002990	n0						WP_136809524.1						
N8.HOG0003643	OG0002992	n0						WP_136809654.1						
N8.HOG0003644	OG0002993	n0						WP_136808301.1	WP_136796708.1					
N8.HOG0003645	OG0002998	n0							WP_136798423.1					
N8.HOG0003646	OG0002999	n0						WP_136810689.1						
N8.HOG0003647	OG0003000	n0						WP_136810257.1						
N8.HOG0003648	OG0003001	n0						WP_136807849.1						
N8.HOG0003649	OG0003004	n0						WP_136810297.1						
N8.HOG0003650	OG0003006	n0						WP_167506072.1	WP_136798925.1					
N8.HOG0003651	OG0003007	n0						WP_136810338.1	WP_167495853.1					
N8.HOG0003652	OG0003009	n0						WP_136806841.1						
N8.HOG0003653	OG0003013	n0						WP_136805142.1						
N8.HOG0003654	OG0003017	n0						WP_136810483.1						
N8.HOG0003655	OG0003018	n0						WP_136809482.1						
N8.HOG0003656	OG0003020	n0						WP_136805975.1						
N8.HOG0003657	OG0003022	n0						WP_136809680.1	WP_136795562.1					
N8.HOG0003658	OG0003026	n0							WP_136799811.1					
N8.HOG0003659	OG0003027	n0						WP_136806964.1						
N8.HOG0003660	OG0003028	n0						WP_136805885.1	WP_136797324.1					
N8.HOG0003661	OG0003031	n0							WP_136797762.1					
N8.HOG0003662	OG0003032	n0							WP_136795769.1					
N8.HOG0003663	OG0003034	n0						WP_136807957.1						
N8.HOG0003664	OG0003036	n0						WP_167506025.1						
N8.HOG0003665	OG0003041	n0						WP_136805557.1	WP_136799635.1					
N8.HOG0003666	OG0003042	n0						WP_136805556.1	WP_136799634.1					
N8.HOG0003667	OG0003043	n0						WP_136805554.1	WP_217907691.1					
N8.HOG0003668	OG0003044	n0						WP_136809477.1	WP_136795702.1					
N8.HOG0003669	OG0003045	n0						WP_136809260.1						
N8.HOG0003670	OG0003051	n0						WP_136808789.1	WP_136799334.1					
N8.HOG0003671	OG0003052	n0						WP_136808160.1	WP_136795329.1					
N8.HOG0003672	OG0003053	n0						WP_136805741.1	WP_136798195.1					
N8.HOG0003673	OG0003054	n0						WP_136809780.1						
N8.HOG0003674	OG0003055	n0						WP_136806546.1	WP_136799381.1					
N8.HOG0003675	OG0003057	n0							WP_136796744.1					
N8.HOG0003676	OG0003059	n0						WP_217909547.1	WP_136795586.1					
N8.HOG0003677	OG0003060	n0						WP_136810773.1, WP_136808179.1						
N8.HOG0003678	OG0003061	n0						WP_228723342.1						
N8.HOG0003679	OG0003062	n0						WP_136805713.1	WP_136796451.1					
N8.HOG0003680	OG0003063	n0						WP_136805708.1	WP_136796447.1					
N8.HOG0003681	OG0003064	n0						WP_136807254.1						
N8.HOG0003682	OG0003067	n0						WP_136805788.1	WP_136799894.1					
N8.HOG0003683	OG0003070	n0						WP_136808907.1						
N8.HOG0003684	OG0003074	n0						WP_136809567.1						
N8.HOG0003685	OG0003075	n0						WP_136806031.1	WP_167495714.1					
N8.HOG0003686	OG0003076	n0						WP_136806040.1	WP_136797516.1					
N8.HOG0003687	OG0003077	n0						WP_136806766.1	WP_136796418.1					
N8.HOG0003688	OG0003078	n0							WP_136799018.1					
N8.HOG0003689	OG0003080	n0						WP_136810125.1						
N8.HOG0003690	OG0003081	n0						WP_136805934.1	WP_136798967.1					
N8.HOG0003691	OG0003082	n0						WP_136805935.1	WP_136798966.1					
N8.HOG0003692	OG0003083	n0						WP_136808100.1	WP_136795274.1					
N8.HOG0003693	OG0003087	n0						WP_136806058.1	WP_136796004.1					
N8.HOG0003694	OG0003088	n0						WP_228723261.1	WP_136798790.1					
N8.HOG0003695	OG0003090	n0						WP_136810116.1	WP_136799123.1					
N8.HOG0003696	OG0003093	n0						WP_136807572.1						
N8.HOG0003697	OG0003094	n0						WP_167505972.1	WP_136799741.1					
N8.HOG0003698	OG0003095	n0						WP_136809008.1	WP_136798489.1					
N8.HOG0003699	OG0003096	n0						WP_136806024.1	WP_136796712.1					
N8.HOG0003700	OG0003097	n0						WP_136805991.1	WP_136798776.1					
N8.HOG0003701	OG0003098	n0						WP_136805990.1	WP_136798775.1					
N8.HOG0003702	OG0003099	n0							WP_217907683.1					
N8.HOG0003703	OG0003100	n0							WP_176360045.1, WP_136799484.1					
N8.HOG0003704	OG0003105	n0							WP_136796194.1					
N8.HOG0003705	OG0003106	n0						WP_136810377.1	WP_136796302.1					
N8.HOG0003706	OG0003107	n0						WP_136806823.1						
N8.HOG0003707	OG0003108	n0						WP_136810167.1	WP_136798945.1					
N8.HOG0003708	OG0003114	n0						WP_228723388.1						
N8.HOG0003709	OG0003115	n0						WP_167505970.1						
N8.HOG0003710	OG0003116	n0						WP_136808961.1						
N8.HOG0003711	OG0003117	n0						WP_217909489.1						
N8.HOG0003712	OG0003118	n0						WP_136805493.1						
N8.HOG0003713	OG0003119	n0						WP_136806554.1	WP_136797037.1					
N8.HOG0003714	OG0003121	n0						WP_167505786.1						
N8.HOG0003715	OG0003123	n0						WP_136810245.1						
N8.HOG0003716	OG0003124	n0						WP_136806701.1	WP_136796473.1					
N8.HOG0003717	OG0003125	n0						WP_228723429.1	WP_136796472.1					
N8.HOG0003718	OG0003126	n0						WP_136806699.1	WP_167495709.1					
N8.HOG0003719	OG0003127	n0						WP_136806698.1	WP_136796470.1					
N8.HOG0003720	OG0003128	n0						WP_136806689.1	WP_136796462.1					
N8.HOG0003721	OG0003129	n0							WP_136799760.1					
N8.HOG0003722	OG0003130	n0						WP_167505748.1	WP_136797851.1					
N8.HOG0003723	OG0003132	n0							WP_136798646.1					
N8.HOG0003724	OG0003133	n0							WP_136795509.1					
N8.HOG0003725	OG0003134	n0						WP_136808113.1	WP_136797539.1					
N8.HOG0003726	OG0003136	n0						WP_136805547.1						
N8.HOG0003727	OG0003137	n0						WP_136810742.1						
N8.HOG0003728	OG0003138	n0							WP_136798868.1, WP_136799660.1					
N8.HOG0003729	OG0003139	n0						WP_136810173.1	WP_136798994.1					
N8.HOG0003730	OG0003140	n0						WP_136807147.1	WP_136795917.1					
N8.HOG0003731	OG0003141	n0							WP_136797041.1					
N8.HOG0003732	OG0003142	n0						WP_136808533.1, WP_217909627.1						
N8.HOG0003733	OG0003144	n0							WP_217907633.1, WP_136799647.1, WP_136799530.1					
N8.HOG0003734	OG0003145	n0							WP_136799935.1, WP_136799648.1, WP_167495618.1					
N8.HOG0003735	OG0003146	n0						WP_136808613.1	WP_136795429.1					
N8.HOG0003736	OG0003147	n0						WP_136806204.1	WP_167495672.1, WP_136799537.1					
N8.HOG0003737	OG0003148	n0						WP_136806763.1, WP_217909442.1, WP_217909616.1						
N8.HOG0003738	OG0003149	n0						WP_136807327.1, WP_136805572.1	WP_136797839.1					
N8.HOG0003739	OG0003150	n0							WP_136796440.1					
N8.HOG0003740	OG0003151	n0						WP_217909573.1	WP_136797837.1					
N8.HOG0003741	OG0003152	n0						WP_136810203.1	WP_136797002.1					
N8.HOG0003742	OG0003153	n0						WP_167505929.1						
N8.HOG0003743	OG0003154	n0						WP_176371604.1	WP_136795484.1					
N8.HOG0003744	OG0003156	n0						WP_136806943.1, WP_136807919.1, WP_167505889.1						
N8.HOG0003745	OG0003159	n0						WP_136805887.1	WP_136797399.1					
N8.HOG0003746	OG0003160	n0						WP_136809297.1	WP_136797471.1					
N8.HOG0003747	OG0003161	n0						WP_136808252.1, WP_136806767.1, WP_136810083.1						
N8.HOG0003748	OG0003162	n0						WP_136806596.1	WP_136796819.1					
N8.HOG0003749	OG0003163	n0							WP_136799724.1					
N8.HOG0003750	OG0003164	n0						WP_136809022.1, WP_136809023.1						
N8.HOG0003751	OG0003165	n0						WP_136805805.1	WP_217907695.1					
N8.HOG0003752	OG0003167	n0							WP_136797481.1					
N8.HOG0003753	OG0003168	n0						WP_228723398.1	WP_228721353.1					
N8.HOG0003754	OG0003170	n0						WP_136809798.1	WP_167495638.1					
N8.HOG0003755	OG0003172	n0						WP_217909590.1	WP_136795965.1					
N8.HOG0003756	OG0003173	n0							WP_136799516.1					
N8.HOG0003757	OG0003175	n0						WP_136805684.1, WP_136805189.1						
N8.HOG0003758	OG0003176	n0						WP_136808430.1						
N8.HOG0003759	OG0003177	n0							WP_136797258.1					
N8.HOG0003760	OG0003178	n0						WP_136807021.1	WP_136797542.1					
N8.HOG0003761	OG0003179	n0						WP_167506042.1	WP_136796088.1					
N8.HOG0003762	OG0003180	n0						WP_136809774.1	WP_136795644.1					
N8.HOG0003763	OG0003182	n0						WP_136805906.1	WP_136797433.1					
N8.HOG0003764	OG0003183	n0						WP_136809321.1	WP_136796232.1					
N8.HOG0003765	OG0003184	n0						WP_136808750.1	WP_136799315.1					
N8.HOG0003766	OG0003185	n0						WP_136808932.1	WP_228721442.1					
N8.HOG0003767	OG0003186	n0						WP_228723380.1, WP_217909446.1	WP_228721378.1					
N8.HOG0003768	OG0003187	n0						WP_136805874.1	WP_136797243.1					
N8.HOG0003769	OG0003188	n0						WP_136809472.1	WP_136795681.1					
N8.HOG0003770	OG0003189	n0						WP_136809468.1	WP_136795684.1					
N8.HOG0003771	OG0003190	n0						WP_136809464.1	WP_136795687.1					
N8.HOG0003772	OG0003191	n0						WP_136809461.1	WP_136795689.1					
N8.HOG0003773	OG0003192	n0						WP_136809450.1	WP_136795696.1					
N8.HOG0003774	OG0003193	n0						WP_136809447.1	WP_228721403.1					
N8.HOG0003775	OG0003194	n0						WP_217909543.1	WP_136797493.1					
N8.HOG0003776	OG0003195	n0						WP_136805382.1	WP_136797663.1					
N8.HOG0003777	OG0003198	n0						WP_167505944.1						
N8.HOG0003778	OG0003199	n0						WP_136807628.1	WP_136799844.1					
N8.HOG0003779	OG0003202	n0						WP_136806189.1	WP_136795218.1					
N8.HOG0003780	OG0003203	n0							WP_136799540.1					
N8.HOG0003781	OG0003204	n0						WP_136808948.1, WP_136808784.1	WP_136797083.1					
N8.HOG0003782	OG0003205	n0						WP_167505958.1, WP_136808947.1	WP_217907674.1					
N8.HOG0003783	OG0003206	n0						WP_167506083.1	WP_136795707.1					
N8.HOG0003784	OG0003207	n0						WP_136810763.1						
N8.HOG0003785	OG0003208	n0						WP_167505831.1						
N8.HOG0003786	OG0003209	n0						WP_136808859.1	WP_136799173.1					
N8.HOG0003787	OG0003213	n0						WP_136809457.1	WP_136795691.1					
N8.HOG0003788	OG0003214	n0						WP_136808701.1	WP_136798690.1					
N8.HOG0003789	OG0003215	n0						WP_136808935.1	WP_136797105.1					
N8.HOG0003790	OG0003216	n0						WP_217909545.1	WP_136799234.1, WP_136795646.1					
N8.HOG0003791	OG0003219	n0						WP_136806262.1, WP_136810461.1	WP_136796397.1					
N8.HOG0003792	OG0003220	n0						WP_136805200.1	WP_217907693.1, WP_136796348.1, WP_136798463.1					
N8.HOG0003793	OG0003221	n0						WP_136805320.1	WP_136799765.1					
N8.HOG0003794	OG0003222	n0						WP_136805326.1, WP_167505735.1, WP_267313697.1	WP_136799775.1					
N8.HOG0003795	OG0003223	n0						WP_136805476.1	WP_136796556.1					
N8.HOG0003796	OG0003224	n1						WP_136805679.1	WP_136799656.1					
N8.HOG0003797	OG0003224	n2						WP_136807678.1	WP_136799607.1					
N8.HOG0003798	OG0003225	n0						WP_136805734.1, WP_136808891.1	WP_136797152.1					
N8.HOG0003799	OG0003226	n0						WP_136805943.1						
N8.HOG0003800	OG0003227	n0						WP_136806043.1						
N8.HOG0003801	OG0003228	n0						WP_136806045.1						
N8.HOG0003802	OG0003229	n0						WP_136806162.1	WP_136795880.1					
N8.HOG0003803	OG0003230	n0						WP_136806196.1	WP_136795712.1					
N8.HOG0003804	OG0003231	n0						WP_136806217.1						
N8.HOG0003805	OG0003232	n0						WP_136810457.1, WP_136806672.1, WP_136806235.1, WP_136810816.1						
N8.HOG0003806	OG0003233	n0						WP_136806458.1						
N8.HOG0003807	OG0003234	n0						WP_136806473.1	WP_136796564.1					
N8.HOG0003808	OG0003235	n1						WP_136807766.1	WP_136798337.1					
N8.HOG0003809	OG0003235	n2						WP_136806538.1	WP_136796867.1					
N8.HOG0003810	OG0003236	n0						WP_136806560.1						
N8.HOG0003811	OG0003237	n0						WP_136806679.1	WP_136798683.1, WP_136798845.1					
N8.HOG0003812	OG0003238	n0						WP_136806735.1, WP_136809986.1, WP_136809985.1	WP_136798964.1					
N8.HOG0003813	OG0003239	n0						WP_136807035.1	WP_136795356.1					
N8.HOG0003814	OG0003240	n0						WP_136807058.1	WP_136797620.1, WP_136798561.1					
N8.HOG0003815	OG0003241	n0						WP_136807264.1	WP_136800013.1					
N8.HOG0003816	OG0003242	n0						WP_136807329.1	WP_136795511.1					
N8.HOG0003817	OG0003243	n0						WP_136807337.1	WP_136795981.1, WP_136797827.1					
N8.HOG0003818	OG0003244	n0						WP_136807624.1	WP_136799842.1					
N8.HOG0003819	OG0003245	n0						WP_136807626.1	WP_136799843.1					
N8.HOG0003820	OG0003246	n0						WP_136807776.1	WP_136798334.1					
N8.HOG0003821	OG0003247	n0						WP_136807783.1	WP_136798330.1					
N8.HOG0003822	OG0003248	n1						WP_136807838.1	WP_136799058.1					
N8.HOG0003823	OG0003248	n2						WP_136810178.1	WP_136797022.1					
N8.HOG0003824	OG0003249	n0						WP_136808065.1	WP_167495614.1					
N8.HOG0003825	OG0003250	n0						WP_136808105.1	WP_136795278.1					
N8.HOG0003826	OG0003251	n0						WP_136808109.1, WP_136810157.1	WP_228721485.1					
N8.HOG0003827	OG0003252	n0						WP_136808158.1	WP_136795327.1					
N8.HOG0003828	OG0003253	n0						WP_136808233.1	WP_136797528.1, WP_136798919.1					
N8.HOG0003829	OG0003254	n0						WP_167505750.1, WP_136808241.1	WP_136798379.1, WP_167495858.1					
N8.HOG0003830	OG0003255	n1						WP_136809875.1	WP_136795339.1					
N8.HOG0003831	OG0003255	n2						WP_136808306.1	WP_136796703.1					
N8.HOG0003832	OG0003256	n0						WP_217909571.1, WP_136808508.1	WP_136798970.1					
N8.HOG0003833	OG0003257	n0						WP_136808664.1, WP_136809801.1	WP_136795668.1					
N8.HOG0003834	OG0003258	n0						WP_136810490.1, WP_136808700.1	WP_136796530.1, WP_136796529.1					
N8.HOG0003835	OG0003259	n0						WP_267313643.1, WP_136810277.1, WP_136809583.1, WP_136808716.1						
N8.HOG0003836	OG0003260	n0						WP_136809974.1, WP_136808844.1	WP_136799158.1					
N8.HOG0003837	OG0003261	n0						WP_136809973.1, WP_136808845.1	WP_136799159.1					
N8.HOG0003838	OG0003262	n0						WP_136808846.1, WP_136809972.1	WP_136799160.1					
N8.HOG0003839	OG0003263	n0						WP_136808847.1, WP_136809971.1	WP_136799161.1					
N8.HOG0003840	OG0003264	n0						WP_136808962.1						
N8.HOG0003841	OG0003265	n0						WP_136808974.1						
N8.HOG0003842	OG0003266	n0						WP_136809186.1						
N8.HOG0003843	OG0003267	n0						WP_136809189.1	WP_136796144.1					
N8.HOG0003844	OG0003268	n0						WP_136809262.1, WP_275942843.1	WP_136797204.1					
N8.HOG0003845	OG0003269	n0						WP_136809805.1	WP_136795672.1					
N8.HOG0003846	OG0003270	n0						WP_136809809.1	WP_176360086.1					
N8.HOG0003847	OG0003271	n0						WP_136809818.1	WP_176360016.1, WP_176360038.1, WP_136800050.1					
N8.HOG0003848	OG0003272	n0						WP_136809936.1						
N8.HOG0003849	OG0003273	n0						WP_136809979.1	WP_136799616.1, WP_136797061.1, WP_136798514.1					
N8.HOG0003850	OG0003274	n0						WP_136809982.1	WP_136797378.1					
N8.HOG0003851	OG0003275	n0						WP_136810077.1	WP_136798457.1					
N8.HOG0003852	OG0003276	n0						WP_136810085.1	WP_176360021.1, WP_136799747.1, WP_136799499.1					
