HOG	OG	Gene Tree Parent Clade	Acidithiobacillus ferrooxidans YNTRS-40	Desulfocapsa sulfexigens DSM 10523	Desulfocapsa_06_corrosive	Desulfocapsa_13_biocide	Desulforhopalus vacuolatus DSM 9700	Desulfosediminicola flagellatus IMCC35005	Desulfosediminicola ganghwensis IMCC35004	Desulfotalea psychrophila LSv54	Desulfovibrio ferrophilus IS5	Desulfovibrio vulgaris DP4	Geobacter sulfurreducens PCA	Shewanella oneidensis MR-1
N4.HOG0002484	OG0003314	n0									WP_126378219.1, WP_126379930.1	WP_011791677.1		
N4.HOG0002485	OG0003315	n0									WP_126378413.1	WP_010938349.1		
N4.HOG0002486	OG0003316	n0									WP_126378868.1, WP_126380429.1, WP_126380755.1	WP_010937767.1		
N4.HOG0002487	OG0003317	n0									WP_126378986.1	WP_010938508.1		
N4.HOG0002488	OG0003318	n0									WP_126379627.1	WP_011792434.1		
N4.HOG0002489	OG0003319	n0									WP_126380378.1	WP_011791457.1		
N4.HOG0002490	OG0003320	n1									WP_126381167.1	WP_010937568.1		
N4.HOG0002491	OG0003320	n2									WP_126381556.1	WP_010937836.1		
N4.HOG0002492	OG0003321	n0									WP_232034819.1	WP_011792797.1		
N4.HOG0002493	OG0003322	n0										WP_011792005.1, WP_010938106.1, WP_010939945.1, WP_011792013.1		
N4.HOG0002494	OG0003323	n0										WP_081428924.1		
N4.HOG0002495	OG0004120	-									WP_232034862.1, WP_126375544.1	WP_011792819.1		
N4.HOG0002496	OG0004123	-									WP_126376640.1, WP_126375619.1	WP_010938473.1		
N4.HOG0002497	OG0004124	-									WP_126379888.1, WP_126375686.1	WP_011792863.1		
N4.HOG0002498	OG0004125	-									WP_126376365.1, WP_126375732.1	WP_011792138.1		
N4.HOG0002499	OG0004133	-									WP_126379242.1, WP_126376682.1	WP_010940511.1		
N4.HOG0002500	OG0004137	-									WP_126376847.1, WP_126379799.1	WP_011792117.1		
N4.HOG0002501	OG0004138	-									WP_126376966.1, WP_126379048.1	WP_011792182.1		
N4.HOG0002502	OG0004139	-									WP_126376978.1	WP_011792200.1, WP_011792224.1		
N4.HOG0002503	OG0004140	-									WP_126381131.1, WP_126377003.1	WP_010940642.1		
N4.HOG0002504	OG0004141	-									WP_126377117.1, WP_126377560.1	WP_010937826.1		
N4.HOG0002505	OG0004146	-									WP_232034901.1, WP_126378062.1	WP_011793032.1		
N4.HOG0002506	OG0004150	-									WP_126378511.1	WP_011792300.1, WP_011793083.1		
N4.HOG0002507	OG0004151	-									WP_126380636.1, WP_126378551.1, WP_172961709.1			
N4.HOG0002508	OG0004152	-									WP_126378824.1, WP_126378707.1, WP_172961610.1			
N4.HOG0002509	OG0004154	-									WP_126379297.1, WP_126379301.1	WP_011792639.1		
N4.HOG0002510	OG0004155	-									WP_126379392.1	WP_010940290.1, WP_010938731.1		
N4.HOG0002511	OG0004156	-									WP_126379420.1	WP_010938741.1, WP_043629530.1		
N4.HOG0002512	OG0004158	-									WP_126379551.1, WP_126380411.1	WP_010939166.1		
N4.HOG0002513	OG0004167	-									WP_126381165.1	WP_011793031.1, WP_011793036.1		
N4.HOG0002514	OG0004175	-									WP_172961758.1	WP_011793194.1, WP_011791459.1		
N4.HOG0002515	OG0004176	-									WP_172961781.1	WP_014524242.1, WP_190275053.1		
N4.HOG0002516	OG0004177	-									WP_197723454.1	WP_223294651.1, WP_010939921.1		
N4.HOG0002517	OG0004179	-										WP_011787319.1, WP_011176610.1, WP_011787320.1		
N4.HOG0002518	OG0004181	-										WP_011792265.1, WP_011791754.1, WP_011793057.1		
N4.HOG0002519	OG0004182	-										WP_011791806.1, WP_011792775.1, WP_011792233.1		
N4.HOG0002520	OG0004183	-										WP_011792304.1, WP_011792268.1, WP_011793060.1		
N4.HOG0002521	OG0004184	-										WP_223294570.1, WP_011793062.1, WP_011792272.1		
N4.HOG0002522	OG0005501	-									WP_126375561.1	WP_010937610.1		
N4.HOG0002523	OG0005502	-									WP_126375567.1	WP_010938905.1		
N4.HOG0002524	OG0005503	-									WP_126375572.1	WP_011791320.1		
N4.HOG0002525	OG0005504	-									WP_126375574.1	WP_014524329.1		
N4.HOG0002526	OG0005505	-									WP_126375575.1	WP_014524348.1		
N4.HOG0002527	OG0005506	-									WP_126378207.1, WP_126375580.1			
N4.HOG0002528	OG0005507	-									WP_126375593.1	WP_011792214.1		
N4.HOG0002529	OG0005509	-									WP_126375628.1	WP_043629313.1		
N4.HOG0002530	OG0005510	-									WP_126375632.1, WP_126375631.1			
N4.HOG0002531	OG0005511	-									WP_126375638.1	WP_043629513.1		
N4.HOG0002532	OG0005512	-									WP_126375640.1	WP_011791814.1		
N4.HOG0002533	OG0005513	-									WP_126375644.1	WP_081428832.1		
N4.HOG0002534	OG0005514	-									WP_126375651.1	WP_011792125.1		
N4.HOG0002535	OG0005515	-									WP_126376488.1, WP_126375704.1			
N4.HOG0002536	OG0005516	-									WP_126375726.1	WP_011792141.1		
N4.HOG0002537	OG0005517	-									WP_126375749.1	WP_011791969.1		
N4.HOG0002538	OG0005518	-									WP_126375764.1, WP_172961623.1			
N4.HOG0002539	OG0005519	-									WP_126375774.1	WP_223294662.1		
N4.HOG0002540	OG0005520	-									WP_126375891.1	WP_010938829.1		
N4.HOG0002541	OG0005521	-									WP_126375958.1	WP_010937937.1		
N4.HOG0002542	OG0005522	-									WP_126376248.1	WP_011793049.1		
N4.HOG0002543	OG0005523	-									WP_126376253.1	WP_010939352.1		
N4.HOG0002544	OG0005524	-									WP_126376264.1	WP_011792103.1		
N4.HOG0002545	OG0005525	-									WP_126376279.1	WP_011792108.1		
N4.HOG0002546	OG0005526	-									WP_126376322.1	WP_223294632.1		
N4.HOG0002547	OG0005527	-									WP_126376352.1, WP_126379533.1			
N4.HOG0002548	OG0005528	-									WP_126376363.1	WP_011792419.1		
N4.HOG0002549	OG0005529	-									WP_126376438.1	WP_010938543.1		
N4.HOG0002550	OG0005530	-									WP_126376446.1	WP_010938547.1		
N4.HOG0002551	OG0005531	-									WP_126376496.1	WP_011792910.1		
N4.HOG0002552	OG0005532	-									WP_126376498.1	WP_011791704.1		
N4.HOG0002553	OG0005533	-									WP_126376502.1	WP_010938273.1		
N4.HOG0002554	OG0005534	-									WP_126376508.1	WP_010938714.1		
N4.HOG0002555	OG0005535	-									WP_126376522.1	WP_011792820.1		
N4.HOG0002556	OG0005536	-									WP_126376539.1	WP_043629543.1		
N4.HOG0002557	OG0005537	-									WP_126376602.1	WP_141291167.1		
N4.HOG0002558	OG0005538	-									WP_126376642.1	WP_011792496.1		
N4.HOG0002559	OG0005539	-									WP_126376646.1	WP_010939597.1		
N4.HOG0002560	OG0005540	-									WP_126376734.1	WP_011792426.1		
N4.HOG0002561	OG0005541	-									WP_126376740.1	WP_011792423.1		
N4.HOG0002562	OG0005542	-									WP_126376742.1	WP_011792422.1		
N4.HOG0002563	OG0005543	-									WP_126376753.1	WP_010938670.1		
N4.HOG0002564	OG0005544	-									WP_126376793.1	WP_011792720.1		
N4.HOG0002565	OG0005545	-									WP_126376813.1	WP_011792333.1		
N4.HOG0002566	OG0005546	-									WP_126376825.1	WP_011792331.1		
N4.HOG0002567	OG0005547	-									WP_126376833.1	WP_011792328.1		
N4.HOG0002568	OG0005548	-									WP_126376954.1	WP_010938924.1		
N4.HOG0002569	OG0005549	-									WP_126376956.1	WP_011792312.1		
N4.HOG0002570	OG0005550	-									WP_126376991.1	WP_010939114.1		
N4.HOG0002571	OG0005551	-									WP_126377022.1	WP_011792157.1		
N4.HOG0002572	OG0005552	-									WP_126377028.1	WP_011792159.1		
N4.HOG0002573	OG0005553	-									WP_126377061.1	WP_011792374.1		
N4.HOG0002574	OG0005554	-									WP_126377075.1	WP_010938972.1		
N4.HOG0002575	OG0005555	-									WP_126377077.1	WP_010938971.1		
N4.HOG0002576	OG0005556	-									WP_126377145.1	WP_010938940.1		
N4.HOG0002577	OG0005557	-									WP_126377157.1	WP_010938946.1		
N4.HOG0002578	OG0005558	-									WP_126377193.1	WP_011792248.1		
N4.HOG0002579	OG0005560	-									WP_126377225.1	WP_011791665.1		
N4.HOG0002580	OG0005561	-									WP_126377231.1	WP_010940069.1		
N4.HOG0002581	OG0005562	-									WP_126377233.1	WP_010940070.1		
N4.HOG0002582	OG0005563	-									WP_126377244.1	WP_010938554.1		
N4.HOG0002583	OG0005564	-									WP_126377250.1	WP_010939911.1		
N4.HOG0002584	OG0005565	-									WP_126377272.1	WP_010939215.1		
N4.HOG0002585	OG0005566	-									WP_126377274.1	WP_010939216.1		
N4.HOG0002586	OG0005567	-									WP_126377308.1	WP_010940656.1		
N4.HOG0002587	OG0005568	-									WP_126378230.1, WP_126377332.1			
N4.HOG0002588	OG0005569	-									WP_126377344.1	WP_010939082.1		
N4.HOG0002589	OG0005571	-									WP_126377358.1	WP_043629382.1		
N4.HOG0002590	OG0005572	-									WP_126377368.1	WP_011792194.1		
N4.HOG0002591	OG0005573	-									WP_126377374.1	WP_010939131.1		
N4.HOG0002592	OG0005574	-									WP_126377462.1	WP_010938911.1		
N4.HOG0002593	OG0005575	-									WP_126377497.1	WP_223294571.1		
N4.HOG0002594	OG0005576	-									WP_126377499.1	WP_011792340.1		
N4.HOG0002595	OG0005577	-									WP_126377515.1	WP_011792448.1		
N4.HOG0002596	OG0005578	-									WP_126377517.1	WP_011792449.1		
N4.HOG0002597	OG0005579	-									WP_126377519.1	WP_010938633.1		
N4.HOG0002598	OG0005580	-									WP_126377547.1	WP_011792168.1		
N4.HOG0002599	OG0005581	-									WP_126377552.1	WP_010937830.1		
N4.HOG0002600	OG0005582	-									WP_126377564.1	WP_010937824.1		
N4.HOG0002601	OG0005583	-									WP_126377633.1	WP_010939052.1		
N4.HOG0002602	OG0005584	-									WP_126377644.1	WP_010940002.1		
N4.HOG0002603	OG0005585	-									WP_126377700.1	WP_043629086.1		
N4.HOG0002604	OG0005586	-									WP_126377701.1	WP_010940484.1		
N4.HOG0002605	OG0005587	-									WP_126377703.1	WP_011791429.1		
N4.HOG0002606	OG0005588	-									WP_126377745.1	WP_011792620.1		
N4.HOG0002607	OG0005589	-									WP_126377836.1	WP_010937671.1		
N4.HOG0002608	OG0005590	-									WP_126377838.1	WP_011792979.1		
N4.HOG0002609	OG0005591	-									WP_126377840.1	WP_011792980.1		
N4.HOG0002610	OG0005592	-									WP_126377881.1	WP_010940076.1		
N4.HOG0002611	OG0005593	-									WP_126377917.1	WP_011791989.1		
N4.HOG0002612	OG0005594	-									WP_126377925.1	WP_010939502.1		
N4.HOG0002613	OG0005595	-									WP_126377936.1	WP_011791558.1		
N4.HOG0002614	OG0005596	-									WP_126377952.1	WP_011793157.1		
N4.HOG0002615	OG0005597	-									WP_126380267.1, WP_126377984.1			
N4.HOG0002616	OG0005599	-									WP_126378193.1	WP_011787417.1		
N4.HOG0002617	OG0005600	-									WP_126378199.1	WP_190275058.1		
N4.HOG0002618	OG0005601	-									WP_126378289.1	WP_011792814.1		
N4.HOG0002619	OG0005602	-									WP_126378293.1	WP_014524423.1		
N4.HOG0002620	OG0005603	-									WP_126378320.1	WP_010938238.1		
N4.HOG0002621	OG0005604	-									WP_126378378.1	WP_010938833.1		
N4.HOG0002622	OG0005605	-									WP_126378411.1	WP_011792564.1		
N4.HOG0002623	OG0005606	-									WP_126378415.1	WP_011792563.1		
N4.HOG0002624	OG0005607	-									WP_126378428.1	WP_010939173.1		
N4.HOG0002625	OG0005608	-									WP_126378459.1	WP_010937446.1		
N4.HOG0002626	OG0005610	-									WP_126378549.1, WP_126380635.1			
N4.HOG0002627	OG0005611	-									WP_126378573.1	WP_011792028.1		
N4.HOG0002628	OG0005612	-									WP_126378623.1, WP_172961680.1			
N4.HOG0002629	OG0005613	-									WP_126378676.1	WP_223294578.1		
N4.HOG0002630	OG0005614	-									WP_126378736.1	WP_010939781.1		
N4.HOG0002631	OG0005615	-									WP_126378749.1	WP_010939786.1		
N4.HOG0002632	OG0005616	-									WP_126378773.1	WP_010939787.1		
N4.HOG0002633	OG0005618	-									WP_126378900.1	WP_011792668.1		
N4.HOG0002634	OG0005619	-									WP_126378902.1	WP_043629488.1		
N4.HOG0002635	OG0005620	-									WP_126378906.1	WP_011792672.1		
N4.HOG0002636	OG0005621	-									WP_126378923.1	WP_011792675.1		
N4.HOG0002637	OG0005622	-									WP_126378946.1	WP_043629460.1		
N4.HOG0002638	OG0005623	-									WP_126378980.1	WP_010938030.1		
N4.HOG0002639	OG0005624	-									WP_126379046.1, WP_126379044.1			
N4.HOG0002640	OG0005625	-									WP_126379056.1, WP_126379054.1			
N4.HOG0002641	OG0005626	-									WP_126379063.1	WP_010937995.1		
N4.HOG0002642	OG0005627	-									WP_126379067.1	WP_011792753.1		
N4.HOG0002643	OG0005628	-									WP_126379069.1	WP_010940677.1		
N4.HOG0002644	OG0005629	-									WP_126379088.1, WP_126379086.1			
N4.HOG0002645	OG0005630	-									WP_126379107.1	WP_011791750.1		
N4.HOG0002646	OG0005631	-									WP_126379109.1	WP_011791749.1		
N4.HOG0002647	OG0005632	-									WP_126379113.1	WP_011791748.1		
N4.HOG0002648	OG0005633	-									WP_126379115.1	WP_010940670.1		
N4.HOG0002649	OG0005634	-									WP_126379123.1	WP_011791745.1		
N4.HOG0002650	OG0005635	-									WP_126379127.1	WP_011791742.1		
N4.HOG0002651	OG0005636	-									WP_126379143.1	WP_010939600.1		
N4.HOG0002652	OG0005637	-									WP_126379164.1	WP_014524279.1		
N4.HOG0002653	OG0005638	-									WP_126379166.1	WP_043629493.1		
N4.HOG0002654	OG0005639	-									WP_126379212.1	WP_043629098.1		
N4.HOG0002655	OG0005640	-									WP_126379252.1	WP_011791540.1		
N4.HOG0002656	OG0005641	-									WP_126379289.1	WP_011792688.1		
N4.HOG0002657	OG0005642	-									WP_126379295.1, WP_126379299.1			
N4.HOG0002658	OG0005643	-									WP_126379361.1	WP_011792760.1		
N4.HOG0002659	OG0005644	-									WP_126379384.1	WP_011792755.1		
N4.HOG0002660	OG0005645	-									WP_126379520.1	WP_011792508.1		
N4.HOG0002661	OG0005646	-									WP_126379522.1	WP_011792509.1		
N4.HOG0002662	OG0005647	-									WP_126379544.1	WP_011792735.1		
N4.HOG0002663	OG0005648	-									WP_126379583.1	WP_014524287.1		
N4.HOG0002664	OG0005649	-									WP_126379633.1	WP_010938236.1		
N4.HOG0002665	OG0005650	-									WP_126379653.1	WP_010940344.1		
N4.HOG0002666	OG0005651	-									WP_126379659.1	WP_010937649.1		
N4.HOG0002667	OG0005652	-									WP_126379683.1	WP_010938727.1		
N4.HOG0002668	OG0005653	-									WP_126379723.1	WP_011791586.1		
N4.HOG0002669	OG0005654	-									WP_126379825.1	WP_010937600.1		
N4.HOG0002670	OG0005655	-									WP_126379847.1	WP_011792237.1		
N4.HOG0002671	OG0005656	-									WP_126379922.1	WP_010938050.1		
N4.HOG0002672	OG0005657	-									WP_126379971.1	WP_010937929.1		
N4.HOG0002673	OG0005658	-									WP_126379975.1	WP_011792794.1		
N4.HOG0002674	OG0005659	-									WP_126380149.1	WP_043629147.1		
N4.HOG0002675	OG0005660	-									WP_126380170.1	WP_081428967.1		
N4.HOG0002676	OG0005662	-									WP_126380227.1	WP_011793003.1		
N4.HOG0002677	OG0005663	-									WP_126380295.1	WP_010940614.1		
N4.HOG0002678	OG0005664	-									WP_126380305.1	WP_011791343.1		
N4.HOG0002679	OG0005665	-									WP_126380392.1	WP_011791318.1		
N4.HOG0002680	OG0005666	-									WP_126380400.1	WP_010937316.1		
N4.HOG0002681	OG0005667	-									WP_126380423.1, WP_126380433.1			
N4.HOG0002682	OG0005668	-									WP_126380458.1	WP_011791605.1		
N4.HOG0002683	OG0005669	-									WP_126380464.1	WP_223294649.1		
N4.HOG0002684	OG0005670	-									WP_126380472.1	WP_010937705.1		
N4.HOG0002685	OG0005671	-									WP_126380474.1	WP_010937706.1		
N4.HOG0002686	OG0005673	-									WP_126380547.1	WP_011787370.1		
N4.HOG0002687	OG0005674	-									WP_126380576.1	WP_011787410.1		
N4.HOG0002688	OG0005675	-									WP_126380587.1	WP_010937738.1		
N4.HOG0002689	OG0005676	-									WP_126380637.1	WP_011791752.1		
N4.HOG0002690	OG0005677	-									WP_126380655.1	WP_043629479.1		
N4.HOG0002691	OG0005678	-									WP_126380661.1	WP_010938215.1		
N4.HOG0002692	OG0005679	-									WP_126380664.1	WP_223294593.1		
N4.HOG0002693	OG0005680	-									WP_126380683.1	WP_010939939.1		
N4.HOG0002694	OG0005681	-									WP_126380691.1	WP_011792708.1		
N4.HOG0002695	OG0005682	-									WP_126380694.1	WP_010938088.1		
N4.HOG0002696	OG0005683	-									WP_126380708.1	WP_010940438.1		
N4.HOG0002697	OG0005684	-									WP_126380720.1	WP_010940425.1		
N4.HOG0002698	OG0005685	-									WP_126380729.1	WP_011791397.1		
N4.HOG0002699	OG0005686	-									WP_126380750.1	WP_011792574.1		
N4.HOG0002700	OG0005687	-									WP_126380756.1	WP_010937768.1		
N4.HOG0002701	OG0005688	-									WP_126380779.1	WP_223294611.1		
N4.HOG0002702	OG0005689	-									WP_126380806.1	WP_010940531.1		
N4.HOG0002703	OG0005690	-									WP_126380807.1	WP_010940530.1		
N4.HOG0002704	OG0005691	-									WP_126380817.1	WP_223294597.1		
N4.HOG0002705	OG0005692	-									WP_126380822.1	WP_010940445.1		
N4.HOG0002706	OG0005693	-									WP_126380830.1	WP_043629235.1		
N4.HOG0002707	OG0005694	-									WP_126380834.1	WP_011793131.1		
N4.HOG0002708	OG0005695	-									WP_126380836.1	WP_011793133.1		
N4.HOG0002709	OG0005696	-									WP_126380968.1	WP_010940206.1		
N4.HOG0002710	OG0005697	-									WP_126381120.1	WP_011792588.1		
N4.HOG0002711	OG0005698	-									WP_126381190.1	WP_010939844.1		
N4.HOG0002712	OG0005699	-									WP_126381206.1	WP_010939104.1		
N4.HOG0002713	OG0005700	-									WP_126381333.1	WP_081428958.1		
N4.HOG0002714	OG0005701	-									WP_126381367.1	WP_010938345.1		
N4.HOG0002715	OG0005702	-									WP_126381403.1	WP_011792670.1		
N4.HOG0002716	OG0005703	-									WP_126381524.1	WP_011792913.1		
N4.HOG0002717	OG0005705	-									WP_126381666.1, WP_126381668.1			
N4.HOG0002718	OG0005707	-									WP_172961583.1	WP_011792362.1		
N4.HOG0002719	OG0005708	-									WP_172961589.1	WP_014524277.1		
N4.HOG0002720	OG0005709	-									WP_172961622.1	WP_011792123.1		
N4.HOG0002721	OG0005710	-									WP_172961629.1	WP_223294633.1		
N4.HOG0002722	OG0005711	-									WP_172961653.1	WP_011791426.1		
N4.HOG0002723	OG0005712	-									WP_172961674.1	WP_010938305.1		
N4.HOG0002724	OG0005713	-									WP_172961685.1	WP_011792466.1		
N4.HOG0002725	OG0005714	-									WP_172961696.1	WP_010939837.1		
N4.HOG0002726	OG0005715	-									WP_172961721.1	WP_010937346.1		
N4.HOG0002727	OG0005716	-									WP_172961725.1	WP_011793008.1		
N4.HOG0002728	OG0005717	-									WP_172961749.1	WP_011791581.1		
N4.HOG0002729	OG0005718	-									WP_172961783.1	WP_164561638.1		
N4.HOG0002730	OG0005719	-									WP_172961807.1	WP_011792792.1		
N4.HOG0002731	OG0005720	-									WP_172961811.1	WP_010937839.1		
N4.HOG0002732	OG0005721	-									WP_172961823.1	WP_010937447.1		
N4.HOG0002733	OG0005723	-									WP_232034742.1	WP_011792020.1		
N4.HOG0002734	OG0005724	-									WP_232034748.1	WP_010939785.1		
N4.HOG0002735	OG0005725	-									WP_232034751.1	WP_011791547.1		
N4.HOG0002736	OG0005726	-									WP_232034757.1	WP_010938132.1		
N4.HOG0002737	OG0005727	-									WP_232034761.1	WP_011792385.1		
N4.HOG0002738	OG0005728	-									WP_232034782.1	WP_010940662.1		
N4.HOG0002739	OG0005729	-									WP_232034784.1	WP_014524187.1		
N4.HOG0002740	OG0005730	-									WP_232034789.1	WP_011791452.1		
N4.HOG0002741	OG0005731	-									WP_232034820.1	WP_010938904.1		
N4.HOG0002742	OG0005732	-									WP_232034836.1	WP_011793042.1		
N4.HOG0002743	OG0005733	-									WP_232034840.1	WP_010939161.1		
N4.HOG0002744	OG0005734	-									WP_232034855.1	WP_010939618.1		
N4.HOG0002745	OG0005735	-									WP_232034894.1	WP_010939403.1		
N4.HOG0002746	OG0005736	-									WP_232034895.1	WP_011792063.1		
N4.HOG0002747	OG0005737	-									WP_232034926.1, WP_232034910.1			
N4.HOG0002748	OG0005738	-									WP_232034917.1	WP_011791630.1		
N4.HOG0002749	OG0005739	-									WP_232034935.1	WP_011792896.1		
N4.HOG0002750	OG0005740	-										WP_010937338.1, WP_010939629.1		
N4.HOG0002751	OG0005742	-										WP_011787317.1, WP_010937876.1		
N4.HOG0002752	OG0005744	-										WP_010939409.1, WP_010938243.1		
N4.HOG0002753	OG0005746	-										WP_011792489.1, WP_010938535.1		
N4.HOG0002754	OG0005751	-										WP_011791504.1, WP_010939475.1		
N4.HOG0002755	OG0005752	-										WP_014524492.1, WP_010939542.1		
N4.HOG0002756	OG0005754	-										WP_010939909.1, WP_010939910.1		
N4.HOG0002757	OG0005755	-										WP_010940513.1, WP_011793075.1		
N4.HOG0002758	OG0005757	-										WP_011787345.1, WP_081429047.1		
N4.HOG0002759	OG0005763	-										WP_011791878.1, WP_081428928.1		
N4.HOG0002760	OG0005764	-										WP_011792960.1, WP_011791879.1		
N4.HOG0002761	OG0005771	-										WP_011793016.1, WP_011792023.1		
N4.HOG0002762	OG0005773	-										WP_011793054.1, WP_011792262.1		
N4.HOG0002763	OG0005774	-										WP_011793055.1, WP_011792263.1		
N4.HOG0002764	OG0005775	-										WP_011792264.1, WP_011793056.1		
N4.HOG0002765	OG0005776	-										WP_011793058.1, WP_011792266.1		
N4.HOG0002766	OG0005777	-										WP_011793059.1, WP_011792267.1		
N4.HOG0002767	OG0005778	-										WP_011792271.1, WP_011793061.1		
N4.HOG0002768	OG0005779	-										WP_011793063.1, WP_011792275.1		
N4.HOG0002769	OG0005780	-										WP_011793064.1, WP_011792277.1		
N4.HOG0002770	OG0005781	-										WP_011792280.1, WP_011793066.1		
N4.HOG0002771	OG0005782	-										WP_011792281.1, WP_011793067.1		
N4.HOG0002772	OG0005783	-										WP_011792282.1, WP_011793068.1		
N4.HOG0002773	OG0005784	-										WP_011793070.1, WP_011792284.1		
N4.HOG0002774	OG0005785	-										WP_011792286.1, WP_011793071.1		
N4.HOG0002775	OG0005786	-										WP_011793072.1, WP_011792287.1		
N4.HOG0002776	OG0005787	-										WP_011793073.1, WP_011792288.1		
N4.HOG0002777	OG0005788	-										WP_011793074.1, WP_011792290.1		
N4.HOG0002778	OG0005789	-										WP_011792292.1, WP_011793077.1		
N4.HOG0002779	OG0005790	-										WP_011793078.1, WP_011792293.1		
N4.HOG0002780	OG0005791	-										WP_011792523.1, WP_011792522.1		
N4.HOG0002781	OG0005793	-										WP_223294603.1, WP_011792769.1		
N4.HOG0002782	OG0005797	-										WP_223294643.1, WP_011792987.1		
