Orthogroup	Species	Geobacter sulfurreducens PCA	Orthologs
OG0001820	Desulfovibrio ferrophilus IS5	WP_010941492.1	WP_126376375.1
OG0001820	Desulfotalea psychrophila LSv54	WP_010941492.1	WP_011188528.1
OG0001821	Desulfocapsa sulfexigens DSM 10523	WP_010943172.1	WP_015402747.1
OG0001821	Shewanella oneidensis MR-1	WP_010943172.1	WP_011071271.1
OG0001821	Desulfosediminicola flagellatus IMCC35005	WP_010943172.1	WP_136808715.1
OG0001821	Acidithiobacillus ferrooxidans YNTRS-40	WP_010943172.1	WP_009560977.1
OG0001821	Desulfovibrio ferrophilus IS5	WP_010943172.1	WP_126377435.1
OG0001821	Desulfocapsa_13_biocide	WP_010943172.1	Utg857682_49
OG0001823	Shewanella oneidensis MR-1	WP_010942531.1	WP_011073262.1, WP_011073700.1, WP_011073280.1
OG0001823	Acidithiobacillus ferrooxidans YNTRS-40	WP_010942531.1	WP_009561155.1
OG0001823	Desulfovibrio vulgaris DP4	WP_010942531.1	WP_010938920.1
OG0001823	Desulfovibrio ferrophilus IS5	WP_010942531.1	WP_126376946.1
OG0001825	Acidithiobacillus ferrooxidans YNTRS-40	WP_010943042.1	WP_009566502.1
OG0001825	Desulfosediminicola flagellatus IMCC35005	WP_010943042.1	WP_136807137.1
OG0001825	Desulfosediminicola ganghwensis IMCC35004	WP_010943042.1	WP_136795912.1
OG0001825	Desulfocapsa sulfexigens DSM 10523	WP_010943042.1	WP_228130051.1
OG0001825	Desulfocapsa_13_biocide	WP_010943042.1	Utg857152_81
OG0001825	Desulfocapsa_06_corrosive	WP_010943042.1	Utg323300_356
OG0001831	Shewanella oneidensis MR-1	WP_010941357.1	WP_011072743.1
OG0001831	Acidithiobacillus ferrooxidans YNTRS-40	WP_010941357.1	WP_012535966.1
OG0001831	Desulfosediminicola ganghwensis IMCC35004	WP_010941357.1	WP_136798847.1
OG0001831	Desulfovibrio vulgaris DP4	WP_010941357.1	WP_258312739.1
OG0001832	Acidithiobacillus ferrooxidans YNTRS-40	WP_010942257.1	WP_012535988.1
OG0001832	Desulfosediminicola flagellatus IMCC35005	WP_010942257.1	WP_136810165.1
OG0001832	Desulfosediminicola ganghwensis IMCC35004	WP_010942257.1	WP_176360019.1, WP_267314021.1
OG0001832	Desulfovibrio vulgaris DP4	WP_010942257.1	WP_011791608.1
OG0001832	Desulfovibrio ferrophilus IS5	WP_010942257.1	WP_126375993.1
OG0001834	Desulforhopalus vacuolatus DSM 9700	WP_010942032.1	WP_205219836.1
OG0001834	Shewanella oneidensis MR-1	WP_010942032.1	WP_011072512.1, WP_011072260.1
OG0001834	Acidithiobacillus ferrooxidans YNTRS-40	WP_010942032.1	WP_012536120.1
OG0001834	Desulfocapsa_06_corrosive	WP_010942032.1	Utg323152_116
OG0001834	Desulfocapsa_13_biocide	WP_010942032.1	Utg859098_291
OG0001835	Acidithiobacillus ferrooxidans YNTRS-40	WP_010943084.1	WP_012536129.1
OG0001835	Desulfovibrio vulgaris DP4	WP_010943084.1	WP_011792551.1
OG0001835	Desulfovibrio ferrophilus IS5	WP_010943084.1	WP_126379162.1
OG0001835	Desulfotalea psychrophila LSv54	WP_010943084.1	WP_011187373.1
OG0001835	Desulfocapsa sulfexigens DSM 10523	WP_010943084.1	WP_015403755.1
OG0001835	Desulfocapsa_06_corrosive	WP_010943084.1	Utg323300_191
OG0001837	Desulfotalea psychrophila LSv54	WP_010940698.1	WP_041277649.1
OG0001837	Shewanella oneidensis MR-1	WP_010940698.1	WP_011070458.1
OG0001837	Desulfosediminicola flagellatus IMCC35005	WP_010940698.1	WP_136806999.1
OG0001837	Desulfosediminicola ganghwensis IMCC35004	WP_010940698.1	WP_136798494.1
OG0001837	Desulforhopalus vacuolatus DSM 9700	WP_010940698.1	WP_205217719.1
OG0001837	Acidithiobacillus ferrooxidans YNTRS-40	WP_010940698.1	WP_012536168.1
OG0001839	Desulfotalea psychrophila LSv54	WP_010942173.1	WP_011188161.1, WP_011188757.1
OG0001839	Acidithiobacillus ferrooxidans YNTRS-40	WP_010942173.1	WP_012536193.1
OG0001839	Shewanella oneidensis MR-1	WP_010942173.1	WP_011072096.1
OG0001839	Desulfosediminicola flagellatus IMCC35005	WP_010942173.1	WP_136809405.1
OG0001839	Desulfosediminicola ganghwensis IMCC35004	WP_010942173.1	WP_136798642.1
OG0001841	Acidithiobacillus ferrooxidans YNTRS-40	WP_010940895.1	WP_012536249.1
OG0001841	Shewanella oneidensis MR-1	WP_010940895.1	WP_011074205.1
OG0001841	Desulfovibrio vulgaris DP4	WP_010940895.1	WP_011792207.1
OG0001841	Desulfosediminicola ganghwensis IMCC35004	WP_010940895.1	WP_136795933.1
OG0001841	Desulfosediminicola flagellatus IMCC35005	WP_010940895.1	WP_136806130.1
OG0001841	Desulfovibrio ferrophilus IS5	WP_010940895.1	WP_126375601.1
OG0001846	Desulfovibrio vulgaris DP4	WP_010943766.1, WP_010943264.1	WP_011792856.1
OG0001846	Acidithiobacillus ferrooxidans YNTRS-40	WP_010943766.1, WP_010943264.1	WP_012536416.1
OG0001846	Desulfovibrio ferrophilus IS5	WP_010943766.1, WP_010943264.1	WP_126380269.1
OG0001846	Shewanella oneidensis MR-1	WP_010943766.1	WP_011072427.1
OG0001846	Shewanella oneidensis MR-1	WP_010943264.1	WP_011071381.1
OG0001847	Desulfosediminicola ganghwensis IMCC35004	WP_010941155.1	WP_136796579.1
OG0001847	Acidithiobacillus ferrooxidans YNTRS-40	WP_010941155.1	WP_012536510.1, WP_054608739.1
OG0001847	Shewanella oneidensis MR-1	WP_010941155.1	WP_011072118.1
OG0001847	Desulfocapsa_13_biocide	WP_010941155.1	Utg859982_55
OG0001847	Desulfocapsa_06_corrosive	WP_010941155.1	Utg323152_493
OG0001848	Acidithiobacillus ferrooxidans YNTRS-40	WP_010942952.1	WP_012536667.1
OG0001848	Desulfocapsa sulfexigens DSM 10523	WP_010942952.1	WP_052327045.1
OG0001848	Desulfocapsa_13_biocide	WP_010942952.1	Utg860006_118
OG0001848	Desulfovibrio ferrophilus IS5	WP_010942952.1	WP_126378285.1
OG0001848	Desulfosediminicola ganghwensis IMCC35004	WP_010942952.1	WP_136796486.1
OG0001848	Desulfosediminicola flagellatus IMCC35005	WP_010942952.1	WP_136810316.1
OG0001852	Acidithiobacillus ferrooxidans YNTRS-40	WP_010942196.1	WP_012536904.1, WP_012537402.1, WP_012607637.1
OG0001852	Desulfosediminicola ganghwensis IMCC35004	WP_010942196.1	WP_136797326.1
OG0001852	Desulfocapsa_06_corrosive	WP_010942196.1	Utg323300_20
OG0001852	Desulfocapsa sulfexigens DSM 10523	WP_010942196.1	WP_015403702.1
OG0001853	Acidithiobacillus ferrooxidans YNTRS-40	WP_010941399.1, WP_010941395.1	WP_012537006.1
OG0001853	Desulfocapsa sulfexigens DSM 10523	WP_010941399.1, WP_010941395.1	WP_015403109.1
OG0001853	Desulfotalea psychrophila LSv54	WP_010941399.1, WP_010941395.1	WP_011188290.1
OG0001853	Desulfosediminicola ganghwensis IMCC35004	WP_010941399.1, WP_010941395.1	WP_136796726.1
OG0001853	Desulfosediminicola flagellatus IMCC35005	WP_010941399.1, WP_010941395.1	WP_136809919.1
OG0001855	Desulfotalea psychrophila LSv54	WP_010941047.1	WP_041279053.1, WP_041278683.1
OG0001855	Desulforhopalus vacuolatus DSM 9700	WP_010941047.1	WP_205219019.1
OG0001855	Acidithiobacillus ferrooxidans YNTRS-40	WP_010941047.1	WP_012537247.1, WP_226833921.1, WP_012537250.1
OG0001858	Acidithiobacillus ferrooxidans YNTRS-40	WP_010942112.1	WP_012537534.1
OG0001858	Shewanella oneidensis MR-1	WP_010942112.1	WP_011071073.1
OG0001858	Desulfovibrio vulgaris DP4	WP_010942112.1	WP_010937903.1
OG0001858	Desulfocapsa sulfexigens DSM 10523	WP_010942112.1	WP_015405384.1
OG0001858	Desulfocapsa_06_corrosive	WP_010942112.1	Utg323392_101
OG0001858	Desulfocapsa_13_biocide	WP_010942112.1	Utg859388_135
OG0001859	Acidithiobacillus ferrooxidans YNTRS-40	WP_010942527.1	WP_012537547.1
OG0001859	Desulfovibrio vulgaris DP4	WP_010942527.1	WP_011792685.1
OG0001859	Desulfovibrio ferrophilus IS5	WP_010942527.1	WP_126379310.1
OG0001859	Desulfocapsa_06_corrosive	WP_010942527.1	Utg323392_241
OG0001859	Shewanella oneidensis MR-1	WP_010942527.1	WP_011073703.1, WP_011072255.1
OG0001860	Shewanella oneidensis MR-1	WP_276524823.1	WP_011073573.1
OG0001860	Desulfosediminicola flagellatus IMCC35005	WP_276524823.1	WP_136806246.1
OG0001860	Desulforhopalus vacuolatus DSM 9700	WP_276524823.1	WP_205217334.1
OG0001860	Acidithiobacillus ferrooxidans YNTRS-40	WP_276524823.1	WP_012537559.1, WP_012537670.1
OG0001860	Desulfocapsa sulfexigens DSM 10523	WP_276524823.1	WP_015404617.1
OG0001875	Desulfocapsa sulfexigens DSM 10523	WP_010940915.1, WP_010940922.1	WP_015402415.1
OG0001875	Desulfocapsa_13_biocide	WP_010940915.1, WP_010940922.1	Utg860814_67
OG0001875	Desulfocapsa_06_corrosive	WP_010940915.1, WP_010940922.1	Utg323180_481
OG0001875	Desulfosediminicola ganghwensis IMCC35004	WP_010940915.1, WP_010940922.1	WP_136795695.1
OG0001875	Desulfosediminicola flagellatus IMCC35005	WP_010940915.1, WP_010940922.1	WP_136809452.1
OG0001892	Desulfocapsa sulfexigens DSM 10523	WP_010943842.1	WP_015402844.1
OG0001892	Desulfosediminicola flagellatus IMCC35005	WP_010943842.1	WP_136810104.1
OG0001892	Desulfosediminicola flagellatus IMCC35005	WP_010942432.1, WP_010943839.1	WP_136810112.1
OG0001892	Desulfocapsa sulfexigens DSM 10523	WP_010942432.1, WP_010943839.1	WP_015402841.1
OG0001897	Shewanella oneidensis MR-1	WP_235044888.1	WP_011070477.1
OG0001897	Desulfocapsa sulfexigens DSM 10523	WP_235044888.1	WP_015405578.1
OG0001897	Desulfocapsa_06_corrosive	WP_235044888.1	Utg323316_279
OG0001897	Desulfovibrio vulgaris DP4	WP_235044888.1	WP_011787421.1
OG0001898	Desulfocapsa sulfexigens DSM 10523	WP_010940727.1	WP_015402965.1
OG0001898	Desulfocapsa_13_biocide	WP_010940727.1	Utg859432_9, Utg859432_53
OG0001898	Desulfocapsa_06_corrosive	WP_010940727.1	Utg323140_192
OG0001898	Desulfosediminicola ganghwensis IMCC35004	WP_010940727.1	WP_136796058.1
OG0001898	Desulfosediminicola flagellatus IMCC35005	WP_010940727.1	WP_136810632.1
OG0001899	Desulfovibrio vulgaris DP4	WP_010942407.1	WP_011792590.1
OG0001899	Desulfovibrio ferrophilus IS5	WP_010942407.1	WP_126378303.1
OG0001899	Desulfocapsa sulfexigens DSM 10523	WP_010942407.1	WP_015403091.1
OG0001899	Desulfocapsa_13_biocide	WP_010942407.1	Utg857682_79
OG0001899	Desulfocapsa_06_corrosive	WP_010942407.1	Utg325220_113
OG0001899	Desulforhopalus vacuolatus DSM 9700	WP_010942407.1	WP_240192008.1
OG0001901	Desulfosediminicola flagellatus IMCC35005	WP_010942961.1	WP_136810342.1
OG0001901	Desulfocapsa sulfexigens DSM 10523	WP_010942961.1	WP_015403182.1
OG0001901	Desulfocapsa_06_corrosive	WP_010942961.1	Utg323632_383
OG0001901	Desulfotalea psychrophila LSv54	WP_010942961.1	WP_041278828.1, WP_011189393.1
OG0001901	Desulforhopalus vacuolatus DSM 9700	WP_010942961.1	WP_205220028.1
OG0001910	Desulfocapsa_06_corrosive	WP_010942254.1	Utg323300_397
OG0001910	Desulfocapsa_13_biocide	WP_010942254.1	Utg857152_120
OG0001910	Desulfocapsa sulfexigens DSM 10523	WP_010942254.1	WP_015403512.1
OG0001910	Desulfosediminicola ganghwensis IMCC35004	WP_010942254.1	WP_136796823.1
OG0001910	Desulfosediminicola flagellatus IMCC35005	WP_010942254.1	WP_167505879.1, WP_136806592.1
OG0001918	Desulfosediminicola flagellatus IMCC35005	WP_010941367.1	WP_136810617.1
OG0001918	Desulfosediminicola ganghwensis IMCC35004	WP_010941367.1	WP_136798655.1
OG0001918	Desulfovibrio ferrophilus IS5	WP_010941367.1	WP_126379248.1
OG0001918	Desulfocapsa sulfexigens DSM 10523	WP_010941367.1	WP_015403716.1
OG0001918	Desulfocapsa_13_biocide	WP_010941367.1	Utg857046_266
OG0001918	Desulfocapsa_06_corrosive	WP_010941367.1	Utg323316_353
OG0001924	Desulforhopalus vacuolatus DSM 9700	WP_010943915.1	WP_205217724.1
OG0001924	Desulfosediminicola ganghwensis IMCC35004	WP_010943915.1	WP_136798374.1
OG0001924	Desulfosediminicola flagellatus IMCC35005	WP_010943915.1	WP_136807096.1
OG0001924	Desulfocapsa_06_corrosive	WP_010943915.1	Utg323300_226
OG0001924	Desulfovibrio vulgaris DP4	WP_010943915.1	WP_011792956.1
OG0001924	Desulfocapsa sulfexigens DSM 10523	WP_010943915.1	WP_015403826.1
OG0001930	Desulforhopalus vacuolatus DSM 9700	WP_010942078.1	WP_205219168.1
OG0001930	Desulfocapsa_13_biocide	WP_010942078.1	Utg857152_59
OG0001930	Desulfocapsa_06_corrosive	WP_010942078.1	Utg323300_331
OG0001930	Desulfocapsa sulfexigens DSM 10523	WP_010942078.1	WP_015403897.1
OG0001930	Desulfosediminicola ganghwensis IMCC35004	WP_010942078.1	WP_136795181.1
OG0001930	Desulfosediminicola flagellatus IMCC35005	WP_010942078.1	WP_136808022.1
OG0001932	Desulfotalea psychrophila LSv54	WP_010942345.1	WP_228130167.1
OG0001932	Desulfocapsa sulfexigens DSM 10523	WP_010942345.1	WP_015403961.1
OG0001932	Desulfocapsa_13_biocide	WP_010942345.1	Utg857152_114
OG0001932	Desulforhopalus vacuolatus DSM 9700	WP_010942345.1	WP_205218435.1
OG0001932	Desulfovibrio ferrophilus IS5	WP_010942345.1	WP_126377147.1
OG0001932	Desulfovibrio vulgaris DP4	WP_010942345.1	WP_014524404.1
OG0001952	Desulfocapsa sulfexigens DSM 10523	WP_144011893.1	WP_015404337.1
OG0001952	Desulfocapsa_06_corrosive	WP_144011893.1	Utg323180_455, Utg323152_12
OG0001952	Desulfocapsa_13_biocide	WP_144011893.1	Utg860814_40, Utg860814_36, Utg859098_374
OG0001958	Desulfotalea psychrophila LSv54	WP_010943377.1	WP_041277764.1
OG0001958	Desulfosediminicola ganghwensis IMCC35004	WP_010943377.1	WP_136796614.1
OG0001958	Desulfosediminicola flagellatus IMCC35005	WP_010943377.1	WP_136808403.1
OG0001958	Desulfocapsa sulfexigens DSM 10523	WP_010943377.1	WP_015404514.1
OG0001958	Desulfocapsa_06_corrosive	WP_010943377.1	Utg323990_175
OG0001958	Desulfocapsa_13_biocide	WP_010943377.1	Utg860006_28
OG0001965	Desulfocapsa_13_biocide	WP_010942125.1	Utg860006_82
OG0001965	Desulfocapsa_06_corrosive	WP_010942125.1	Utg323990_120
OG0001965	Desulfocapsa sulfexigens DSM 10523	WP_010942125.1	WP_015404563.1
OG0001965	Desulfosediminicola ganghwensis IMCC35004	WP_010942125.1	WP_136798186.1
OG0001965	Desulfosediminicola flagellatus IMCC35005	WP_010942125.1	WP_136810169.1
OG0001965	Desulforhopalus vacuolatus DSM 9700	WP_010942125.1	WP_205219277.1
OG0001966	Desulfocapsa sulfexigens DSM 10523	WP_010943127.1	WP_015404580.1
OG0001966	Desulfovibrio ferrophilus IS5	WP_010943127.1	WP_126376504.1
OG0001966	Desulfosediminicola flagellatus IMCC35005	WP_010943127.1	WP_136808901.1, WP_136806582.1
OG0001966	Desulfovibrio vulgaris DP4	WP_010943127.1	WP_011792526.1
OG0001966	Desulfosediminicola ganghwensis IMCC35004	WP_010943127.1	WP_136797123.1
OG0001969	Desulfocapsa sulfexigens DSM 10523	WP_010942090.1, WP_010941545.1	WP_015404607.1
OG0001969	Desulfocapsa_06_corrosive	WP_010942090.1, WP_010941545.1	Utg323300_275, Utg323180_628
OG0001969	Desulfocapsa_13_biocide	WP_010942090.1, WP_010941545.1	Utg857152_3, Utg860814_219
OG0001978	Desulfovibrio vulgaris DP4	WP_010942702.1	WP_010938878.1
OG0001978	Desulfovibrio ferrophilus IS5	WP_010942702.1	WP_126377485.1
OG0001978	Desulfocapsa sulfexigens DSM 10523	WP_010942702.1	WP_015404880.1
OG0001978	Desulfocapsa_13_biocide	WP_010942702.1	Utg859982_147
OG0001978	Desulfocapsa_06_corrosive	WP_010942702.1	Utg323152_440
OG0001978	Desulfotalea psychrophila LSv54	WP_010942702.1	WP_041278825.1
OG0001981	Shewanella oneidensis MR-1	WP_010941510.1	WP_011070708.1
OG0001981	Desulfocapsa_13_biocide	WP_010941510.1	Utg861448_63
OG0001981	Desulfocapsa_06_corrosive	WP_010941510.1	Utg323392_231
OG0001981	Desulfocapsa sulfexigens DSM 10523	WP_010941510.1	WP_015404966.1
OG0001981	Desulfosediminicola ganghwensis IMCC35004	WP_010941510.1	WP_136795374.1
OG0001981	Desulfosediminicola flagellatus IMCC35005	WP_010941510.1	WP_136808552.1
OG0001990	Desulfosediminicola ganghwensis IMCC35004	WP_010941562.1	WP_167495726.1
OG0001990	Desulforhopalus vacuolatus DSM 9700	WP_010941562.1	WP_205218727.1
OG0001990	Desulfotalea psychrophila LSv54	WP_010941562.1	WP_041277864.1
OG0001990	Desulfocapsa sulfexigens DSM 10523	WP_010941562.1	WP_015405096.1
OG0001990	Desulfovibrio ferrophilus IS5	WP_010941562.1	WP_126379202.1
OG0001990	Desulfovibrio vulgaris DP4	WP_010941562.1	WP_223294687.1
OG0002000	Desulfocapsa_13_biocide	WP_010941074.1	Utg859098_113
OG0002000	Desulfocapsa sulfexigens DSM 10523	WP_010941074.1	WP_015405282.1
OG0002000	Desulfotalea psychrophila LSv54	WP_010941074.1	WP_011189893.1
OG0002000	Desulfosediminicola flagellatus IMCC35005	WP_010941074.1	WP_136807901.1
OG0002000	Desulfocapsa_06_corrosive	WP_010941074.1	Utg323152_302, Utg323152_303
OG0002001	Shewanella oneidensis MR-1	WP_010941091.1	WP_011073103.1
OG0002001	Desulfosediminicola flagellatus IMCC35005	WP_010941091.1	WP_136807883.1
OG0002001	Desulfocapsa sulfexigens DSM 10523	WP_010941091.1	WP_015405300.1
OG0002001	Desulfocapsa_13_biocide	WP_010941091.1	Utg859098_94
OG0002001	Desulfocapsa_06_corrosive	WP_010941091.1	Utg323152_323
OG0002001	Desulfotalea psychrophila LSv54	WP_010941091.1	WP_011189911.1
OG0002002	Shewanella oneidensis MR-1	WP_010943680.1	WP_011073097.1
OG0002002	Desulfocapsa_13_biocide	WP_010943680.1	Utg859098_88
OG0002002	Desulfocapsa_06_corrosive	WP_010943680.1	Utg323152_329
OG0002002	Desulfocapsa sulfexigens DSM 10523	WP_010943680.1	WP_015405306.1
OG0002002	Desulfosediminicola flagellatus IMCC35005	WP_010943680.1	WP_136807877.1
OG0002002	Desulfotalea psychrophila LSv54	WP_010943680.1	WP_011189917.1
OG0002003	Shewanella oneidensis MR-1	WP_010941037.1	WP_011073086.1
OG0002003	Desulfosediminicola flagellatus IMCC35005	WP_010941037.1	WP_136807845.1
OG0002003	Desulfosediminicola ganghwensis IMCC35004	WP_010941037.1	WP_136799868.1
OG0002003	Desulfocapsa_06_corrosive	WP_010941037.1	Utg323152_380
OG0002003	Desulfocapsa sulfexigens DSM 10523	WP_010941037.1	WP_015405338.1
OG0002003	Desulfotalea psychrophila LSv54	WP_010941037.1	WP_011189725.1
OG0002008	Desulfocapsa_06_corrosive	WP_010943269.1	Utg323152_566
OG0002008	Desulfocapsa sulfexigens DSM 10523	WP_010943269.1	WP_015405459.1
OG0002008	Desulfovibrio ferrophilus IS5	WP_010943269.1	WP_126376310.1
OG0002008	Desulfocapsa_13_biocide	WP_010943269.1	Utg859982_3
OG0002008	Desulfosediminicola ganghwensis IMCC35004	WP_010943269.1	WP_136799268.1
OG0002008	Desulfosediminicola flagellatus IMCC35005	WP_010943269.1	WP_136806375.1
OG0002010	Desulfocapsa_13_biocide	WP_010940837.1	Utg857994_127
OG0002010	Desulfocapsa_06_corrosive	WP_010940837.1	Utg323074_109
OG0002010	Desulfocapsa sulfexigens DSM 10523	WP_010940837.1	WP_015405483.1
OG0002010	Desulfosediminicola flagellatus IMCC35005	WP_010940837.1	WP_136808299.1
OG0002010	Desulfosediminicola ganghwensis IMCC35004	WP_010940837.1	WP_136796710.1
OG0002010	Desulforhopalus vacuolatus DSM 9700	WP_010940837.1	WP_205219198.1
OG0002030	Desulfotalea psychrophila LSv54	WP_010942672.1	WP_041277436.1
OG0002030	Desulfosediminicola ganghwensis IMCC35004	WP_010942672.1	WP_167495826.1
OG0002030	Desulfosediminicola flagellatus IMCC35005	WP_010942672.1	WP_167505769.1
OG0002030	Desulforhopalus vacuolatus DSM 9700	WP_010942672.1	WP_205218785.1
OG0002030	Desulfocapsa sulfexigens DSM 10523	WP_010942672.1	WP_153304818.1
OG0002030	Desulfocapsa_06_corrosive	WP_010942672.1	Utg323140_259
OG0002031	Desulfosediminicola ganghwensis IMCC35004	WP_010942043.1	WP_136799739.1
OG0002031	Desulfosediminicola flagellatus IMCC35005	WP_010942043.1	WP_136805775.1
OG0002031	Desulfovibrio vulgaris DP4	WP_010942043.1	WP_011791715.1
OG0002031	Desulfocapsa sulfexigens DSM 10523	WP_010942043.1	WP_153304904.1
OG0002031	Desulfosediminicola ganghwensis IMCC35004	WP_010943296.1	WP_136796000.1
OG0002032	Shewanella oneidensis MR-1	WP_235044904.1	WP_011072173.1
OG0002032	Desulfocapsa sulfexigens DSM 10523	WP_235044904.1	WP_153304926.1
OG0002032	Desulfosediminicola flagellatus IMCC35005	WP_235044904.1	WP_217909592.1
OG0002032	Desulfosediminicola ganghwensis IMCC35004	WP_235044904.1	WP_136795946.1
OG0002032	Desulfotalea psychrophila LSv54	WP_235044904.1	WP_228130189.1
OG0002032	Desulfocapsa_06_corrosive	WP_235044904.1	Utg324810_25
OG0002038	Shewanella oneidensis MR-1	WP_235044985.1	WP_011071266.1
OG0002038	Desulfosediminicola flagellatus IMCC35005	WP_235044985.1	WP_136806002.1
OG0002038	Desulfosediminicola ganghwensis IMCC35004	WP_235044985.1	WP_136798784.1
OG0002038	Desulfocapsa sulfexigens DSM 10523	WP_235044985.1	WP_228130057.1
OG0002040	Desulfovibrio ferrophilus IS5	WP_010942087.1	WP_126379058.1
OG0002040	Desulfosediminicola ganghwensis IMCC35004	WP_010942087.1	WP_136795961.1
OG0002040	Desulfosediminicola flagellatus IMCC35005	WP_010942087.1	WP_136806099.1
OG0002040	Desulfocapsa sulfexigens DSM 10523	WP_010942087.1	WP_265588646.1
OG0002040	Desulfocapsa_06_corrosive	WP_010942087.1	Utg323180_681
OG0002040	Desulfocapsa_13_biocide	WP_010942087.1	Utg860814_274
OG0002041	Desulfocapsa_06_corrosive	WP_010944001.1	Utg323074_97
OG0002041	Desulfocapsa_13_biocide	WP_010944001.1	Utg857994_114
OG0002041	Desulfotalea psychrophila LSv54	WP_010944001.1	WP_011187797.1
OG0002041	Desulfovibrio vulgaris DP4	WP_010944001.1	WP_011791683.1
OG0002041	Desulfosediminicola ganghwensis IMCC35004	WP_010944001.1	WP_228721420.1
OG0002041	Desulfosediminicola flagellatus IMCC35005	WP_010944001.1	WP_228723292.1
OG0002042	Desulfovibrio vulgaris DP4	WP_010941297.1	WP_011787334.1
OG0002042	Desulfosediminicola ganghwensis IMCC35004	WP_010941297.1	WP_136799813.1, WP_136799919.1
OG0002042	Desulfocapsa_06_corrosive	WP_010941297.1	Utg323074_219
OG0002042	Desulfovibrio ferrophilus IS5	WP_010941297.1	WP_126380600.1
OG0002042	Desulforhopalus vacuolatus DSM 9700	WP_010941297.1	WP_205220000.1
OG0002044	Desulfocapsa_06_corrosive	WP_010941567.1, WP_010941386.1	Utg325220_63, Utg323140_269
OG0002044	Desulfocapsa_13_biocide	WP_010941567.1, WP_010941386.1	Utg857682_176
OG0002044	Desulfovibrio ferrophilus IS5	WP_010941567.1, WP_010941386.1	WP_126380877.1
OG0002044	Desulfosediminicola flagellatus IMCC35005	WP_010941567.1, WP_010941386.1	WP_167505978.1
OG0002045	Desulfovibrio vulgaris DP4	WP_010942829.1	WP_011792625.1
OG0002045	Desulfovibrio ferrophilus IS5	WP_010942829.1	WP_126376360.1, WP_126378076.1
OG0002045	Desulfosediminicola flagellatus IMCC35005	WP_010942829.1	WP_136809002.1
OG0002045	Desulfocapsa_06_corrosive	WP_010942829.1	Utg323300_46, Utg323152_18
