Orthogroup	Species	Shewanella oneidensis MR-1	Orthologs
OG0001850	Desulfosediminicola flagellatus IMCC35005	WP_011071105.1	WP_136808205.1, WP_136806238.1
OG0001850	Desulforhopalus vacuolatus DSM 9700	WP_011071105.1	WP_205220166.1
OG0001850	Acidithiobacillus ferrooxidans YNTRS-40	WP_011071105.1	WP_012536771.1
OG0001850	Desulfosediminicola ganghwensis IMCC35004	WP_011071105.1	WP_136796333.1
OG0001851	Desulfosediminicola flagellatus IMCC35005	WP_011072438.1	WP_136810807.1
OG0001851	Desulfotalea psychrophila LSv54	WP_011072438.1	WP_011188626.1
OG0001851	Desulfocapsa sulfexigens DSM 10523	WP_011072438.1	WP_015403559.1
OG0001851	Desulfocapsa_13_biocide	WP_011072438.1	Utg858494_50
OG0001851	Desulfosediminicola ganghwensis IMCC35004	WP_011072438.1	WP_217907699.1
OG0001851	Acidithiobacillus ferrooxidans YNTRS-40	WP_011072438.1	WP_012536780.1
OG0001857	Desulfotalea psychrophila LSv54	WP_011071869.1	WP_041277941.1
OG0001857	Desulfocapsa_13_biocide	WP_011071869.1	Utg857994_47, Utg858432_58
OG0001857	Desulfocapsa_06_corrosive	WP_011071869.1	Utg323074_61
OG0001857	Acidithiobacillus ferrooxidans YNTRS-40	WP_011071869.1	WP_012537396.1, WP_012537637.1
OG0001858	Desulfocapsa sulfexigens DSM 10523	WP_011071073.1	WP_015405384.1
OG0001858	Desulfocapsa_06_corrosive	WP_011071073.1	Utg323392_101
OG0001858	Desulfocapsa_13_biocide	WP_011071073.1	Utg859388_135
OG0001858	Geobacter sulfurreducens PCA	WP_011071073.1	WP_010942112.1
OG0001858	Desulfovibrio vulgaris DP4	WP_011071073.1	WP_010937903.1
OG0001858	Acidithiobacillus ferrooxidans YNTRS-40	WP_011071073.1	WP_012537534.1
OG0001859	Acidithiobacillus ferrooxidans YNTRS-40	WP_011073703.1, WP_011072255.1	WP_012537547.1
OG0001859	Desulfovibrio vulgaris DP4	WP_011073703.1, WP_011072255.1	WP_011792685.1
OG0001859	Desulfovibrio ferrophilus IS5	WP_011073703.1, WP_011072255.1	WP_126379310.1
OG0001859	Desulfocapsa_06_corrosive	WP_011073703.1, WP_011072255.1	Utg323392_241
OG0001859	Geobacter sulfurreducens PCA	WP_011073703.1, WP_011072255.1	WP_010942527.1
OG0001860	Geobacter sulfurreducens PCA	WP_011073573.1	WP_276524823.1
OG0001860	Acidithiobacillus ferrooxidans YNTRS-40	WP_011073573.1	WP_012537559.1, WP_012537670.1
OG0001860	Desulfocapsa sulfexigens DSM 10523	WP_011073573.1	WP_015404617.1
OG0001860	Desulfosediminicola flagellatus IMCC35005	WP_011073573.1	WP_136806246.1
OG0001860	Desulforhopalus vacuolatus DSM 9700	WP_011073573.1	WP_205217334.1
OG0001861	Acidithiobacillus ferrooxidans YNTRS-40	WP_238560530.1, WP_274544490.1	WP_261989778.1, WP_054608777.1, WP_229129735.1, WP_157293209.1, WP_012537570.1
OG0001862	Acidithiobacillus ferrooxidans YNTRS-40	WP_011979515.1	WP_054608718.1, WP_180830437.1
OG0001862	Desulforhopalus vacuolatus DSM 9700	WP_011979515.1	WP_240192047.1, WP_205220461.1
OG0001862	Desulfosediminicola flagellatus IMCC35005	WP_011979515.1	WP_267313719.1, WP_136806216.1
OG0001863	Acidithiobacillus ferrooxidans YNTRS-40	WP_011072060.1	WP_054608732.1
OG0001863	Desulfocapsa sulfexigens DSM 10523	WP_011072060.1	WP_015403397.1
OG0001863	Desulfocapsa_13_biocide	WP_011072060.1	Utg859388_182, Utg858498_26
OG0001863	Desulfocapsa_06_corrosive	WP_011072060.1	Utg323392_50
OG0001863	Desulfosediminicola flagellatus IMCC35005	WP_011072060.1	WP_267313785.1
OG0001864	Desulfocapsa sulfexigens DSM 10523	WP_164925690.1, WP_164925689.1	WP_015403617.1
OG0001864	Desulfocapsa_06_corrosive	WP_164925690.1, WP_164925689.1	Utg323266_47
OG0001864	Acidithiobacillus ferrooxidans YNTRS-40	WP_164925690.1, WP_164925689.1	WP_054609071.1
OG0001864	Desulfotalea psychrophila LSv54	WP_164925690.1, WP_164925689.1	WP_041277507.1
OG0001864	Desulfosediminicola ganghwensis IMCC35004	WP_164925690.1, WP_164925689.1	WP_136796923.1
OG0001873	Desulfosediminicola ganghwensis IMCC35004	WP_011073370.1	WP_136795250.1
OG0001873	Desulfosediminicola flagellatus IMCC35005	WP_011073370.1	WP_167505903.1
OG0001873	Desulfotalea psychrophila LSv54	WP_011073370.1	WP_041277500.1
OG0001873	Desulfocapsa_13_biocide	WP_011073370.1	Utg860814_212
OG0001873	Desulfocapsa_06_corrosive	WP_011073370.1	Utg323180_621
OG0001873	Desulfocapsa sulfexigens DSM 10523	WP_011073370.1	WP_015402350.1
OG0001893	Desulfovibrio ferrophilus IS5	WP_011070528.1	WP_126378955.1
OG0001893	Desulfotalea psychrophila LSv54	WP_011070528.1	WP_011187455.1
OG0001893	Desulfocapsa_06_corrosive	WP_011070528.1	Utg323632_88
OG0001893	Desulfocapsa sulfexigens DSM 10523	WP_011070528.1	WP_015402870.1
OG0001893	Desulfosediminicola flagellatus IMCC35005	WP_011070528.1	WP_136805076.1
OG0001893	Desulfosediminicola ganghwensis IMCC35004	WP_011070528.1	WP_228721383.1
OG0001895	Desulfocapsa_06_corrosive	WP_164925592.1	Utg323140_151
OG0001895	Desulfocapsa_13_biocide	WP_164925592.1	Utg864866_10
OG0001895	Desulfocapsa sulfexigens DSM 10523	WP_164925592.1	WP_015402895.1
OG0001895	Desulfotalea psychrophila LSv54	WP_164925592.1	WP_041277622.1
OG0001895	Desulfosediminicola ganghwensis IMCC35004	WP_164925592.1	WP_136797409.1
OG0001895	Desulfosediminicola flagellatus IMCC35005	WP_164925592.1	WP_136805893.1
OG0001896	Desulfosediminicola ganghwensis IMCC35004	WP_011072398.1	WP_136796549.1
OG0001896	Desulfocapsa_06_corrosive	WP_011072398.1	Utg323632_268
OG0001896	Desulfocapsa sulfexigens DSM 10523	WP_011072398.1	WP_015402912.1
OG0001896	Desulfovibrio ferrophilus IS5	WP_011072398.1	WP_126380923.1
OG0001896	Desulfotalea psychrophila LSv54	WP_011072398.1	WP_041277641.1
OG0001896	Desulfosediminicola flagellatus IMCC35005	WP_011072398.1	WP_275942850.1
OG0001897	Desulfocapsa sulfexigens DSM 10523	WP_011071024.1	WP_015402925.1
OG0001897	Desulfocapsa sulfexigens DSM 10523	WP_011070477.1	WP_015405578.1
OG0001897	Desulfocapsa_06_corrosive	WP_011070477.1	Utg323316_279
OG0001897	Desulfovibrio vulgaris DP4	WP_011070477.1	WP_011787421.1
OG0001897	Geobacter sulfurreducens PCA	WP_011070477.1	WP_235044888.1
OG0001902	Desulfosediminicola flagellatus IMCC35005	WP_011071874.1	WP_228723277.1
OG0001902	Desulfosediminicola ganghwensis IMCC35004	WP_011071874.1	WP_136796123.1
OG0001902	Desulfocapsa sulfexigens DSM 10523	WP_011071874.1	WP_015403230.1
OG0001902	Desulfocapsa_06_corrosive	WP_011071874.1	Utg323160_117
OG0001902	Desulforhopalus vacuolatus DSM 9700	WP_011071874.1	WP_205218551.1
OG0001902	Desulfotalea psychrophila LSv54	WP_011071874.1	WP_011187986.1
OG0001903	Desulfocapsa_13_biocide	WP_011070584.1	Utg859098_435
OG0001903	Desulfocapsa_06_corrosive	WP_011070584.1	Utg323448_126, Utg323632_5, Utg323300_161
OG0001903	Desulfocapsa sulfexigens DSM 10523	WP_011070584.1	WP_015405440.1, WP_015403307.1
OG0001908	Desulfotalea psychrophila LSv54	WP_011070697.1	WP_265588610.1
OG0001908	Desulfosediminicola flagellatus IMCC35005	WP_011070697.1	WP_228723243.1
OG0001908	Desulfosediminicola ganghwensis IMCC35004	WP_011070697.1	WP_136796366.1
OG0001908	Desulfocapsa sulfexigens DSM 10523	WP_011070697.1	WP_015403438.1
OG0001908	Desulfocapsa_06_corrosive	WP_011070697.1	Utg324810_66
OG0001908	Desulfocapsa_13_biocide	WP_011070697.1	Utg861744_112
OG0001913	Desulfocapsa_13_biocide	WP_164925937.1	Utg857300_31
OG0001913	Desulfocapsa_06_corrosive	WP_164925937.1	Utg323300_121
OG0001913	Desulfocapsa sulfexigens DSM 10523	WP_164925937.1	WP_015403539.1
OG0001913	Desulfotalea psychrophila LSv54	WP_164925937.1	WP_041277831.1
OG0001913	Desulfosediminicola flagellatus IMCC35005	WP_164925937.1	WP_136809713.1
OG0001913	Desulfosediminicola ganghwensis IMCC35004	WP_164925937.1	WP_136795592.1
OG0001916	Desulfocapsa_13_biocide	WP_011070976.1, WP_011072613.1	Utg860814_141
OG0001916	Desulfocapsa sulfexigens DSM 10523	WP_011070976.1, WP_011072613.1	WP_015403678.1
OG0001916	Desulfocapsa_06_corrosive	WP_011070976.1, WP_011072613.1	Utg323632_180, Utg323180_557
OG0001916	Desulfosediminicola flagellatus IMCC35005	WP_011070976.1, WP_011072613.1	WP_136806202.1
OG0001917	Desulfosediminicola flagellatus IMCC35005	WP_011070579.1	WP_136806061.1
OG0001917	Desulfotalea psychrophila LSv54	WP_011070579.1	WP_011190155.1
OG0001917	Desulfosediminicola ganghwensis IMCC35004	WP_011070579.1	WP_136798944.1, WP_136797048.1
OG0001917	Desulfovibrio ferrophilus IS5	WP_011070579.1	WP_232034824.1
OG0001917	Desulfocapsa sulfexigens DSM 10523	WP_011070579.1	WP_015403706.1
OG0001959	Desulfosediminicola flagellatus IMCC35005	WP_011071137.1, WP_011071814.1	WP_136808653.1
OG0001959	Desulfosediminicola ganghwensis IMCC35004	WP_011071137.1, WP_011071814.1	WP_136798672.1
OG0001959	Desulfocapsa sulfexigens DSM 10523	WP_011071137.1, WP_011071814.1	WP_015404526.1
OG0001959	Desulfocapsa_13_biocide	WP_011071137.1, WP_011071814.1	Utg860006_40
OG0001959	Desulfocapsa_06_corrosive	WP_011071137.1, WP_011071814.1	Utg323990_163
OG0001961	Desulfosediminicola ganghwensis IMCC35004	WP_011074313.1, WP_011074157.1	WP_217907712.1
OG0001961	Desulfosediminicola flagellatus IMCC35005	WP_011074313.1, WP_011074157.1	WP_136810498.1
OG0001961	Desulfotalea psychrophila LSv54	WP_011074313.1, WP_011074157.1	WP_011187246.1
OG0001961	Desulfocapsa sulfexigens DSM 10523	WP_011074313.1	WP_015404533.1
OG0001961	Desulfocapsa_06_corrosive	WP_011074313.1	Utg323152_453
OG0001967	Desulfocapsa_13_biocide	WP_011070900.1	Utg860006_139
OG0001967	Desulfocapsa_06_corrosive	WP_011070900.1	Utg323990_73
OG0001967	Desulfocapsa sulfexigens DSM 10523	WP_011070900.1	WP_015404588.1
OG0001967	Desulforhopalus vacuolatus DSM 9700	WP_011070900.1	WP_205220132.1
OG0001967	Desulfosediminicola ganghwensis IMCC35004	WP_011070900.1	WP_136795975.1
OG0001967	Desulfosediminicola flagellatus IMCC35005	WP_011070900.1	WP_136807394.1
OG0001968	Desulfocapsa sulfexigens DSM 10523	WP_011073150.1	WP_015404595.1
OG0001968	Desulfocapsa_06_corrosive	WP_011073150.1	Utg323152_359, Utg323990_65
OG0001968	Desulfocapsa_13_biocide	WP_011073150.1	Utg860006_148
OG0001968	Desulfovibrio ferrophilus IS5	WP_011073150.1	WP_126381005.1
OG0001968	Desulfosediminicola flagellatus IMCC35005	WP_011073150.1	WP_167505891.1
OG0001981	Desulfocapsa sulfexigens DSM 10523	WP_011070708.1	WP_015404966.1
OG0001981	Geobacter sulfurreducens PCA	WP_011070708.1	WP_010941510.1
OG0001981	Desulfosediminicola ganghwensis IMCC35004	WP_011070708.1	WP_136795374.1
OG0001981	Desulfosediminicola flagellatus IMCC35005	WP_011070708.1	WP_136808552.1
OG0001981	Desulfocapsa_06_corrosive	WP_011070708.1	Utg323392_231
OG0001981	Desulfocapsa_13_biocide	WP_011070708.1	Utg861448_63
OG0001983	Desulfocapsa_13_biocide	WP_011071459.1	Utg859098_177
OG0001983	Desulfocapsa_06_corrosive	WP_011071459.1	Utg323152_234
OG0001983	Desulfocapsa sulfexigens DSM 10523	WP_011071459.1	WP_015405202.1, WP_015405009.1
OG0001983	Desulfosediminicola ganghwensis IMCC35004	WP_011071459.1	WP_167495721.1
OG0001983	Desulfosediminicola flagellatus IMCC35005	WP_011071459.1	WP_136808333.1
OG0001989	Desulfovibrio ferrophilus IS5	WP_011072023.1	WP_126379643.1
OG0001989	Desulfosediminicola flagellatus IMCC35005	WP_011072023.1	WP_136805746.1
OG0001989	Desulfosediminicola ganghwensis IMCC35004	WP_011072023.1	WP_136798190.1
OG0001989	Desulfocapsa_06_corrosive	WP_011072023.1	Utg323316_351
OG0001989	Desulfocapsa_13_biocide	WP_011072023.1	Utg857046_264
OG0001989	Desulfocapsa sulfexigens DSM 10523	WP_011072023.1	WP_015405089.1
OG0002001	Geobacter sulfurreducens PCA	WP_011073103.1	WP_010941091.1
OG0002001	Desulfosediminicola flagellatus IMCC35005	WP_011073103.1	WP_136807883.1
OG0002001	Desulfocapsa sulfexigens DSM 10523	WP_011073103.1	WP_015405300.1
OG0002001	Desulfocapsa_13_biocide	WP_011073103.1	Utg859098_94
OG0002001	Desulfocapsa_06_corrosive	WP_011073103.1	Utg323152_323
OG0002001	Desulfotalea psychrophila LSv54	WP_011073103.1	WP_011189911.1
OG0002002	Geobacter sulfurreducens PCA	WP_011073097.1	WP_010943680.1
OG0002002	Desulfocapsa_13_biocide	WP_011073097.1	Utg859098_88
OG0002002	Desulfocapsa_06_corrosive	WP_011073097.1	Utg323152_329
OG0002002	Desulfocapsa sulfexigens DSM 10523	WP_011073097.1	WP_015405306.1
OG0002002	Desulfosediminicola flagellatus IMCC35005	WP_011073097.1	WP_136807877.1
OG0002002	Desulfotalea psychrophila LSv54	WP_011073097.1	WP_011189917.1
OG0002003	Desulfosediminicola flagellatus IMCC35005	WP_011073086.1	WP_136807845.1
OG0002003	Desulfosediminicola ganghwensis IMCC35004	WP_011073086.1	WP_136799868.1
OG0002003	Desulfocapsa_06_corrosive	WP_011073086.1	Utg323152_380
OG0002003	Desulfocapsa sulfexigens DSM 10523	WP_011073086.1	WP_015405338.1
OG0002003	Desulfotalea psychrophila LSv54	WP_011073086.1	WP_011189725.1
OG0002003	Geobacter sulfurreducens PCA	WP_011073086.1	WP_010941037.1
OG0002007	Desulfocapsa sulfexigens DSM 10523	WP_011074068.1	WP_015405448.1
OG0002007	Desulfosediminicola flagellatus IMCC35005	WP_011074068.1	WP_167505804.1
OG0002007	Desulfosediminicola ganghwensis IMCC35004	WP_011074068.1	WP_167495875.1
OG0002007	Desulfocapsa_06_corrosive	WP_011074068.1	Utg323152_556
OG0002007	Desulfocapsa_13_biocide	WP_011074068.1	Utg859982_14, Utg859982_13
OG0002029	Desulfocapsa_06_corrosive	WP_037422212.1	Utg324810_38
OG0002029	Desulfocapsa sulfexigens DSM 10523	WP_037422212.1	WP_083907209.1
OG0002029	Desulfosediminicola ganghwensis IMCC35004	WP_037422212.1	WP_136796381.1
OG0002029	Desulforhopalus vacuolatus DSM 9700	WP_037422212.1	WP_205218318.1
OG0002029	Desulfotalea psychrophila LSv54	WP_037422212.1	WP_041277580.1
OG0002029	Desulfosediminicola flagellatus IMCC35005	WP_037422212.1	WP_136810464.1
OG0002032	Desulfocapsa sulfexigens DSM 10523	WP_011072173.1	WP_153304926.1
OG0002032	Desulfosediminicola flagellatus IMCC35005	WP_011072173.1	WP_217909592.1
OG0002032	Desulfosediminicola ganghwensis IMCC35004	WP_011072173.1	WP_136795946.1
OG0002032	Desulfotalea psychrophila LSv54	WP_011072173.1	WP_228130189.1
OG0002032	Desulfocapsa_06_corrosive	WP_011072173.1	Utg324810_25
OG0002032	Geobacter sulfurreducens PCA	WP_011072173.1	WP_235044904.1
OG0002036	Desulforhopalus vacuolatus DSM 9700	WP_011071679.1	WP_205218934.1
OG0002036	Desulfosediminicola ganghwensis IMCC35004	WP_011071679.1	WP_136795618.1
OG0002036	Desulfosediminicola flagellatus IMCC35005	WP_011071679.1	WP_136809747.1
OG0002036	Desulfocapsa sulfexigens DSM 10523	WP_011071679.1	WP_228130003.1
OG0002036	Desulfocapsa_06_corrosive	WP_011071679.1	Utg323316_199
OG0002036	Desulfocapsa_13_biocide	WP_011071679.1	Utg857046_103
OG0002038	Desulfosediminicola flagellatus IMCC35005	WP_011074262.1	WP_136809903.1
OG0002038	Geobacter sulfurreducens PCA	WP_011071266.1	WP_235044985.1
OG0002038	Desulfosediminicola flagellatus IMCC35005	WP_011071266.1	WP_136806002.1
OG0002038	Desulfosediminicola ganghwensis IMCC35004	WP_011071266.1	WP_136798784.1
OG0002038	Desulfocapsa sulfexigens DSM 10523	WP_011071266.1	WP_228130057.1
OG0002047	Desulfotalea psychrophila LSv54	WP_011071689.1	WP_011187441.1
OG0002047	Desulfosediminicola ganghwensis IMCC35004	WP_011071689.1	WP_136797263.1
OG0002047	Desulfocapsa_06_corrosive	WP_011071689.1	Utg323152_118
OG0002047	Desulforhopalus vacuolatus DSM 9700	WP_011071689.1	WP_205217983.1
OG0002047	Desulfocapsa_13_biocide	WP_011071689.1	Utg858494_3, Utg858494_2
OG0002048	Desulfocapsa_13_biocide	WP_011071348.1, WP_011071184.1	Utg859982_163
OG0002048	Desulfocapsa_06_corrosive	WP_011071348.1, WP_011071184.1	Utg323152_429
OG0002048	Desulfosediminicola ganghwensis IMCC35004	WP_011071348.1, WP_011071184.1	WP_136798181.1
OG0002048	Desulfosediminicola flagellatus IMCC35005	WP_011071348.1, WP_011071184.1	WP_136805753.1
OG0002048	Desulfotalea psychrophila LSv54	WP_011071348.1, WP_011071184.1	WP_011189044.1
OG0002049	Desulfotalea psychrophila LSv54	WP_011071183.1, WP_011071347.1	WP_011189043.1
OG0002049	Desulfocapsa_06_corrosive	WP_011071183.1, WP_011071347.1	Utg323152_430
OG0002049	Desulfocapsa_13_biocide	WP_011071183.1, WP_011071347.1	Utg859982_162
OG0002049	Desulfosediminicola ganghwensis IMCC35004	WP_011071183.1, WP_011071347.1	WP_136798182.1
OG0002049	Desulfosediminicola flagellatus IMCC35005	WP_011071183.1, WP_011071347.1	WP_136805752.1
OG0002050	Desulfovibrio ferrophilus IS5	WP_164925931.1	WP_126380344.1
OG0002050	Desulfocapsa_06_corrosive	WP_164925931.1	Utg323152_466
OG0002050	Desulfocapsa_13_biocide	WP_164925931.1	Utg859982_117
OG0002050	Desulfosediminicola ganghwensis IMCC35004	WP_164925931.1	WP_136798146.1
OG0002050	Desulfotalea psychrophila LSv54	WP_164925931.1	WP_041277657.1
OG0002050	Desulfosediminicola flagellatus IMCC35005	WP_164925931.1	WP_136806563.1
OG0002062	Desulfocapsa_06_corrosive	WP_011071839.1	Utg323300_256
OG0002062	Desulforhopalus vacuolatus DSM 9700	WP_011071839.1	WP_205218754.1
OG0002062	Desulfosediminicola flagellatus IMCC35005	WP_011071839.1	WP_136808835.1
OG0002062	Desulfosediminicola ganghwensis IMCC35004	WP_011071839.1	WP_136799147.1
OG0002062	Geobacter sulfurreducens PCA	WP_011071839.1	WP_010942963.1
OG0002062	Desulfotalea psychrophila LSv54	WP_011071839.1	WP_011189395.1
OG0002063	Desulfocapsa_06_corrosive	WP_011072214.1	Utg323300_269
OG0002063	Geobacter sulfurreducens PCA	WP_011072214.1	WP_010941134.1, WP_010943439.1, WP_010942185.1
OG0002063	Desulfosediminicola ganghwensis IMCC35004	WP_011072214.1	WP_136797335.1
OG0002063	Desulfosediminicola flagellatus IMCC35005	WP_011072214.1	WP_136810829.1
OG0002068	Desulfovibrio ferrophilus IS5	WP_011072979.1	WP_126376724.1
OG0002068	Desulfocapsa_13_biocide	WP_011072979.1	Utg861744_90
OG0002068	Desulfosediminicola flagellatus IMCC35005	WP_011072979.1	WP_136805889.1
OG0002068	Desulfosediminicola ganghwensis IMCC35004	WP_011072979.1	WP_136797402.1
OG0002068	Desulfocapsa_06_corrosive	WP_011072979.1	Utg323632_203
OG0002068	Desulforhopalus vacuolatus DSM 9700	WP_011072979.1	WP_205217303.1
OG0002073	Desulfovibrio ferrophilus IS5	WP_164925839.1	WP_126378940.1
OG0002073	Desulfosediminicola flagellatus IMCC35005	WP_164925839.1	WP_136808577.1
OG0002073	Desulfocapsa_13_biocide	WP_164925839.1	Utg859076_52
OG0002073	Desulfotalea psychrophila LSv54	WP_164925839.1	WP_083818918.1
OG0002073	Geobacter sulfurreducens PCA	WP_164925839.1	WP_010940980.1, WP_010941849.1
OG0002074	Desulfocapsa_13_biocide	WP_011071748.1	Utg859098_399
OG0002074	Desulfosediminicola flagellatus IMCC35005	WP_011071748.1	WP_217909612.1
OG0002074	Desulfovibrio ferrophilus IS5	WP_011071748.1	WP_126380041.1
OG0002074	Desulforhopalus vacuolatus DSM 9700	WP_011071748.1	WP_240192103.1
OG0002074	Desulfosediminicola ganghwensis IMCC35004	WP_011071748.1	WP_167495691.1, WP_228721319.1
OG0002076	Desulfosediminicola ganghwensis IMCC35004	WP_011073561.1	WP_136798407.1
OG0002076	Desulforhopalus vacuolatus DSM 9700	WP_011073561.1	WP_205217473.1, WP_205218272.1
OG0002076	Geobacter sulfurreducens PCA	WP_011073561.1	WP_010943413.1, WP_010942513.1
OG0002076	Desulfocapsa_13_biocide	WP_011073561.1	Utg861448_54
OG0002077	Geobacter sulfurreducens PCA	WP_238560540.1	WP_010943230.1, WP_164930410.1, WP_010940723.1
OG0002077	Desulfocapsa_13_biocide	WP_238560540.1	Utg865370_38
OG0002077	Desulfosediminicola flagellatus IMCC35005	WP_238560540.1	WP_167505979.1, WP_136808275.1
OG0002078	Desulfosediminicola ganghwensis IMCC35004	WP_011070439.1	WP_136795500.1
OG0002078	Desulfosediminicola flagellatus IMCC35005	WP_011070439.1	WP_167506008.1
OG0002078	Desulfotalea psychrophila LSv54	WP_011070439.1	WP_011187947.1
OG0002078	Desulforhopalus vacuolatus DSM 9700	WP_011070439.1	WP_205217670.1
OG0002078	Desulfovibrio vulgaris DP4	WP_011070439.1	WP_011791945.1
OG0002078	Desulfovibrio ferrophilus IS5	WP_011070439.1	WP_126379443.1
OG0002079	Desulfosediminicola flagellatus IMCC35005	WP_011074301.1	WP_136809386.1
OG0002079	Desulfosediminicola ganghwensis IMCC35004	WP_011074301.1	WP_136795468.1
OG0002079	Desulforhopalus vacuolatus DSM 9700	WP_011074301.1	WP_205217675.1
OG0002079	Desulfotalea psychrophila LSv54	WP_011074301.1	WP_228130151.1
OG0002079	Desulfovibrio ferrophilus IS5	WP_011074301.1	WP_126378933.1, WP_126377425.1
OG0002080	Desulforhopalus vacuolatus DSM 9700	WP_011072447.1, WP_011070701.1, WP_011071272.1	WP_205218214.1, WP_205218216.1
OG0002080	Desulfotalea psychrophila LSv54	WP_011072447.1, WP_011070701.1, WP_011071272.1	WP_011188943.1
OG0002080	Desulfovibrio ferrophilus IS5	WP_011072447.1, WP_011070701.1, WP_011071272.1	WP_126379557.1
OG0002082	Desulfovibrio ferrophilus IS5	WP_011072543.1	WP_126375695.1
OG0002082	Desulfovibrio vulgaris DP4	WP_011072543.1	WP_043629474.1
OG0002082	Geobacter sulfurreducens PCA	WP_011072543.1	WP_010942209.1
OG0002082	Desulfosediminicola flagellatus IMCC35005	WP_011072543.1	WP_136808483.1
OG0002082	Desulforhopalus vacuolatus DSM 9700	WP_011072543.1	WP_205218322.1
OG0002082	Desulfosediminicola ganghwensis IMCC35004	WP_011072543.1	WP_136798288.1
OG0002083	Desulforhopalus vacuolatus DSM 9700	WP_011072196.1	WP_205218702.1
OG0002083	Geobacter sulfurreducens PCA	WP_011072196.1	WP_010941681.1
OG0002083	Desulfosediminicola flagellatus IMCC35005	WP_011072196.1	WP_136807746.1
OG0002083	Desulfosediminicola ganghwensis IMCC35004	WP_011072196.1	WP_136799620.1
OG0002083	Desulfotalea psychrophila LSv54	WP_011072196.1	WP_228130158.1, WP_041277638.1
OG0002086	Desulfovibrio ferrophilus IS5	WP_011071700.1	WP_126380878.1
OG0002086	Desulfovibrio vulgaris DP4	WP_011071700.1	WP_011793040.1
OG0002086	Desulfosediminicola flagellatus IMCC35005	WP_011071700.1	WP_136810014.1
OG0002086	Desulfosediminicola ganghwensis IMCC35004	WP_011071700.1	WP_136796935.1
OG0002086	Desulforhopalus vacuolatus DSM 9700	WP_011071700.1	WP_205219512.1
