Orthogroup	Species	Desulfovibrio vulgaris DP4	Orthologs
OG0003606	Desulfotalea psychrophila LSv54	WP_223294634.1	WP_156792194.1
OG0003632	Desulforhopalus vacuolatus DSM 9700	WP_011787408.1	WP_205218292.1
OG0003632	Desulfocapsa sulfexigens DSM 10523	WP_011787408.1	WP_015405722.1
OG0003633	Desulforhopalus vacuolatus DSM 9700	WP_011787406.1	WP_205218294.1
OG0003633	Desulfocapsa sulfexigens DSM 10523	WP_011787406.1	WP_015405724.1
OG0003634	Desulfocapsa sulfexigens DSM 10523	WP_011787405.1	WP_015405726.1
OG0003634	Desulforhopalus vacuolatus DSM 9700	WP_011787405.1	WP_205218295.1
OG0003635	Desulforhopalus vacuolatus DSM 9700	WP_011787404.1	WP_205218296.1
OG0003635	Desulfocapsa sulfexigens DSM 10523	WP_011787404.1	WP_015405727.1
OG0003636	Desulfocapsa sulfexigens DSM 10523	WP_011787403.1	WP_015405728.1
OG0003636	Desulforhopalus vacuolatus DSM 9700	WP_011787403.1	WP_205218297.1
OG0003637	Desulfocapsa sulfexigens DSM 10523	WP_011787402.1	WP_015405729.1
OG0003637	Desulforhopalus vacuolatus DSM 9700	WP_011787402.1	WP_205218298.1
OG0003665	Desulfocapsa_06_corrosive	WP_010938764.1	Utg323140_20
OG0003665	Desulfovibrio ferrophilus IS5	WP_010938764.1	WP_126379804.1
OG0003725	Desulfovibrio ferrophilus IS5	WP_011792717.1	WP_126380734.1
OG0003725	Desulfocapsa_06_corrosive	WP_011792717.1	Utg323300_19
OG0003735	Desulfovibrio ferrophilus IS5	WP_011793106.1	WP_126380981.1
OG0003735	Desulfocapsa_06_corrosive	WP_011793106.1	Utg323300_452
OG0003755	Desulfovibrio ferrophilus IS5	WP_011791582.1	WP_232034780.1
OG0003755	Desulfocapsa_06_corrosive	WP_011791582.1	Utg323316_255
OG0003765	Desulfocapsa_13_biocide	WP_014524487.1	Utg857152_153
OG0003765	Desulfocapsa_06_corrosive	WP_014524487.1	Utg323448_110
OG0003787	Desulforhopalus vacuolatus DSM 9700	WP_190275046.1	WP_205218643.1
OG0003787	Desulfocapsa_06_corrosive	WP_190275046.1	Utg325220_5
OG0003788	Desulfocapsa_06_corrosive	WP_011792015.1	Utg325220_11
OG0003788	Desulfotalea psychrophila LSv54	WP_011792015.1	WP_049784969.1
OG0003799	Desulfocapsa_13_biocide	WP_011793087.1, WP_011792302.1	Utg857994_7
OG0003806	Desulfocapsa_13_biocide	WP_011793121.1	Utg859098_50, Utg859098_59
OG0003812	Desulfocapsa_13_biocide	WP_011792472.1	Utg859388_106
OG0003812	Desulfovibrio ferrophilus IS5	WP_011792472.1	WP_126378686.1
OG0003816	Desulfotalea psychrophila LSv54	WP_010939203.1	WP_011187405.1
OG0003816	Desulfocapsa_13_biocide	WP_010939203.1	Utg859982_113
OG0003820	Desulfosediminicola flagellatus IMCC35005	WP_011792311.1	WP_136806258.1
OG0003820	Desulfocapsa_13_biocide	WP_011792311.1	Utg862138_45
OG0003827	Desulfosediminicola flagellatus IMCC35005	WP_011792923.1	WP_217909562.1
OG0003827	Desulforhopalus vacuolatus DSM 9700	WP_011792923.1	WP_205217663.1
OG0003855	Desulforhopalus vacuolatus DSM 9700	WP_011792357.1	WP_205218827.1
OG0003855	Desulfotalea psychrophila LSv54	WP_011792357.1	WP_011187510.1
OG0003856	Desulfotalea psychrophila LSv54	WP_010938847.1	WP_011187511.1
OG0003856	Desulforhopalus vacuolatus DSM 9700	WP_010938847.1	WP_205218828.1
OG0003857	Desulforhopalus vacuolatus DSM 9700	WP_011792355.1	WP_205218830.1
OG0003857	Desulfotalea psychrophila LSv54	WP_011792355.1	WP_011187513.1
OG0003863	Desulfovibrio ferrophilus IS5	WP_010937909.1	WP_126380643.1
OG0003863	Desulforhopalus vacuolatus DSM 9700	WP_010937909.1	WP_205219403.1
OG0003874	Desulfotalea psychrophila LSv54	WP_011791964.1	WP_041277562.1
OG0003874	Desulforhopalus vacuolatus DSM 9700	WP_011791964.1	WP_205220098.1
OG0003881	Desulforhopalus vacuolatus DSM 9700	WP_011792358.1	WP_275888979.1
OG0003881	Desulfotalea psychrophila LSv54	WP_011792358.1	WP_011187509.1
OG0003883	Desulfosediminicola flagellatus IMCC35005	WP_010937684.1	WP_136805204.1, WP_136806746.1
OG0003885	Desulfosediminicola flagellatus IMCC35005	WP_010939882.1	WP_136805227.1
OG0003885	Desulfosediminicola ganghwensis IMCC35004	WP_010939882.1	WP_136799178.1
OG0003907	Desulfosediminicola flagellatus IMCC35005	WP_011791328.1	WP_136805863.1
OG0003907	Desulfosediminicola ganghwensis IMCC35004	WP_011791328.1	WP_136798156.1
OG0003915	Desulfosediminicola ganghwensis IMCC35004	WP_010939479.1	WP_136798783.1
OG0003915	Desulfosediminicola flagellatus IMCC35005	WP_010939479.1	WP_136806001.1
OG0003926	Desulfosediminicola flagellatus IMCC35005	WP_011791594.1	WP_136806441.1
OG0003926	Desulfovibrio ferrophilus IS5	WP_011791594.1	WP_126378249.1
OG0003963	Desulfosediminicola ganghwensis IMCC35004	WP_011791637.1	WP_136795309.1
OG0003963	Desulfosediminicola flagellatus IMCC35005	WP_011791637.1	WP_136808134.1
OG0003971	Desulfosediminicola flagellatus IMCC35005	WP_223294606.1	WP_136808353.1
OG0003971	Desulfosediminicola ganghwensis IMCC35004	WP_223294606.1	WP_136796662.1
OG0003977	Desulfosediminicola ganghwensis IMCC35004	WP_010939633.1	WP_136795404.1
OG0003977	Desulfosediminicola flagellatus IMCC35005	WP_010939633.1	WP_136808575.1
OG0003991	Desulfosediminicola flagellatus IMCC35005	WP_011792947.1, WP_010940398.1	WP_136808923.1
OG0003996	Desulfovibrio ferrophilus IS5	WP_223294576.1	WP_126379629.1
OG0003996	Desulfosediminicola flagellatus IMCC35005	WP_223294576.1	WP_136808995.1
OG0004025	Desulfosediminicola ganghwensis IMCC35004	WP_010940557.1	WP_136799833.1
OG0004025	Desulfosediminicola flagellatus IMCC35005	WP_010940557.1	WP_136809844.1
OG0004027	Desulfosediminicola ganghwensis IMCC35004	WP_010938007.1	WP_136799594.1
OG0004027	Desulfosediminicola flagellatus IMCC35005	WP_010938007.1	WP_136809895.1
OG0004048	Desulfovibrio ferrophilus IS5	WP_011792211.1	WP_126377420.1
OG0004048	Desulfosediminicola flagellatus IMCC35005	WP_011792211.1	WP_136810721.1
OG0004058	Desulfosediminicola flagellatus IMCC35005	WP_011787347.1, WP_011787328.1	WP_167506074.1
OG0004075	Desulfosediminicola ganghwensis IMCC35004	WP_011792738.1	WP_136795514.1
OG0004075	Desulfosediminicola flagellatus IMCC35005	WP_011792738.1	WP_267313653.1
OG0004078	Desulfosediminicola ganghwensis IMCC35004	WP_043629629.1	WP_136795423.1
OG0004078	Desulfotalea psychrophila LSv54	WP_043629629.1	WP_011188538.1
OG0004079	Desulfotalea psychrophila LSv54	WP_011787333.1	WP_011190438.1
OG0004079	Desulfosediminicola ganghwensis IMCC35004	WP_011787333.1	WP_136795764.1
OG0004080	Desulfosediminicola ganghwensis IMCC35004	WP_011792460.1	WP_136795843.1
OG0004080	Desulfovibrio ferrophilus IS5	WP_011792460.1	WP_126377948.1
OG0004085	Desulfosediminicola ganghwensis IMCC35004	WP_011787351.1, WP_081428917.1	WP_136797267.1
OG0004087	Geobacter sulfurreducens PCA	WP_011791390.1	WP_010940815.1
OG0004087	Desulfosediminicola ganghwensis IMCC35004	WP_011791390.1	WP_136798466.1
OG0004089	Desulfovibrio ferrophilus IS5	WP_223294695.1	WP_172961641.1
OG0004089	Desulfosediminicola ganghwensis IMCC35004	WP_223294695.1	WP_136798607.1
OG0004092	Desulfosediminicola ganghwensis IMCC35004	WP_011791487.1	WP_136798983.1
OG0004092	Desulfovibrio ferrophilus IS5	WP_011791487.1	WP_126375655.1
OG0004093	Desulfosediminicola ganghwensis IMCC35004	WP_011793053.1, WP_011792261.1	WP_136799241.1
OG0004096	Desulfosediminicola ganghwensis IMCC35004	WP_010939908.1	WP_136799720.1
OG0004096	Desulfotalea psychrophila LSv54	WP_010939908.1	WP_049784978.1
OG0004100	Desulfovibrio ferrophilus IS5	WP_011791762.1	WP_126378823.1
OG0004100	Desulfosediminicola ganghwensis IMCC35004	WP_011791762.1	WP_167495711.1
OG0004102	Desulfosediminicola ganghwensis IMCC35004	WP_223294626.1	WP_228721475.1
OG0004102	Shewanella oneidensis MR-1	WP_223294626.1	WP_011074113.1
OG0004103	Shewanella oneidensis MR-1	WP_223294675.1	WP_011073072.1
OG0004103	Desulfotalea psychrophila LSv54	WP_223294675.1	WP_011187287.1
OG0004104	Desulfotalea psychrophila LSv54	WP_010938248.1	WP_011187401.1
OG0004104	Shewanella oneidensis MR-1	WP_010938248.1	WP_011071420.1
OG0004105	Desulfotalea psychrophila LSv54	WP_010939097.1	WP_011187444.1
OG0004105	Desulfovibrio ferrophilus IS5	WP_010939097.1	WP_126375604.1
OG0004109	Desulfotalea psychrophila LSv54	WP_010937496.1	WP_011188294.1, WP_011188563.1
OG0004111	Desulfovibrio ferrophilus IS5	WP_010939559.1	WP_126379214.1
OG0004111	Desulfotalea psychrophila LSv54	WP_010939559.1	WP_011188540.1
OG0004112	Desulfotalea psychrophila LSv54	WP_011792345.1	WP_011189343.1
OG0004112	Desulfovibrio ferrophilus IS5	WP_011792345.1	WP_126377507.1
OG0004113	Desulfovibrio ferrophilus IS5	WP_011792346.1	WP_126377509.1
OG0004113	Desulfotalea psychrophila LSv54	WP_011792346.1	WP_011189344.1
OG0004115	Shewanella oneidensis MR-1	WP_011793147.1	WP_011070555.1
OG0004115	Desulfotalea psychrophila LSv54	WP_011793147.1	WP_011190109.1
OG0004118	Desulfotalea psychrophila LSv54	WP_011792565.1	WP_041278094.1
OG0004118	Desulfovibrio ferrophilus IS5	WP_011792565.1	WP_126378403.1
OG0004120	Desulfovibrio ferrophilus IS5	WP_011792819.1	WP_232034862.1, WP_126375544.1
OG0004121	Geobacter sulfurreducens PCA	WP_010937611.1	WP_010943884.1
OG0004121	Desulfovibrio ferrophilus IS5	WP_010937611.1	WP_126375562.1
OG0004122	Desulfovibrio ferrophilus IS5	WP_011792657.1	WP_126375616.1
OG0004122	Geobacter sulfurreducens PCA	WP_011792657.1	WP_010943734.1
OG0004123	Desulfovibrio ferrophilus IS5	WP_010938473.1	WP_126376640.1, WP_126375619.1
OG0004124	Desulfovibrio ferrophilus IS5	WP_011792863.1	WP_126379888.1, WP_126375686.1
OG0004125	Desulfovibrio ferrophilus IS5	WP_011792138.1	WP_126376365.1, WP_126375732.1
OG0004127	Geobacter sulfurreducens PCA	WP_043629711.1	WP_010942922.1
OG0004127	Desulfovibrio ferrophilus IS5	WP_043629711.1	WP_126375790.1
OG0004130	Geobacter sulfurreducens PCA	WP_011792100.1	WP_010942856.1
OG0004130	Desulfovibrio ferrophilus IS5	WP_011792100.1	WP_126376242.1
OG0004131	Shewanella oneidensis MR-1	WP_011791410.1	WP_011070759.1
OG0004131	Desulfovibrio ferrophilus IS5	WP_011791410.1	WP_126376474.1
OG0004132	Geobacter sulfurreducens PCA	WP_010937717.1	WP_010943661.1
OG0004132	Desulfovibrio ferrophilus IS5	WP_010937717.1	WP_126376494.1
OG0004133	Desulfovibrio ferrophilus IS5	WP_010940511.1	WP_126379242.1, WP_126376682.1
OG0004134	Geobacter sulfurreducens PCA	WP_010938668.1	WP_010941529.1
OG0004134	Desulfovibrio ferrophilus IS5	WP_010938668.1	WP_126376749.1
OG0004135	Geobacter sulfurreducens PCA	WP_011792335.1	WP_235044990.1
OG0004135	Desulfovibrio ferrophilus IS5	WP_011792335.1	WP_126376797.1
OG0004136	Geobacter sulfurreducens PCA	WP_011792390.1	WP_010941943.1
OG0004136	Desulfovibrio ferrophilus IS5	WP_011792390.1	WP_126376799.1
OG0004137	Desulfovibrio ferrophilus IS5	WP_011792117.1	WP_126376847.1, WP_126379799.1
OG0004138	Desulfovibrio ferrophilus IS5	WP_011792182.1	WP_126376966.1, WP_126379048.1
OG0004139	Desulfovibrio ferrophilus IS5	WP_011792200.1, WP_011792224.1	WP_126376978.1
OG0004140	Desulfovibrio ferrophilus IS5	WP_010940642.1	WP_126381131.1, WP_126377003.1
OG0004141	Desulfovibrio ferrophilus IS5	WP_010937826.1	WP_126377117.1, WP_126377560.1
OG0004142	Desulfovibrio ferrophilus IS5	WP_011792379.1	WP_126377280.1
OG0004142	Shewanella oneidensis MR-1	WP_011792379.1	WP_011073094.1
OG0004143	Desulfovibrio ferrophilus IS5	WP_011792213.1	WP_126377416.1
OG0004143	Geobacter sulfurreducens PCA	WP_011792213.1	WP_010943089.1
OG0004144	Geobacter sulfurreducens PCA	WP_011792336.1	WP_010943347.1
OG0004144	Desulfovibrio ferrophilus IS5	WP_011792336.1	WP_126377482.1
OG0004145	Geobacter sulfurreducens PCA	WP_010937813.1	WP_010941818.1
OG0004145	Desulfovibrio ferrophilus IS5	WP_010937813.1	WP_126377588.1
OG0004146	Desulfovibrio ferrophilus IS5	WP_011793032.1	WP_232034901.1, WP_126378062.1
OG0004147	Desulfovibrio ferrophilus IS5	WP_010940237.1	WP_126378247.1
OG0004147	Geobacter sulfurreducens PCA	WP_010940237.1	WP_010941235.1
OG0004148	Desulfovibrio ferrophilus IS5	WP_010938282.1	WP_126378356.1
OG0004148	Geobacter sulfurreducens PCA	WP_010938282.1	WP_010942837.1
OG0004149	Desulfovibrio ferrophilus IS5	WP_010938347.1	WP_126378409.1
OG0004149	Shewanella oneidensis MR-1	WP_010938347.1	WP_011070636.1
OG0004150	Desulfovibrio ferrophilus IS5	WP_011792300.1, WP_011793083.1	WP_126378511.1
OG0004153	Geobacter sulfurreducens PCA	WP_011793144.1	WP_010942308.1
OG0004153	Desulfovibrio ferrophilus IS5	WP_011793144.1	WP_126379099.1
OG0004154	Desulfovibrio ferrophilus IS5	WP_011792639.1	WP_126379297.1, WP_126379301.1
OG0004155	Desulfovibrio ferrophilus IS5	WP_010940290.1, WP_010938731.1	WP_126379392.1
OG0004156	Desulfovibrio ferrophilus IS5	WP_010938741.1, WP_043629530.1	WP_126379420.1
OG0004157	Desulfovibrio ferrophilus IS5	WP_011791825.1	WP_126379536.1
OG0004157	Geobacter sulfurreducens PCA	WP_011791825.1	WP_010942995.1
OG0004158	Desulfovibrio ferrophilus IS5	WP_010939166.1	WP_126379551.1, WP_126380411.1
OG0004160	Geobacter sulfurreducens PCA	WP_011793153.1	WP_010942070.1
OG0004160	Desulfovibrio ferrophilus IS5	WP_011793153.1	WP_126379603.1
OG0004161	Desulfovibrio ferrophilus IS5	WP_011792114.1	WP_126379749.1
OG0004161	Shewanella oneidensis MR-1	WP_011792114.1	WP_011074279.1
OG0004162	Desulfovibrio ferrophilus IS5	WP_011792807.1	WP_126380642.1
OG0004162	Geobacter sulfurreducens PCA	WP_011792807.1	WP_010941300.1
OG0004163	Desulfovibrio ferrophilus IS5	WP_011791462.1	WP_126380707.1
OG0004163	Geobacter sulfurreducens PCA	WP_011791462.1	WP_010942279.1
OG0004164	Desulfovibrio ferrophilus IS5	WP_010938832.1	WP_126380796.1
OG0004164	Shewanella oneidensis MR-1	WP_010938832.1	WP_164925851.1
OG0004165	Geobacter sulfurreducens PCA	WP_010940532.1	WP_010942283.1
OG0004165	Desulfovibrio ferrophilus IS5	WP_010940532.1	WP_126380805.1
OG0004167	Desulfovibrio ferrophilus IS5	WP_011793031.1, WP_011793036.1	WP_126381165.1
OG0004168	Geobacter sulfurreducens PCA	WP_011791617.1	WP_010943726.1
OG0004168	Desulfovibrio ferrophilus IS5	WP_011791617.1	WP_126381236.1
OG0004169	Geobacter sulfurreducens PCA	WP_010940619.1	WP_010940807.1
OG0004169	Desulfovibrio ferrophilus IS5	WP_010940619.1	WP_126381478.1
OG0004170	Geobacter sulfurreducens PCA	WP_011792899.1	WP_010941786.1
OG0004170	Desulfovibrio ferrophilus IS5	WP_011792899.1	WP_172961601.1
OG0004171	Shewanella oneidensis MR-1	WP_010937880.1	WP_011070512.1
OG0004171	Desulfovibrio ferrophilus IS5	WP_010937880.1	WP_172961617.1
OG0004172	Desulfovibrio ferrophilus IS5	WP_011792193.1	WP_172961644.1
OG0004172	Geobacter sulfurreducens PCA	WP_011792193.1	WP_235044866.1
OG0004173	Desulfovibrio ferrophilus IS5	WP_010940649.1	WP_172961691.1
OG0004173	Shewanella oneidensis MR-1	WP_010940649.1	WP_011071525.1
OG0004174	Shewanella oneidensis MR-1	WP_011791444.1	WP_011073169.1
OG0004174	Desulfovibrio ferrophilus IS5	WP_011791444.1	WP_172961751.1
OG0004175	Desulfovibrio ferrophilus IS5	WP_011793194.1, WP_011791459.1	WP_172961758.1
OG0004176	Desulfovibrio ferrophilus IS5	WP_014524242.1, WP_190275053.1	WP_172961781.1
OG0004177	Desulfovibrio ferrophilus IS5	WP_223294651.1, WP_010939921.1	WP_197723454.1
OG0004178	Desulfovibrio ferrophilus IS5	WP_011792373.1	WP_232034873.1
OG0004178	Geobacter sulfurreducens PCA	WP_011792373.1	WP_235044916.1
OG0004180	Geobacter sulfurreducens PCA	WP_011176728.1	WP_010943034.1, WP_010942676.1
OG0004262	Acidithiobacillus ferrooxidans YNTRS-40	WP_010937913.1	WP_009566240.1
OG0004306	Acidithiobacillus ferrooxidans YNTRS-40	WP_011793098.1	WP_012536039.1
OG0004574	Desulfocapsa sulfexigens DSM 10523	WP_010937650.1	WP_015404657.1
OG0004576	Desulfocapsa sulfexigens DSM 10523	WP_010937648.1	WP_015404660.1
OG0004629	Desulfocapsa sulfexigens DSM 10523	WP_043629312.1	WP_167320778.1
OG0004673	Desulfocapsa_06_corrosive	WP_011793150.1	Utg323152_352
OG0004696	Desulfocapsa_06_corrosive	WP_011792295.1	Utg323160_46
OG0004718	Desulfocapsa_06_corrosive	WP_011791834.1	Utg323180_369
OG0004829	Desulfocapsa_06_corrosive	WP_010939880.1	Utg323632_167
OG0004863	Desulfocapsa_13_biocide	WP_011792022.1	Utg857994_1
OG0004883	Desulfocapsa_13_biocide	WP_010940350.1	Utg859098_62
OG0004927	Desulforhopalus vacuolatus DSM 9700	WP_011792150.1	WP_205217872.1
OG0004938	Desulforhopalus vacuolatus DSM 9700	WP_011793142.1	WP_205218274.1
OG0004940	Desulforhopalus vacuolatus DSM 9700	WP_011792714.1	WP_205218285.1
OG0004965	Desulforhopalus vacuolatus DSM 9700	WP_011791938.1	WP_205219283.1
OG0004987	Desulforhopalus vacuolatus DSM 9700	WP_011793014.1	WP_205219873.1
OG0004988	Desulforhopalus vacuolatus DSM 9700	WP_223294674.1	WP_205219877.1
OG0004990	Desulforhopalus vacuolatus DSM 9700	WP_010938279.1	WP_205219887.1
OG0004991	Desulforhopalus vacuolatus DSM 9700	WP_011792603.1	WP_205219888.1
OG0005010	Desulforhopalus vacuolatus DSM 9700	WP_011791644.1	WP_205220258.1
OG0005011	Desulforhopalus vacuolatus DSM 9700	WP_011791643.1	WP_205220259.1
OG0005012	Desulforhopalus vacuolatus DSM 9700	WP_011791641.1	WP_205220260.1
OG0005033	Desulfosediminicola flagellatus IMCC35005	WP_010937685.1	WP_136805203.1
OG0005182	Desulfosediminicola flagellatus IMCC35005	WP_011793037.1	WP_136808172.1
OG0005312	Desulfosediminicola flagellatus IMCC35005	WP_011176652.1	WP_136810714.1
OG0005384	Desulfosediminicola ganghwensis IMCC35004	WP_011792924.1	WP_136795512.1
OG0005406	Desulfosediminicola ganghwensis IMCC35004	WP_011791494.1	WP_136797185.1
OG0005419	Desulfosediminicola ganghwensis IMCC35004	WP_011791496.1	WP_136798599.1
OG0005440	Desulfosediminicola ganghwensis IMCC35004	WP_011792833.1	WP_176359991.1
OG0005445	Desulfosediminicola ganghwensis IMCC35004	WP_011792926.1	WP_217907769.1
OG0005447	Desulfosediminicola ganghwensis IMCC35004	WP_011792604.1	WP_228721449.1
OG0005452	Desulfotalea psychrophila LSv54	WP_010938247.1	WP_011187402.1
OG0005473	Desulfotalea psychrophila LSv54	WP_043629331.1	WP_011189299.1
OG0005501	Desulfovibrio ferrophilus IS5	WP_010937610.1	WP_126375561.1
OG0005502	Desulfovibrio ferrophilus IS5	WP_010938905.1	WP_126375567.1
OG0005503	Desulfovibrio ferrophilus IS5	WP_011791320.1	WP_126375572.1
OG0005504	Desulfovibrio ferrophilus IS5	WP_014524329.1	WP_126375574.1
OG0005505	Desulfovibrio ferrophilus IS5	WP_014524348.1	WP_126375575.1
OG0005507	Desulfovibrio ferrophilus IS5	WP_011792214.1	WP_126375593.1
OG0005509	Desulfovibrio ferrophilus IS5	WP_043629313.1	WP_126375628.1
OG0005511	Desulfovibrio ferrophilus IS5	WP_043629513.1	WP_126375638.1
OG0005512	Desulfovibrio ferrophilus IS5	WP_011791814.1	WP_126375640.1
OG0005513	Desulfovibrio ferrophilus IS5	WP_081428832.1	WP_126375644.1
OG0005514	Desulfovibrio ferrophilus IS5	WP_011792125.1	WP_126375651.1
OG0005516	Desulfovibrio ferrophilus IS5	WP_011792141.1	WP_126375726.1
OG0005517	Desulfovibrio ferrophilus IS5	WP_011791969.1	WP_126375749.1
OG0005519	Desulfovibrio ferrophilus IS5	WP_223294662.1	WP_126375774.1
OG0005520	Desulfovibrio ferrophilus IS5	WP_010938829.1	WP_126375891.1
OG0005521	Desulfovibrio ferrophilus IS5	WP_010937937.1	WP_126375958.1
OG0005522	Desulfovibrio ferrophilus IS5	WP_011793049.1	WP_126376248.1
OG0005523	Desulfovibrio ferrophilus IS5	WP_010939352.1	WP_126376253.1
OG0005524	Desulfovibrio ferrophilus IS5	WP_011792103.1	WP_126376264.1
OG0005525	Desulfovibrio ferrophilus IS5	WP_011792108.1	WP_126376279.1
OG0005526	Desulfovibrio ferrophilus IS5	WP_223294632.1	WP_126376322.1
OG0005528	Desulfovibrio ferrophilus IS5	WP_011792419.1	WP_126376363.1
OG0005529	Desulfovibrio ferrophilus IS5	WP_010938543.1	WP_126376438.1
OG0005530	Desulfovibrio ferrophilus IS5	WP_010938547.1	WP_126376446.1
OG0005531	Desulfovibrio ferrophilus IS5	WP_011792910.1	WP_126376496.1
OG0005532	Desulfovibrio ferrophilus IS5	WP_011791704.1	WP_126376498.1
OG0005533	Desulfovibrio ferrophilus IS5	WP_010938273.1	WP_126376502.1
OG0005534	Desulfovibrio ferrophilus IS5	WP_010938714.1	WP_126376508.1
OG0005535	Desulfovibrio ferrophilus IS5	WP_011792820.1	WP_126376522.1
OG0005536	Desulfovibrio ferrophilus IS5	WP_043629543.1	WP_126376539.1
OG0005537	Desulfovibrio ferrophilus IS5	WP_141291167.1	WP_126376602.1
OG0005538	Desulfovibrio ferrophilus IS5	WP_011792496.1	WP_126376642.1
OG0005539	Desulfovibrio ferrophilus IS5	WP_010939597.1	WP_126376646.1
OG0005540	Desulfovibrio ferrophilus IS5	WP_011792426.1	WP_126376734.1
OG0005541	Desulfovibrio ferrophilus IS5	WP_011792423.1	WP_126376740.1
OG0005542	Desulfovibrio ferrophilus IS5	WP_011792422.1	WP_126376742.1
OG0005543	Desulfovibrio ferrophilus IS5	WP_010938670.1	WP_126376753.1
OG0005544	Desulfovibrio ferrophilus IS5	WP_011792720.1	WP_126376793.1
OG0005545	Desulfovibrio ferrophilus IS5	WP_011792333.1	WP_126376813.1
OG0005546	Desulfovibrio ferrophilus IS5	WP_011792331.1	WP_126376825.1
OG0005547	Desulfovibrio ferrophilus IS5	WP_011792328.1	WP_126376833.1
OG0005548	Desulfovibrio ferrophilus IS5	WP_010938924.1	WP_126376954.1
OG0005549	Desulfovibrio ferrophilus IS5	WP_011792312.1	WP_126376956.1
OG0005550	Desulfovibrio ferrophilus IS5	WP_010939114.1	WP_126376991.1
OG0005551	Desulfovibrio ferrophilus IS5	WP_011792157.1	WP_126377022.1
OG0005552	Desulfovibrio ferrophilus IS5	WP_011792159.1	WP_126377028.1
OG0005553	Desulfovibrio ferrophilus IS5	WP_011792374.1	WP_126377061.1
OG0005554	Desulfovibrio ferrophilus IS5	WP_010938972.1	WP_126377075.1
OG0005555	Desulfovibrio ferrophilus IS5	WP_010938971.1	WP_126377077.1
OG0005556	Desulfovibrio ferrophilus IS5	WP_010938940.1	WP_126377145.1
OG0005557	Desulfovibrio ferrophilus IS5	WP_010938946.1	WP_126377157.1
OG0005558	Desulfovibrio ferrophilus IS5	WP_011792248.1	WP_126377193.1
OG0005560	Desulfovibrio ferrophilus IS5	WP_011791665.1	WP_126377225.1
OG0005561	Desulfovibrio ferrophilus IS5	WP_010940069.1	WP_126377231.1
OG0005562	Desulfovibrio ferrophilus IS5	WP_010940070.1	WP_126377233.1
