Orthogroup	Species	Desulforhopalus vacuolatus DSM 9700	Orthologs
OG0001300	Desulfocapsa_13_biocide	WP_205219583.1	Utg857046_102
OG0001300	Desulfocapsa sulfexigens DSM 10523	WP_205219583.1	WP_015405639.1, WP_228130004.1
OG0001300	Desulfocapsa_06_corrosive	WP_205219583.1	Utg323316_198
OG0001300	Desulfotalea psychrophila LSv54	WP_205219583.1	WP_011187313.1
OG0001300	Desulfosediminicola ganghwensis IMCC35004	WP_205219583.1	WP_136795617.1
OG0001300	Desulfosediminicola flagellatus IMCC35005	WP_205219583.1	WP_136809746.1
OG0001301	Desulfovibrio ferrophilus IS5	WP_205217757.1	WP_126375674.1, WP_126377780.1
OG0001301	Desulfotalea psychrophila LSv54	WP_205217757.1	WP_011188553.1
OG0001301	Desulfosediminicola flagellatus IMCC35005	WP_205217757.1	WP_136806891.1
OG0001301	Desulfosediminicola ganghwensis IMCC35004	WP_205217757.1	WP_136798550.1
OG0001301	Desulfocapsa sulfexigens DSM 10523	WP_205217757.1	WP_015405765.1
OG0001301	Desulfocapsa_13_biocide	WP_205217757.1	Utg862138_7
OG0001301	Desulfocapsa_06_corrosive	WP_205217757.1	Utg323632_16, Utg323632_15
OG0001303	Geobacter sulfurreducens PCA	WP_205218912.1	WP_010943854.1
OG0001303	Desulfovibrio vulgaris DP4	WP_205218912.1	WP_011792389.1
OG0001303	Desulfovibrio ferrophilus IS5	WP_205218912.1	WP_126379681.1
OG0001303	Desulfosediminicola ganghwensis IMCC35004	WP_205218912.1	WP_136797967.1
OG0001303	Desulfosediminicola flagellatus IMCC35005	WP_205218912.1	WP_136805262.1
OG0001303	Desulfotalea psychrophila LSv54	WP_205218912.1	WP_011190054.1
OG0001303	Desulfocapsa_06_corrosive	WP_205218912.1	Utg323632_288
OG0001303	Desulfocapsa_13_biocide	WP_205218912.1	Utg866558_30
OG0001303	Desulfocapsa sulfexigens DSM 10523	WP_205218912.1	WP_041916463.1
OG0001304	Geobacter sulfurreducens PCA	WP_205218657.1	WP_010942867.1
OG0001304	Desulfovibrio vulgaris DP4	WP_205218657.1	WP_011792915.1
OG0001304	Desulfovibrio ferrophilus IS5	WP_205218657.1	WP_126380490.1
OG0001304	Desulfocapsa_13_biocide	WP_205218657.1	Utg860814_98
OG0001304	Desulfocapsa_06_corrosive	WP_205218657.1	Utg323180_508
OG0001304	Desulfocapsa sulfexigens DSM 10523	WP_205218657.1	WP_052326940.1
OG0001304	Desulfotalea psychrophila LSv54	WP_205218657.1	WP_011188487.1
OG0001304	Desulfosediminicola ganghwensis IMCC35004	WP_205218657.1	WP_136796489.1
OG0001304	Desulfosediminicola flagellatus IMCC35005	WP_205218657.1	WP_136806714.1
OG0001305	Geobacter sulfurreducens PCA	WP_205219550.1	WP_010943918.1
OG0001305	Desulfovibrio vulgaris DP4	WP_205219550.1	WP_010940448.1
OG0001305	Desulfovibrio ferrophilus IS5	WP_205219550.1	WP_126380380.1
OG0001305	Desulfocapsa_13_biocide	WP_205219550.1	Utg860814_105
OG0001305	Desulfocapsa_06_corrosive	WP_205219550.1	Utg323180_513
OG0001305	Desulfocapsa sulfexigens DSM 10523	WP_205219550.1	WP_083907266.1
OG0001305	Desulfotalea psychrophila LSv54	WP_205219550.1	WP_011188988.1
OG0001305	Desulfosediminicola flagellatus IMCC35005	WP_205219550.1	WP_136809679.1
OG0001305	Desulfosediminicola ganghwensis IMCC35004	WP_205219550.1	WP_136795561.1
OG0001306	Desulfovibrio ferrophilus IS5	WP_205217773.1	WP_126378384.1
OG0001306	Desulfovibrio vulgaris DP4	WP_205217773.1	WP_011792567.1
OG0001306	Desulfocapsa_13_biocide	WP_205217773.1	Utg862138_26
OG0001306	Desulfocapsa_06_corrosive	WP_205217773.1	Utg323632_37, Utg323632_36
OG0001306	Desulfocapsa sulfexigens DSM 10523	WP_205217773.1	WP_153304929.1
OG0001306	Desulfotalea psychrophila LSv54	WP_205217773.1	WP_156792220.1
OG0001306	Desulfosediminicola flagellatus IMCC35005	WP_205217773.1	WP_136806908.1
OG0001306	Desulfosediminicola ganghwensis IMCC35004	WP_205217773.1	WP_136798534.1
OG0001308	Geobacter sulfurreducens PCA	WP_205218427.1	WP_010940785.1
OG0001308	Desulfovibrio ferrophilus IS5	WP_205218427.1	WP_232034800.1
OG0001308	Desulfovibrio vulgaris DP4	WP_205218427.1	WP_011792710.1
OG0001308	Desulfotalea psychrophila LSv54	WP_205218427.1	WP_011188075.1
OG0001308	Desulfosediminicola flagellatus IMCC35005	WP_205218427.1	WP_136807993.1
OG0001308	Desulfosediminicola ganghwensis IMCC35004	WP_205218427.1	WP_136795154.1
OG0001308	Desulfocapsa sulfexigens DSM 10523	WP_205218427.1	WP_167320735.1
OG0001308	Desulfocapsa_13_biocide	WP_205218427.1	Utg857152_105
OG0001308	Desulfocapsa_06_corrosive	WP_205218427.1	Utg323300_381
OG0001309	Shewanella oneidensis MR-1	WP_205218154.1	WP_011072338.1
OG0001309	Desulfovibrio ferrophilus IS5	WP_205218154.1	WP_126375967.1
OG0001309	Desulfovibrio vulgaris DP4	WP_205218154.1	WP_011792536.1
OG0001309	Desulfotalea psychrophila LSv54	WP_205218154.1	WP_011189454.1
OG0001309	Desulfosediminicola ganghwensis IMCC35004	WP_205218154.1	WP_136795844.1
OG0001309	Desulfosediminicola flagellatus IMCC35005	WP_205218154.1	WP_136806289.1
OG0001309	Desulfocapsa_06_corrosive	WP_205218154.1	Utg323392_100
OG0001309	Desulfocapsa_13_biocide	WP_205218154.1	Utg859388_136
OG0001309	Desulfocapsa sulfexigens DSM 10523	WP_205218154.1	WP_208598477.1
OG0001310	Desulfosediminicola flagellatus IMCC35005	WP_205218116.1	WP_136806348.1
OG0001310	Desulfotalea psychrophila LSv54	WP_205218116.1	WP_011189366.1
OG0001310	Desulfosediminicola ganghwensis IMCC35004	WP_205218116.1	WP_228721341.1, WP_228721340.1, WP_228721342.1, WP_136799544.1
OG0001310	Desulfocapsa sulfexigens DSM 10523	WP_205218116.1	WP_228130019.1
OG0001310	Desulfocapsa_06_corrosive	WP_205218116.1	Utg323152_200
OG0001310	Desulfocapsa_13_biocide	WP_205218116.1	Utg859098_214
OG0001311	Shewanella oneidensis MR-1	WP_205219264.1	WP_011073408.1
OG0001311	Desulfovibrio vulgaris DP4	WP_205219264.1	WP_011791669.1
OG0001311	Desulfovibrio ferrophilus IS5	WP_205219264.1	WP_126380701.1
OG0001311	Desulfotalea psychrophila LSv54	WP_205219264.1	WP_011189760.1
OG0001311	Desulfocapsa_13_biocide	WP_205219264.1	Utg857994_43
OG0001311	Desulfocapsa_06_corrosive	WP_205219264.1	Utg323074_49
OG0001311	Desulfosediminicola flagellatus IMCC35005	WP_205219264.1	WP_136806989.1
OG0001311	Desulfosediminicola ganghwensis IMCC35004	WP_205219264.1	WP_136798503.1
OG0001312	Desulfovibrio ferrophilus IS5	WP_205217978.1	WP_126378205.1
OG0001312	Desulfovibrio vulgaris DP4	WP_205217978.1	WP_011787398.1
OG0001312	Desulfocapsa_13_biocide	WP_205217978.1	Utg858494_8
OG0001314	Shewanella oneidensis MR-1	WP_205217407.1	WP_011072781.1
OG0001314	Desulfosediminicola flagellatus IMCC35005	WP_205217407.1	WP_136808377.1
OG0001314	Desulfosediminicola ganghwensis IMCC35004	WP_205217407.1	WP_136796639.1
OG0001314	Desulfotalea psychrophila LSv54	WP_205217407.1	WP_011188928.1
OG0001314	Desulfovibrio ferrophilus IS5	WP_205217407.1	WP_126380008.1
OG0001314	Desulfovibrio vulgaris DP4	WP_205217407.1	WP_010937896.1
OG0001314	Desulfocapsa_06_corrosive	WP_205217407.1	Utg323180_567
OG0001314	Desulfocapsa_13_biocide	WP_205217407.1	Utg860814_151
OG0001314	Geobacter sulfurreducens PCA	WP_205217407.1	WP_010943404.1
OG0001315	Desulfosediminicola flagellatus IMCC35005	WP_205219218.1	WP_136808707.1
OG0001315	Shewanella oneidensis MR-1	WP_205219218.1	WP_011072429.1, WP_011072430.1, WP_011073850.1
OG0001319	Shewanella oneidensis MR-1	WP_205220323.1	WP_011073359.1
OG0001319	Desulfocapsa_06_corrosive	WP_205220323.1	Utg323990_181
OG0001319	Desulfosediminicola flagellatus IMCC35005	WP_205220323.1	WP_136808423.1, WP_167505998.1, WP_136808409.1, WP_136807074.1
OG0001319	Desulfosediminicola ganghwensis IMCC35004	WP_205220323.1	WP_167495641.1, WP_167495717.1
OG0001319	Desulfocapsa_13_biocide	WP_205220323.1	Utg860006_16
OG0001320	Desulfosediminicola ganghwensis IMCC35004	WP_205217974.1	WP_136797376.1, WP_176360057.1, WP_167495816.1
OG0001320	Desulfosediminicola flagellatus IMCC35005	WP_205217974.1	WP_136805797.1, WP_136808283.1, WP_217909475.1
OG0001320	Desulfotalea psychrophila LSv54	WP_205217974.1	WP_011189485.1, WP_011187780.1
OG0001320	Desulfocapsa_13_biocide	WP_205217974.1	Utg858432_64
OG0001322	Desulfocapsa_13_biocide	WP_205217369.1	Utg858494_49
OG0001322	Desulfotalea psychrophila LSv54	WP_205217369.1	WP_011187738.1, WP_011187731.1, WP_011187728.1
OG0001322	Desulfosediminicola flagellatus IMCC35005	WP_205217369.1	WP_217909595.1, WP_136806967.1, WP_136806968.1
OG0001322	Desulfosediminicola ganghwensis IMCC35004	WP_205217369.1	WP_136796665.1, WP_136796177.1
OG0001323	Desulfovibrio ferrophilus IS5	WP_205218040.1	WP_232034847.1
OG0001323	Desulfosediminicola ganghwensis IMCC35004	WP_205218040.1	WP_136799312.1
OG0001323	Desulfosediminicola flagellatus IMCC35005	WP_205218040.1	WP_136805980.1, WP_136809061.1, WP_136808747.1
OG0001323	Desulfocapsa_13_biocide	WP_205218040.1	Utg859982_124
OG0001325	Desulfosediminicola flagellatus IMCC35005	WP_205219456.1	WP_267313673.1, WP_136810078.1, WP_217909580.1, WP_136807760.1, WP_217909614.1, WP_136809044.1
OG0001325	Desulfosediminicola ganghwensis IMCC35004	WP_205219456.1	WP_136796419.1, WP_167495766.1, WP_136799876.1
OG0001329	Acidithiobacillus ferrooxidans YNTRS-40	WP_205219756.1	WP_012536692.1
OG0001329	Desulfosediminicola flagellatus IMCC35005	WP_205219756.1	WP_136806779.1
OG0001330	Acidithiobacillus ferrooxidans YNTRS-40	WP_205219098.1	WP_009561098.1
OG0001330	Shewanella oneidensis MR-1	WP_205219098.1	WP_011071425.1
OG0001330	Geobacter sulfurreducens PCA	WP_205219098.1	WP_010941918.1
OG0001330	Desulfotalea psychrophila LSv54	WP_205219098.1	WP_011188919.1
OG0001330	Desulfocapsa_06_corrosive	WP_205219098.1	Utg323180_706
OG0001330	Desulfocapsa_13_biocide	WP_205219098.1	Utg860814_324
OG0001330	Desulfosediminicola flagellatus IMCC35005	WP_205219098.1	WP_136805530.1
OG0001330	Desulfosediminicola ganghwensis IMCC35004	WP_205219098.1	WP_136797857.1
OG0001332	Acidithiobacillus ferrooxidans YNTRS-40	WP_205218173.1	WP_009562825.1
OG0001332	Shewanella oneidensis MR-1	WP_205218173.1	WP_011073438.1
OG0001332	Desulfosediminicola flagellatus IMCC35005	WP_205218173.1	WP_136808467.1
OG0001332	Desulfosediminicola ganghwensis IMCC35004	WP_205218173.1	WP_136798274.1
OG0001332	Desulfocapsa_13_biocide	WP_205218173.1	Utg860006_156
OG0001332	Desulfocapsa_06_corrosive	WP_205218173.1	Utg323990_57
OG0001332	Desulfocapsa sulfexigens DSM 10523	WP_205218173.1	WP_052326998.1
OG0001332	Desulfotalea psychrophila LSv54	WP_205218173.1	WP_011190181.1
OG0001333	Acidithiobacillus ferrooxidans YNTRS-40	WP_205218224.1	WP_009563432.1
OG0001333	Desulfocapsa_13_biocide	WP_205218224.1	Utg861744_85
OG0001333	Geobacter sulfurreducens PCA	WP_205218224.1	WP_010941967.1
OG0001333	Desulfovibrio ferrophilus IS5	WP_205218224.1	WP_126377240.1
OG0001333	Desulfotalea psychrophila LSv54	WP_205218224.1	WP_011189294.1
OG0001333	Desulfosediminicola ganghwensis IMCC35004	WP_205218224.1	WP_167495675.1, WP_228721513.1, WP_167495915.1
OG0001334	Acidithiobacillus ferrooxidans YNTRS-40	WP_205218066.1	WP_009566618.1
OG0001334	Desulfovibrio ferrophilus IS5	WP_205218066.1	WP_126380821.1
OG0001334	Desulfovibrio vulgaris DP4	WP_205218066.1	WP_010938040.1
OG0001334	Geobacter sulfurreducens PCA	WP_205218066.1	WP_010941768.1
OG0001334	Desulfocapsa_06_corrosive	WP_205218066.1	Utg323160_118
OG0001334	Desulfocapsa sulfexigens DSM 10523	WP_205218066.1	WP_041916672.1
OG0001334	Desulfosediminicola ganghwensis IMCC35004	WP_205218066.1	WP_167495680.1
OG0001334	Desulfosediminicola flagellatus IMCC35005	WP_205218066.1	WP_136809160.1
OG0001338	Acidithiobacillus ferrooxidans YNTRS-40	WP_205219187.1	WP_012535780.1
OG0001338	Desulfocapsa_13_biocide	WP_205219187.1	Utg857994_169
OG0001338	Desulfocapsa_06_corrosive	WP_205219187.1	Utg323074_156
OG0001338	Desulfosediminicola flagellatus IMCC35005	WP_205219187.1	WP_167505934.1
OG0001338	Desulfosediminicola ganghwensis IMCC35004	WP_205219187.1	WP_136798301.1
OG0001338	Desulfovibrio ferrophilus IS5	WP_205219187.1	WP_126380613.1
OG0001338	Desulfocapsa sulfexigens DSM 10523	WP_205219187.1	WP_015404706.1, WP_015404240.1
OG0001339	Acidithiobacillus ferrooxidans YNTRS-40	WP_275888943.1	WP_012535993.1
OG0001339	Geobacter sulfurreducens PCA	WP_275888943.1	WP_010942712.1
OG0001339	Desulfosediminicola ganghwensis IMCC35004	WP_275888943.1	WP_136798753.1
OG0001339	Desulfosediminicola flagellatus IMCC35005	WP_275888943.1	WP_136805149.1
OG0001339	Desulfotalea psychrophila LSv54	WP_275888943.1	WP_011190118.1
OG0001339	Desulfocapsa_06_corrosive	WP_275888943.1	Utg323632_143
OG0001339	Desulfocapsa_13_biocide	WP_275888943.1	Utg858432_95
OG0001339	Desulfocapsa sulfexigens DSM 10523	WP_275888943.1	WP_015405648.1
OG0001340	Acidithiobacillus ferrooxidans YNTRS-40	WP_205219265.1	WP_012536045.1
OG0001340	Shewanella oneidensis MR-1	WP_205219265.1	WP_011072573.1
OG0001340	Desulfotalea psychrophila LSv54	WP_205219265.1	WP_011190080.1
OG0001340	Desulfocapsa_06_corrosive	WP_205219265.1	Utg324548_5
OG0001340	Desulfocapsa_13_biocide	WP_205219265.1	Utg859236_59
OG0001340	Desulfocapsa sulfexigens DSM 10523	WP_205219265.1	WP_015404407.1
OG0001340	Desulfosediminicola ganghwensis IMCC35004	WP_205219265.1	WP_136796939.1
OG0001340	Desulfosediminicola flagellatus IMCC35005	WP_205219265.1	WP_228723322.1
OG0001341	Acidithiobacillus ferrooxidans YNTRS-40	WP_205218652.1	WP_012536069.1
OG0001341	Geobacter sulfurreducens PCA	WP_205218652.1	WP_010943101.1
OG0001341	Desulfocapsa_06_corrosive	WP_205218652.1	Utg323152_137
OG0001341	Desulfocapsa_13_biocide	WP_205218652.1	Utg859098_277
OG0001341	Desulfosediminicola ganghwensis IMCC35004	WP_205218652.1	WP_267314023.1
OG0001341	Desulfosediminicola flagellatus IMCC35005	WP_205218652.1	WP_136806709.1
OG0001341	Desulfocapsa sulfexigens DSM 10523	WP_205218652.1	WP_015405635.1
OG0001341	Desulfotalea psychrophila LSv54	WP_205218652.1	WP_041277703.1
OG0001343	Shewanella oneidensis MR-1	WP_205219987.1	WP_011074090.1
OG0001343	Geobacter sulfurreducens PCA	WP_205219987.1	WP_010941774.1, WP_010941353.1
OG0001343	Acidithiobacillus ferrooxidans YNTRS-40	WP_205219987.1	WP_012536185.1
OG0001343	Desulfovibrio ferrophilus IS5	WP_205219987.1	WP_126378364.1
OG0001343	Desulfovibrio vulgaris DP4	WP_205219987.1	WP_010938287.1
OG0001343	Desulfosediminicola ganghwensis IMCC35004	WP_205219987.1	WP_136799364.1
OG0001343	Desulfosediminicola flagellatus IMCC35005	WP_205219987.1	WP_136809946.1
OG0001344	Acidithiobacillus ferrooxidans YNTRS-40	WP_205217518.1	WP_012536212.1
OG0001344	Geobacter sulfurreducens PCA	WP_205217518.1	WP_010940690.1
OG0001344	Desulfocapsa_06_corrosive	WP_205217518.1	Utg323300_285
OG0001344	Desulfocapsa_13_biocide	WP_205217518.1	Utg857152_14
OG0001344	Desulfocapsa sulfexigens DSM 10523	WP_205217518.1	WP_015403859.1
OG0001344	Desulfosediminicola flagellatus IMCC35005	WP_205217518.1	WP_136808082.1
OG0001344	Desulfosediminicola ganghwensis IMCC35004	WP_205217518.1	WP_136795260.1
OG0001344	Desulfotalea psychrophila LSv54	WP_205217518.1	WP_011187522.1
OG0001345	Acidithiobacillus ferrooxidans YNTRS-40	WP_205219300.1	WP_012536237.1
OG0001345	Desulfotalea psychrophila LSv54	WP_205219300.1	WP_011188990.1
OG0001345	Desulfocapsa_13_biocide	WP_205219300.1	Utg859236_15
OG0001345	Desulfocapsa sulfexigens DSM 10523	WP_205219300.1	WP_208598465.1
OG0001346	Acidithiobacillus ferrooxidans YNTRS-40	WP_205218705.1	WP_012536242.1
OG0001346	Desulfovibrio vulgaris DP4	WP_205218705.1	WP_010938652.1
OG0001346	Desulfovibrio ferrophilus IS5	WP_205218705.1	WP_126380198.1, WP_126379623.1
OG0001346	Desulfocapsa sulfexigens DSM 10523	WP_205218705.1	WP_015404661.1, WP_015404552.1
OG0001346	Desulfocapsa_13_biocide	WP_205218705.1	Utg860006_68
OG0001346	Desulfocapsa_06_corrosive	WP_205218705.1	Utg323990_134
OG0001347	Shewanella oneidensis MR-1	WP_275888977.1	WP_011073577.1
OG0001347	Acidithiobacillus ferrooxidans YNTRS-40	WP_275888977.1	WP_012536259.1
OG0001347	Desulfosediminicola flagellatus IMCC35005	WP_275888977.1	WP_136808457.1
OG0001347	Desulfosediminicola ganghwensis IMCC35004	WP_275888977.1	WP_136798263.1
OG0001347	Desulfotalea psychrophila LSv54	WP_275888977.1	WP_011190171.1
OG0001347	Desulfocapsa_06_corrosive	WP_275888977.1	Utg324548_35
OG0001347	Desulfocapsa_13_biocide	WP_275888977.1	Utg859236_34
OG0001347	Desulfocapsa sulfexigens DSM 10523	WP_275888977.1	WP_015404452.1
OG0001348	Acidithiobacillus ferrooxidans YNTRS-40	WP_240192042.1	WP_012536270.1
OG0001348	Shewanella oneidensis MR-1	WP_240192042.1	WP_011073331.1
OG0001348	Desulfocapsa_13_biocide	WP_240192042.1	Utg864866_27
OG0001348	Desulfocapsa_06_corrosive	WP_240192042.1	Utg323140_133
OG0001348	Desulfocapsa sulfexigens DSM 10523	WP_240192042.1	WP_015402882.1
OG0001348	Desulfosediminicola ganghwensis IMCC35004	WP_240192042.1	WP_136797414.1
OG0001348	Desulfosediminicola flagellatus IMCC35005	WP_240192042.1	WP_136805895.1
OG0001348	Desulfotalea psychrophila LSv54	WP_240192042.1	WP_156792209.1
OG0001350	Shewanella oneidensis MR-1	WP_240192040.1	WP_011070655.1
OG0001350	Acidithiobacillus ferrooxidans YNTRS-40	WP_240192040.1	WP_012536321.1
OG0001350	Geobacter sulfurreducens PCA	WP_240192040.1	WP_010942673.1
OG0001350	Desulfotalea psychrophila LSv54	WP_240192040.1	WP_156792166.1
OG0001350	Desulfocapsa sulfexigens DSM 10523	WP_240192040.1	WP_015403070.1
OG0001350	Desulfocapsa_06_corrosive	WP_240192040.1	Utg323140_258
OG0001350	Desulfosediminicola ganghwensis IMCC35004	WP_240192040.1	WP_136798574.1
OG0001350	Desulfosediminicola flagellatus IMCC35005	WP_240192040.1	WP_136805962.1
OG0001351	Acidithiobacillus ferrooxidans YNTRS-40	WP_205218787.1	WP_012536322.1
OG0001351	Shewanella oneidensis MR-1	WP_205218787.1	WP_011070654.1
OG0001351	Geobacter sulfurreducens PCA	WP_205218787.1	WP_010942674.1
OG0001351	Desulfocapsa sulfexigens DSM 10523	WP_205218787.1	WP_015403069.1
OG0001351	Desulfocapsa_06_corrosive	WP_205218787.1	Utg323140_257
OG0001351	Desulfotalea psychrophila LSv54	WP_205218787.1	WP_011187354.1
OG0001351	Desulfosediminicola ganghwensis IMCC35004	WP_205218787.1	WP_136798575.1
OG0001351	Desulfosediminicola flagellatus IMCC35005	WP_205218787.1	WP_136805961.1
OG0001353	Acidithiobacillus ferrooxidans YNTRS-40	WP_205218857.1	WP_012536359.1
OG0001353	Shewanella oneidensis MR-1	WP_205218857.1	WP_011074021.1
OG0001353	Desulfocapsa sulfexigens DSM 10523	WP_205218857.1	WP_015402407.1
OG0001353	Desulfocapsa_06_corrosive	WP_205218857.1	Utg323180_491
OG0001353	Desulfocapsa_13_biocide	WP_205218857.1	Utg860814_78
OG0001353	Desulfosediminicola ganghwensis IMCC35004	WP_205218857.1	WP_136795698.1
OG0001353	Desulfosediminicola flagellatus IMCC35005	WP_205218857.1	WP_167506006.1
OG0001353	Desulfotalea psychrophila LSv54	WP_205218857.1	WP_228130197.1
OG0001354	Acidithiobacillus ferrooxidans YNTRS-40	WP_205218852.1	WP_012536369.1
OG0001354	Geobacter sulfurreducens PCA	WP_205218852.1	WP_010940917.1
OG0001354	Desulfocapsa sulfexigens DSM 10523	WP_205218852.1	WP_015402411.1
OG0001354	Desulfocapsa_06_corrosive	WP_205218852.1	Utg323180_485
OG0001354	Desulfocapsa_13_biocide	WP_205218852.1	Utg860814_71
OG0001354	Desulfosediminicola ganghwensis IMCC35004	WP_205218852.1	WP_228721402.1
OG0001354	Desulfosediminicola flagellatus IMCC35005	WP_205218852.1	WP_136809454.1
OG0001354	Desulfotalea psychrophila LSv54	WP_205218852.1	WP_011189092.1
OG0001355	Acidithiobacillus ferrooxidans YNTRS-40	WP_205218733.1	WP_012536419.1
OG0001355	Shewanella oneidensis MR-1	WP_205218733.1	WP_011072388.1
OG0001355	Desulfotalea psychrophila LSv54	WP_205218733.1	WP_011189174.1
OG0001355	Desulfocapsa sulfexigens DSM 10523	WP_205218733.1	WP_015405106.1
OG0001355	Desulfocapsa_13_biocide	WP_205218733.1	Utg859098_246
OG0001355	Desulfocapsa_06_corrosive	WP_205218733.1	Utg323152_168
OG0001355	Desulfosediminicola ganghwensis IMCC35004	WP_205218733.1	WP_136796736.1
OG0001355	Desulfosediminicola flagellatus IMCC35005	WP_205218733.1	WP_136806415.1
OG0001356	Shewanella oneidensis MR-1	WP_205217577.1	WP_011071084.1
OG0001356	Acidithiobacillus ferrooxidans YNTRS-40	WP_205217577.1	WP_012536480.1
OG0001356	Geobacter sulfurreducens PCA	WP_205217577.1	WP_010941046.1
OG0001356	Desulfovibrio ferrophilus IS5	WP_205217577.1	WP_126378333.1
OG0001356	Desulfovibrio vulgaris DP4	WP_205217577.1	WP_010938717.1
OG0001356	Desulfotalea psychrophila LSv54	WP_205217577.1	WP_011187543.1
OG0001356	Desulfosediminicola ganghwensis IMCC35004	WP_205217577.1	WP_136795304.1
OG0001356	Desulfosediminicola flagellatus IMCC35005	WP_205217577.1	WP_136808129.1
OG0001357	Shewanella oneidensis MR-1	WP_205218368.1	WP_011070560.1
OG0001357	Acidithiobacillus ferrooxidans YNTRS-40	WP_205218368.1	WP_012536503.1
OG0001357	Geobacter sulfurreducens PCA	WP_205218368.1	WP_010943960.1
OG0001357	Desulfocapsa_06_corrosive	WP_205218368.1	Utg323990_123
OG0001357	Desulfocapsa_13_biocide	WP_205218368.1	Utg860006_79
OG0001357	Desulfosediminicola ganghwensis IMCC35004	WP_205218368.1	WP_136795431.1
OG0001357	Desulfosediminicola flagellatus IMCC35005	WP_205218368.1	WP_136808615.1
OG0001357	Desulfotalea psychrophila LSv54	WP_205218368.1	WP_011187805.1
OG0001359	Acidithiobacillus ferrooxidans YNTRS-40	WP_205217297.1	WP_012536575.1
OG0001359	Desulfovibrio ferrophilus IS5	WP_205217297.1	WP_126378112.1
OG0001359	Desulfovibrio vulgaris DP4	WP_205217297.1	WP_011787305.1
OG0001359	Desulfosediminicola ganghwensis IMCC35004	WP_205217297.1	WP_136795480.1
OG0001359	Desulfosediminicola flagellatus IMCC35005	WP_205217297.1	WP_136809398.1
OG0001359	Desulfocapsa sulfexigens DSM 10523	WP_205217297.1	WP_015402631.1
OG0001359	Desulfocapsa_13_biocide	WP_205217297.1	Utg861744_95
OG0001359	Desulfocapsa_06_corrosive	WP_205217297.1	Utg324810_88
OG0001360	Acidithiobacillus ferrooxidans YNTRS-40	WP_205219306.1	WP_031575560.1
