Orthogroup	Species	Acidithiobacillus ferrooxidans YNTRS-40	Orthologs
OG0001841	Desulfovibrio ferrophilus IS5	WP_012536249.1	WP_126375601.1
OG0001841	Geobacter sulfurreducens PCA	WP_012536249.1	WP_010940895.1
OG0001841	Shewanella oneidensis MR-1	WP_012536249.1	WP_011074205.1
OG0001842	Desulforhopalus vacuolatus DSM 9700	WP_012536262.1	WP_205219408.1
OG0001842	Desulfosediminicola flagellatus IMCC35005	WP_012536262.1	WP_136808640.1
OG0001842	Desulfosediminicola ganghwensis IMCC35004	WP_012536262.1	WP_136795450.1
OG0001842	Desulfocapsa_06_corrosive	WP_012536262.1	Utg324810_57
OG0001842	Desulfocapsa_13_biocide	WP_012536262.1	Utg861744_122
OG0001842	Desulfocapsa sulfexigens DSM 10523	WP_012536262.1	WP_015403431.1
OG0001843	Desulfovibrio vulgaris DP4	WP_054608883.1, WP_012536281.1	WP_011791872.1
OG0001843	Shewanella oneidensis MR-1	WP_054608883.1, WP_012536281.1	WP_011073938.1
OG0001843	Desulfovibrio ferrophilus IS5	WP_054608883.1, WP_012536281.1	WP_126378517.1
OG0001843	Desulforhopalus vacuolatus DSM 9700	WP_054608883.1	WP_205218697.1
OG0001843	Desulfocapsa_13_biocide	WP_012536281.1	Utg857682_104
OG0001844	Desulfosediminicola ganghwensis IMCC35004	WP_012536310.1	WP_136795285.1
OG0001844	Desulfosediminicola flagellatus IMCC35005	WP_012536310.1	WP_136808114.1
OG0001844	Desulfotalea psychrophila LSv54	WP_012536310.1	WP_011187698.1
OG0001844	Desulfovibrio vulgaris DP4	WP_012536310.1	WP_011791985.1
OG0001844	Desulfovibrio ferrophilus IS5	WP_012536310.1	WP_232034772.1
OG0001844	Shewanella oneidensis MR-1	WP_012536310.1	WP_011071169.1
OG0001845	Desulfotalea psychrophila LSv54	WP_012536332.1	WP_011187413.1
OG0001845	Shewanella oneidensis MR-1	WP_012536332.1	WP_011071765.1
OG0001845	Desulfosediminicola flagellatus IMCC35005	WP_012536332.1	WP_136808143.1
OG0001845	Desulfosediminicola ganghwensis IMCC35004	WP_012536332.1	WP_136795316.1
OG0001845	Desulfovibrio vulgaris DP4	WP_012536332.1	WP_010938262.1
OG0001845	Desulfovibrio ferrophilus IS5	WP_012536332.1	WP_126378931.1
OG0001846	Desulfovibrio ferrophilus IS5	WP_012536416.1	WP_126380269.1
OG0001846	Shewanella oneidensis MR-1	WP_012536416.1	WP_011072427.1, WP_011071381.1
OG0001846	Geobacter sulfurreducens PCA	WP_012536416.1	WP_010943766.1, WP_010943264.1
OG0001846	Desulfovibrio vulgaris DP4	WP_012536416.1	WP_011792856.1
OG0001847	Shewanella oneidensis MR-1	WP_012536510.1, WP_054608739.1	WP_011072118.1
OG0001847	Desulfocapsa_13_biocide	WP_012536510.1, WP_054608739.1	Utg859982_55
OG0001847	Desulfocapsa_06_corrosive	WP_012536510.1, WP_054608739.1	Utg323152_493
OG0001847	Geobacter sulfurreducens PCA	WP_012536510.1, WP_054608739.1	WP_010941155.1
OG0001847	Desulfosediminicola ganghwensis IMCC35004	WP_012536510.1, WP_054608739.1	WP_136796579.1
OG0001848	Desulfocapsa sulfexigens DSM 10523	WP_012536667.1	WP_052327045.1
OG0001848	Desulfocapsa_13_biocide	WP_012536667.1	Utg860006_118
OG0001848	Desulfovibrio ferrophilus IS5	WP_012536667.1	WP_126378285.1
OG0001848	Desulfosediminicola ganghwensis IMCC35004	WP_012536667.1	WP_136796486.1
OG0001848	Desulfosediminicola flagellatus IMCC35005	WP_012536667.1	WP_136810316.1
OG0001848	Geobacter sulfurreducens PCA	WP_012536667.1	WP_010942952.1
OG0001849	Desulfovibrio ferrophilus IS5	WP_054608931.1, WP_054608810.1, WP_070807681.1, WP_054608643.1, WP_054608930.1, WP_012536711.1	WP_126381652.1
OG0001850	Desulfotalea psychrophila LSv54	WP_012536771.1	WP_041277875.1
OG0001850	Shewanella oneidensis MR-1	WP_012536771.1	WP_011071105.1
OG0001850	Desulfosediminicola ganghwensis IMCC35004	WP_012536771.1	WP_136796333.1
OG0001850	Desulfosediminicola flagellatus IMCC35005	WP_012536771.1	WP_136808205.1
OG0001850	Desulforhopalus vacuolatus DSM 9700	WP_012536771.1	WP_205220166.1
OG0001851	Desulfosediminicola flagellatus IMCC35005	WP_012536780.1	WP_136810807.1
OG0001851	Desulfotalea psychrophila LSv54	WP_012536780.1	WP_011188626.1
OG0001851	Desulfocapsa sulfexigens DSM 10523	WP_012536780.1	WP_015403559.1
OG0001851	Desulfocapsa_13_biocide	WP_012536780.1	Utg858494_50
OG0001851	Desulfosediminicola ganghwensis IMCC35004	WP_012536780.1	WP_217907699.1
OG0001851	Shewanella oneidensis MR-1	WP_012536780.1	WP_011072438.1
OG0001852	Desulfocapsa_06_corrosive	WP_012536904.1, WP_012537402.1, WP_012607637.1	Utg323300_20
OG0001852	Geobacter sulfurreducens PCA	WP_012536904.1, WP_012537402.1, WP_012607637.1	WP_010942196.1
OG0001852	Desulfocapsa sulfexigens DSM 10523	WP_012536904.1, WP_012537402.1, WP_012607637.1	WP_015403702.1
OG0001852	Desulfosediminicola ganghwensis IMCC35004	WP_012536904.1, WP_012537402.1, WP_012607637.1	WP_136797326.1
OG0001853	Geobacter sulfurreducens PCA	WP_012537006.1	WP_010941399.1, WP_010941395.1
OG0001853	Desulfocapsa sulfexigens DSM 10523	WP_012537006.1	WP_015403109.1
OG0001853	Desulfotalea psychrophila LSv54	WP_012537006.1	WP_011188290.1
OG0001853	Desulfosediminicola ganghwensis IMCC35004	WP_012537006.1	WP_136796726.1
OG0001853	Desulfosediminicola flagellatus IMCC35005	WP_012537006.1	WP_136809919.1
OG0001854	Desulfovibrio ferrophilus IS5	WP_012537136.1	WP_126380468.1
OG0001854	Desulfosediminicola ganghwensis IMCC35004	WP_012537136.1	WP_136799850.1
OG0001854	Desulfocapsa_06_corrosive	WP_012537136.1	Utg323152_296
OG0001854	Desulfocapsa_13_biocide	WP_012537136.1	Utg859098_120
OG0001854	Desulfocapsa sulfexigens DSM 10523	WP_012537136.1	WP_015405276.1
OG0001854	Desulfosediminicola flagellatus IMCC35005	WP_012537136.1	WP_136810686.1
OG0001855	Geobacter sulfurreducens PCA	WP_012537247.1, WP_226833921.1, WP_012537250.1	WP_010941047.1
OG0001855	Desulfotalea psychrophila LSv54	WP_012537247.1, WP_226833921.1, WP_012537250.1	WP_041279053.1, WP_041278683.1
OG0001855	Desulforhopalus vacuolatus DSM 9700	WP_012537247.1, WP_226833921.1, WP_012537250.1	WP_205219019.1
OG0001856	Desulfovibrio vulgaris DP4	WP_012537345.1	WP_010939398.1
OG0001856	Desulfovibrio ferrophilus IS5	WP_012537345.1	WP_126377969.1
OG0001856	Desulfotalea psychrophila LSv54	WP_012537345.1	WP_011188772.1
OG0001856	Desulfocapsa_06_corrosive	WP_012537345.1	Utg323152_575
OG0001856	Desulfosediminicola ganghwensis IMCC35004	WP_012537345.1	WP_136796454.1
OG0001856	Desulfosediminicola flagellatus IMCC35005	WP_012537345.1	WP_167505761.1
OG0001857	Desulfotalea psychrophila LSv54	WP_012537396.1, WP_012537637.1	WP_041277941.1
OG0001857	Desulfocapsa_13_biocide	WP_012537396.1, WP_012537637.1	Utg857994_47, Utg858432_58
OG0001857	Desulfocapsa_06_corrosive	WP_012537396.1, WP_012537637.1	Utg323074_61
OG0001857	Shewanella oneidensis MR-1	WP_012537396.1, WP_012537637.1	WP_011071869.1
OG0001858	Desulfocapsa sulfexigens DSM 10523	WP_012537534.1	WP_015405384.1
OG0001858	Desulfocapsa_06_corrosive	WP_012537534.1	Utg323392_101
OG0001858	Desulfocapsa_13_biocide	WP_012537534.1	Utg859388_135
OG0001858	Geobacter sulfurreducens PCA	WP_012537534.1	WP_010942112.1
OG0001858	Desulfovibrio vulgaris DP4	WP_012537534.1	WP_010937903.1
OG0001858	Shewanella oneidensis MR-1	WP_012537534.1	WP_011071073.1
OG0001859	Shewanella oneidensis MR-1	WP_012537547.1	WP_011073703.1, WP_011072255.1
OG0001859	Geobacter sulfurreducens PCA	WP_012537547.1	WP_010942527.1
OG0001859	Desulfovibrio vulgaris DP4	WP_012537547.1	WP_011792685.1
OG0001859	Desulfovibrio ferrophilus IS5	WP_012537547.1	WP_126379310.1
OG0001859	Desulfocapsa_06_corrosive	WP_012537547.1	Utg323392_241
OG0001860	Shewanella oneidensis MR-1	WP_012537559.1, WP_012537670.1	WP_011073573.1
OG0001860	Desulfosediminicola flagellatus IMCC35005	WP_012537559.1, WP_012537670.1	WP_136806246.1
OG0001860	Desulforhopalus vacuolatus DSM 9700	WP_012537559.1, WP_012537670.1	WP_205217334.1
OG0001860	Geobacter sulfurreducens PCA	WP_012537559.1, WP_012537670.1	WP_276524823.1
OG0001860	Desulfocapsa sulfexigens DSM 10523	WP_012537670.1	WP_015404617.1
OG0001861	Shewanella oneidensis MR-1	WP_261989778.1, WP_054608777.1, WP_229129735.1, WP_157293209.1, WP_012537570.1	WP_238560530.1, WP_274544490.1
OG0001862	Shewanella oneidensis MR-1	WP_054608718.1, WP_180830437.1	WP_011979515.1
OG0001862	Desulfosediminicola flagellatus IMCC35005	WP_054608718.1, WP_180830437.1	WP_267313719.1, WP_136806216.1
OG0001862	Desulforhopalus vacuolatus DSM 9700	WP_054608718.1, WP_180830437.1	WP_240192047.1, WP_205220461.1
OG0001863	Shewanella oneidensis MR-1	WP_054608732.1	WP_011072060.1
OG0001863	Desulfocapsa sulfexigens DSM 10523	WP_054608732.1	WP_015403397.1
OG0001863	Desulfocapsa_13_biocide	WP_054608732.1	Utg859388_182, Utg858498_26
OG0001863	Desulfocapsa_06_corrosive	WP_054608732.1	Utg323392_50
OG0001863	Desulfosediminicola flagellatus IMCC35005	WP_054608732.1	WP_267313785.1
OG0001864	Desulfosediminicola ganghwensis IMCC35004	WP_054609071.1	WP_136796923.1
OG0001864	Shewanella oneidensis MR-1	WP_054609071.1	WP_164925690.1, WP_164925689.1
OG0001864	Desulfotalea psychrophila LSv54	WP_054609071.1	WP_041277507.1
OG0001864	Desulfocapsa sulfexigens DSM 10523	WP_054609071.1	WP_015403617.1
OG0001864	Desulfocapsa_06_corrosive	WP_054609071.1	Utg323266_47
OG0001865	Desulfovibrio vulgaris DP4	WP_180830487.1	WP_223294607.1
OG0001865	Desulfosediminicola ganghwensis IMCC35004	WP_180830487.1	WP_136797808.1
OG0001865	Desulfosediminicola flagellatus IMCC35005	WP_180830487.1	WP_136806980.1
OG0001865	Desulfocapsa sulfexigens DSM 10523	WP_180830487.1	WP_015404758.1
OG0001865	Desulfocapsa_06_corrosive	WP_180830487.1	Utg323392_194
OG0001865	Desulfocapsa_13_biocide	WP_180830487.1	Utg859388_33
OG0001866	Desulfotalea psychrophila LSv54	WP_261989782.1	WP_011189616.1, WP_041277958.1, WP_041279007.1
OG0001866	Desulfosediminicola flagellatus IMCC35005	WP_261989782.1	WP_136806825.1
OG0001866	Desulforhopalus vacuolatus DSM 9700	WP_261989782.1	WP_240191987.1, WP_205218640.1
OG0001867	Desulfosediminicola ganghwensis IMCC35004	WP_267903943.1	WP_167495683.1
OG0001867	Desulfosediminicola flagellatus IMCC35005	WP_267903943.1	WP_136805842.1, WP_217909472.1, WP_136806973.1
OG0001867	Desulfotalea psychrophila LSv54	WP_267903943.1	WP_011189489.1, WP_011187737.1
OG0002103	Shewanella oneidensis MR-1	WP_009560818.1	WP_011073820.1
OG0002103	Geobacter sulfurreducens PCA	WP_009560818.1	WP_010942344.1, WP_010942945.1
OG0002103	Desulfovibrio ferrophilus IS5	WP_009560818.1	WP_126376490.1
OG0002103	Desulfovibrio vulgaris DP4	WP_009560818.1	WP_011792907.1
OG0002104	Desulfovibrio vulgaris DP4	WP_009562763.1	WP_011176601.1
OG0002104	Desulforhopalus vacuolatus DSM 9700	WP_009562763.1	WP_205218939.1
OG0002104	Desulfocapsa sulfexigens DSM 10523	WP_009562763.1	WP_015403054.1
OG0002104	Geobacter sulfurreducens PCA	WP_009562763.1	WP_010941824.1, WP_010941616.1
OG0002105	Geobacter sulfurreducens PCA	WP_009562805.1	WP_010941982.1
OG0002105	Desulfosediminicola flagellatus IMCC35005	WP_009562805.1	WP_136809901.1
OG0002105	Shewanella oneidensis MR-1	WP_009562805.1	WP_011074096.1
OG0002105	Desulfocapsa_06_corrosive	WP_009562805.1	Utg323180_203
OG0002105	Desulfocapsa sulfexigens DSM 10523	WP_009562805.1	WP_015402573.1
OG0002106	Desulfocapsa sulfexigens DSM 10523	WP_009563284.1	WP_015404084.1
OG0002106	Desulfocapsa_06_corrosive	WP_009563284.1	Utg323316_183
OG0002106	Desulfocapsa_13_biocide	WP_009563284.1	Utg857046_83
OG0002106	Desulfosediminicola ganghwensis IMCC35004	WP_009563284.1	WP_136795605.1
OG0002106	Desulfosediminicola flagellatus IMCC35005	WP_009563284.1	WP_136809728.1
OG0002107	Shewanella oneidensis MR-1	WP_009563854.1	WP_011074220.1
OG0002107	Desulfocapsa_06_corrosive	WP_009563854.1	Utg323160_6, Utg324810_100, Utg323160_7
OG0002107	Desulfocapsa sulfexigens DSM 10523	WP_009563854.1	WP_015403331.1
OG0002108	Geobacter sulfurreducens PCA	WP_009564272.1	WP_010943076.1
OG0002108	Desulforhopalus vacuolatus DSM 9700	WP_009564272.1	WP_205219311.1
OG0002108	Desulfocapsa sulfexigens DSM 10523	WP_009564272.1	WP_015403120.1
OG0002108	Desulfocapsa_06_corrosive	WP_009564272.1	Utg323300_454
OG0002108	Desulfocapsa_13_biocide	WP_009564272.1	Utg858494_35
OG0002109	Desulfovibrio vulgaris DP4	WP_009564525.1	WP_011792246.1
OG0002109	Desulfovibrio ferrophilus IS5	WP_009564525.1	WP_126377185.1
OG0002109	Geobacter sulfurreducens PCA	WP_009564525.1	WP_010942665.1
OG0002109	Desulfosediminicola flagellatus IMCC35005	WP_009564525.1	WP_136810652.1
OG0002109	Shewanella oneidensis MR-1	WP_009564525.1	WP_011070855.1
OG0002110	Desulfocapsa sulfexigens DSM 10523	WP_009565062.1	WP_015404039.1
OG0002110	Shewanella oneidensis MR-1	WP_009565062.1	WP_011074389.1, WP_238560619.1, WP_238560616.1, WP_011070962.1
OG0002111	Desulfosediminicola ganghwensis IMCC35004	WP_009566821.1, WP_012536761.1	WP_217907628.1
OG0002111	Desulfosediminicola flagellatus IMCC35005	WP_009566821.1, WP_012536761.1	WP_217909537.1
OG0002111	Desulfovibrio vulgaris DP4	WP_009566821.1, WP_012536761.1	WP_010939254.1
OG0002111	Shewanella oneidensis MR-1	WP_009566821.1, WP_012536761.1	WP_238560510.1
OG0002112	Geobacter sulfurreducens PCA	WP_009566952.1	WP_010944030.1
OG0002112	Desulfovibrio vulgaris DP4	WP_009566952.1	WP_011792242.1
OG0002112	Desulfovibrio ferrophilus IS5	WP_009566952.1	WP_126377164.1
OG0002112	Shewanella oneidensis MR-1	WP_009566952.1	WP_011073528.1, WP_011072152.1
OG0002113	Desulfosediminicola flagellatus IMCC35005	WP_012537266.1, WP_009566962.1	WP_136807787.1
OG0002113	Desulfosediminicola ganghwensis IMCC35004	WP_012537266.1, WP_009566962.1	WP_136798328.1
OG0002113	Shewanella oneidensis MR-1	WP_012537266.1, WP_009566962.1	WP_011073530.1
OG0002113	Geobacter sulfurreducens PCA	WP_012537266.1, WP_009566962.1	WP_010940858.1
OG0002114	Desulfovibrio ferrophilus IS5	WP_054608695.1, WP_012535917.1, WP_111122603.1, WP_054608805.1	WP_126381670.1
OG0002114	Desulfotalea psychrophila LSv54	WP_054608695.1, WP_012535917.1, WP_111122603.1, WP_054608805.1	WP_011190373.1
OG0002115	Desulfocapsa_13_biocide	WP_012536651.1, WP_012535937.1	Utg858494_20
OG0002115	Desulfosediminicola ganghwensis IMCC35004	WP_012536651.1, WP_012535937.1	WP_136800063.1, WP_136798323.1, WP_136798246.1
OG0002116	Geobacter sulfurreducens PCA	WP_012536301.1, WP_012535965.1	WP_010941148.1
OG0002116	Desulfovibrio ferrophilus IS5	WP_012536301.1, WP_012535965.1	WP_126379483.1
OG0002116	Desulfovibrio vulgaris DP4	WP_012536301.1, WP_012535965.1	WP_011791779.1
OG0002116	Shewanella oneidensis MR-1	WP_012536301.1	WP_011074215.1
OG0002117	Geobacter sulfurreducens PCA	WP_012536115.1	WP_010941679.1
OG0002117	Desulfovibrio ferrophilus IS5	WP_012536115.1	WP_126375838.1
OG0002117	Desulfovibrio vulgaris DP4	WP_012536115.1	WP_081428847.1
OG0002117	Shewanella oneidensis MR-1	WP_012536115.1	WP_011072978.1, WP_011072460.1
OG0002118	Geobacter sulfurreducens PCA	WP_012536197.1	WP_010941537.1
OG0002118	Desulfocapsa sulfexigens DSM 10523	WP_012536197.1	WP_015402909.1
OG0002118	Desulfocapsa_06_corrosive	WP_012536197.1	Utg323316_78
OG0002118	Desulfosediminicola flagellatus IMCC35005	WP_012536197.1	WP_136809261.1
OG0002118	Shewanella oneidensis MR-1	WP_012536197.1	WP_011073797.1
OG0002119	Desulforhopalus vacuolatus DSM 9700	WP_012536216.1	WP_205219716.1
OG0002119	Desulfosediminicola ganghwensis IMCC35004	WP_012536216.1	WP_167495811.1
OG0002119	Desulfosediminicola flagellatus IMCC35005	WP_012536216.1	WP_136808503.1
OG0002119	Desulfocapsa sulfexigens DSM 10523	WP_012536216.1	WP_015404200.1, WP_015404695.1
OG0002120	Desulfotalea psychrophila LSv54	WP_012536236.1	WP_041277827.1
OG0002120	Desulfocapsa_06_corrosive	WP_012536236.1	Utg323316_110
OG0002120	Desulfocapsa sulfexigens DSM 10523	WP_012536236.1	WP_015404127.1
OG0002120	Desulfosediminicola ganghwensis IMCC35004	WP_012536236.1	WP_228721399.1
OG0002120	Desulfosediminicola flagellatus IMCC35005	WP_012536236.1	WP_136809681.1
OG0002121	Shewanella oneidensis MR-1	WP_012536283.1, WP_012536384.1	WP_011070741.1
OG0002121	Desulfosediminicola flagellatus IMCC35005	WP_012536283.1, WP_012536384.1	WP_136809569.1
OG0002121	Desulfocapsa sulfexigens DSM 10523	WP_012536283.1, WP_012536384.1	WP_015405725.1
OG0002121	Desulforhopalus vacuolatus DSM 9700	WP_012536283.1, WP_012536384.1	WP_205218254.1
OG0002122	Desulforhopalus vacuolatus DSM 9700	WP_012536318.1	WP_205218479.1
OG0002122	Desulfocapsa_06_corrosive	WP_012536318.1	Utg323392_119
OG0002122	Desulfocapsa_13_biocide	WP_012536318.1	Utg859388_101
OG0002122	Desulfocapsa sulfexigens DSM 10523	WP_012536318.1	WP_015405398.1
OG0002122	Desulfosediminicola flagellatus IMCC35005	WP_012536318.1	WP_136808492.1
OG0002123	Desulforhopalus vacuolatus DSM 9700	WP_012537387.1, WP_054608631.1	WP_205220042.1
OG0002123	Desulforhopalus vacuolatus DSM 9700	WP_012536387.1	WP_205218641.1
OG0002123	Shewanella oneidensis MR-1	WP_012536387.1	WP_011070740.1
OG0002124	Desulforhopalus vacuolatus DSM 9700	WP_012536515.1, WP_012536850.1	WP_205219977.1
OG0002124	Desulfosediminicola ganghwensis IMCC35004	WP_012536515.1, WP_012536850.1	WP_136797086.1, WP_136796856.1
OG0002124	Desulfosediminicola flagellatus IMCC35005	WP_012536515.1, WP_012536850.1	WP_136807716.1
OG0002125	Desulfocapsa_06_corrosive	WP_012536564.1	Utg323262_22
OG0002125	Geobacter sulfurreducens PCA	WP_012536564.1	WP_010941639.1
OG0002125	Shewanella oneidensis MR-1	WP_012536564.1	WP_011073633.1
OG0002125	Desulfovibrio vulgaris DP4	WP_012536564.1	WP_011793080.1
OG0002125	Desulforhopalus vacuolatus DSM 9700	WP_012536564.1	WP_205217468.1
OG0002126	Desulfocapsa_06_corrosive	WP_012536598.1	Utg323160_96
OG0002126	Desulfosediminicola ganghwensis IMCC35004	WP_012536598.1	WP_136795540.1
OG0002126	Desulfocapsa sulfexigens DSM 10523	WP_012536598.1	WP_041916281.1
OG0002126	Desulfosediminicola flagellatus IMCC35005	WP_012536598.1	WP_136806263.1
OG0002126	Desulforhopalus vacuolatus DSM 9700	WP_012536598.1	WP_205219219.1
OG0002127	Desulforhopalus vacuolatus DSM 9700	WP_012536599.1	WP_205219351.1
OG0002127	Desulfocapsa sulfexigens DSM 10523	WP_012536599.1	WP_015402827.1
OG0002127	Desulfocapsa_06_corrosive	WP_012536599.1	Utg323160_94
OG0002127	Desulfosediminicola flagellatus IMCC35005	WP_012536599.1	WP_136806705.1
OG0002127	Desulfosediminicola ganghwensis IMCC35004	WP_012536599.1	WP_136796479.1
OG0002128	Desulforhopalus vacuolatus DSM 9700	WP_012536687.1	WP_205220130.1
OG0002128	Desulfosediminicola ganghwensis IMCC35004	WP_012536687.1	WP_136798493.1
OG0002128	Desulfosediminicola flagellatus IMCC35005	WP_012536687.1	WP_136807298.1
OG0002128	Desulfocapsa sulfexigens DSM 10523	WP_012536687.1	WP_015403278.1
OG0002128	Shewanella oneidensis MR-1	WP_012536687.1	WP_011073490.1
OG0002129	Desulfovibrio ferrophilus IS5	WP_012536708.1, WP_054608927.1, WP_054608702.1, WP_146235816.1	WP_126381658.1
OG0002129	Desulfotalea psychrophila LSv54	WP_012536708.1, WP_054608927.1, WP_054608702.1, WP_146235816.1	WP_011190379.1
OG0002130	Desulfosediminicola flagellatus IMCC35005	WP_054608864.1, WP_012536858.1	WP_217909604.1
OG0002130	Desulfotalea psychrophila LSv54	WP_054608864.1, WP_012536858.1	WP_162096621.1
OG0002130	Desulfovibrio ferrophilus IS5	WP_054608864.1, WP_012536858.1	WP_172961802.1
OG0002130	Desulfosediminicola ganghwensis IMCC35004	WP_054608864.1, WP_012536858.1	WP_136798347.1
OG0002131	Geobacter sulfurreducens PCA	WP_012537008.1	WP_010941401.1
OG0002131	Desulfocapsa sulfexigens DSM 10523	WP_012537008.1	WP_015403111.1
OG0002131	Desulfosediminicola ganghwensis IMCC35004	WP_012537008.1	WP_136796728.1
OG0002131	Desulfotalea psychrophila LSv54	WP_012537008.1	WP_011188288.1
OG0002131	Desulfosediminicola flagellatus IMCC35005	WP_012537008.1	WP_136809917.1
OG0002132	Geobacter sulfurreducens PCA	WP_012537010.1	WP_010941403.1
OG0002132	Desulfocapsa sulfexigens DSM 10523	WP_012537010.1	WP_015403113.1
OG0002132	Desulfosediminicola flagellatus IMCC35005	WP_012537010.1	WP_136809915.1
OG0002132	Desulfosediminicola ganghwensis IMCC35004	WP_012537010.1	WP_136796730.1
OG0002132	Desulfotalea psychrophila LSv54	WP_012537010.1	WP_041277658.1
OG0002133	Geobacter sulfurreducens PCA	WP_012537011.1	WP_010941404.1
OG0002133	Desulfocapsa sulfexigens DSM 10523	WP_012537011.1	WP_015403115.1
OG0002133	Desulfosediminicola ganghwensis IMCC35004	WP_012537011.1	WP_136796731.1
OG0002133	Desulfosediminicola flagellatus IMCC35005	WP_012537011.1	WP_136809914.1
OG0002133	Desulfotalea psychrophila LSv54	WP_012537011.1	WP_011188285.1
OG0002134	Desulfosediminicola ganghwensis IMCC35004	WP_180830457.1, WP_012537017.1, WP_012537531.1	WP_167495796.1
OG0002134	Desulfosediminicola flagellatus IMCC35005	WP_180830457.1, WP_012537017.1, WP_012537531.1	WP_136809360.1, WP_136808126.1
OG0002135	Desulfocapsa_13_biocide	WP_012537057.1	Utg861448_33
OG0002135	Desulfosediminicola ganghwensis IMCC35004	WP_012537057.1	WP_217907717.1, WP_136796561.1
OG0002135	Desulfosediminicola flagellatus IMCC35005	WP_012537057.1	WP_136807248.1
OG0002135	Desulfocapsa_06_corrosive	WP_012537057.1	Utg323180_536
OG0002136	Desulfosediminicola flagellatus IMCC35005	WP_225487423.1, WP_012537159.1, WP_035210681.1	WP_136810007.1
OG0002136	Desulforhopalus vacuolatus DSM 9700	WP_225487423.1, WP_012537159.1, WP_035210681.1	WP_240192035.1
OG0002136	Shewanella oneidensis MR-1	WP_225487423.1	WP_011070742.1
OG0002137	Desulfosediminicola ganghwensis IMCC35004	WP_012537353.1	WP_136795726.1
OG0002137	Desulfotalea psychrophila LSv54	WP_012537353.1	WP_011187310.1
OG0002137	Desulfocapsa_13_biocide	WP_012537353.1	Utg857300_7
OG0002137	Desulfovibrio vulgaris DP4	WP_012537353.1	WP_010937607.1
