Orthogroup	Species	Desulfosediminicola ganghwensis IMCC35004	Orthologs
OG0001685	Desulfocapsa_06_corrosive	WP_136795235.1	Utg323160_36
OG0001685	Desulfocapsa_13_biocide	WP_136795235.1	Utg861744_48
OG0001685	Desulfocapsa sulfexigens DSM 10523	WP_136795235.1	WP_015405085.1, WP_015403371.1
OG0001685	Desulfotalea psychrophila LSv54	WP_136795235.1	WP_011188024.1
OG0001685	Desulfosediminicola flagellatus IMCC35005	WP_136795235.1	WP_136808061.1
OG0001686	Desulforhopalus vacuolatus DSM 9700	WP_217907694.1	WP_205218223.1
OG0001686	Desulfocapsa_13_biocide	WP_217907694.1	Utg859432_56
OG0001686	Desulfosediminicola flagellatus IMCC35005	WP_217907694.1	WP_136810436.1
OG0001687	Desulfovibrio ferrophilus IS5	WP_136796085.1	WP_126375678.1
OG0001687	Desulfovibrio vulgaris DP4	WP_136796085.1	WP_011792914.1
OG0001687	Desulforhopalus vacuolatus DSM 9700	WP_136796085.1	WP_205218343.1
OG0001687	Desulfocapsa_06_corrosive	WP_136796085.1	Utg324810_22
OG0001687	Desulfocapsa sulfexigens DSM 10523	WP_136796085.1	WP_015403403.1
OG0001687	Desulfotalea psychrophila LSv54	WP_136796085.1	WP_041277598.1
OG0001687	Desulfosediminicola flagellatus IMCC35005	WP_136796085.1	WP_136809113.1
OG0001688	Shewanella oneidensis MR-1	WP_136795456.1, WP_136795454.1	WP_011073840.1
OG0001688	Geobacter sulfurreducens PCA	WP_136795456.1, WP_136795454.1	WP_010942839.1
OG0001688	Desulfocapsa sulfexigens DSM 10523	WP_136795456.1, WP_136795454.1	WP_015403435.1
OG0001688	Desulfocapsa_13_biocide	WP_136795456.1, WP_136795454.1	Utg861744_116
OG0001688	Desulfocapsa_06_corrosive	WP_136795456.1, WP_136795454.1	Utg324810_61
OG0001688	Desulfosediminicola flagellatus IMCC35005	WP_136795456.1, WP_136795454.1	WP_136808644.1
OG0001689	Geobacter sulfurreducens PCA	WP_136796554.1	WP_010943410.1
OG0001689	Desulfocapsa sulfexigens DSM 10523	WP_136796554.1	WP_015403450.1
OG0001689	Desulfovibrio vulgaris DP4	WP_136796554.1	WP_011792111.1
OG0001689	Desulfovibrio ferrophilus IS5	WP_136796554.1	WP_126381129.1
OG0001689	Desulfocapsa_13_biocide	WP_136796554.1	Utg859982_150
OG0001689	Desulfocapsa_06_corrosive	WP_136796554.1	Utg323300_150
OG0001689	Desulfosediminicola flagellatus IMCC35005	WP_136796554.1	WP_136805475.1
OG0001690	Geobacter sulfurreducens PCA	WP_228721321.1	WP_010943588.1
OG0001690	Desulfovibrio ferrophilus IS5	WP_228721321.1	WP_232034811.1
OG0001690	Desulfocapsa sulfexigens DSM 10523	WP_228721321.1	WP_015403457.1
OG0001690	Desulfocapsa_13_biocide	WP_228721321.1	Utg864866_115
OG0001690	Desulfocapsa_06_corrosive	WP_228721321.1	Utg323140_40
OG0001690	Desulfotalea psychrophila LSv54	WP_228721321.1	WP_011188191.1
OG0001690	Desulfosediminicola flagellatus IMCC35005	WP_228721321.1	WP_136810291.1
OG0001691	Geobacter sulfurreducens PCA	WP_136796558.1	WP_010943589.1
OG0001691	Desulfovibrio ferrophilus IS5	WP_136796558.1	WP_126380885.1
OG0001691	Desulfocapsa sulfexigens DSM 10523	WP_136796558.1	WP_015403458.1
OG0001691	Desulfocapsa_13_biocide	WP_136796558.1	Utg864866_116
OG0001691	Desulfocapsa_06_corrosive	WP_136796558.1	Utg323140_39
OG0001691	Desulfosediminicola flagellatus IMCC35005	WP_136796558.1	WP_136810292.1
OG0001691	Desulfotalea psychrophila LSv54	WP_136796558.1	WP_011188192.1
OG0001692	Desulfocapsa sulfexigens DSM 10523	WP_136799633.1	WP_015403466.1
OG0001692	Shewanella oneidensis MR-1	WP_136799633.1	WP_011074017.1, WP_011071633.1, WP_011074126.1
OG0001692	Desulfocapsa_13_biocide	WP_136799633.1	Utg864866_98
OG0001692	Desulfocapsa_06_corrosive	WP_136799633.1	Utg323140_55
OG0001692	Desulfosediminicola flagellatus IMCC35005	WP_136799633.1	WP_167505751.1
OG0001693	Shewanella oneidensis MR-1	WP_136799409.1	WP_011071358.1
OG0001693	Desulfotalea psychrophila LSv54	WP_136799409.1	WP_011187503.1
OG0001693	Desulforhopalus vacuolatus DSM 9700	WP_136799409.1	WP_240192096.1
OG0001693	Desulfocapsa sulfexigens DSM 10523	WP_136799409.1	WP_015403508.1
OG0001693	Desulfocapsa_06_corrosive	WP_136799409.1	Utg323300_100
OG0001693	Desulfocapsa_13_biocide	WP_136799409.1	Utg857300_50
OG0001693	Desulfosediminicola flagellatus IMCC35005	WP_136799409.1	WP_136809289.1
OG0001694	Desulfovibrio ferrophilus IS5	WP_136799411.1	WP_126375642.1, WP_126375625.1
OG0001694	Desulfocapsa_13_biocide	WP_136799411.1	Utg857300_45
OG0001694	Desulfocapsa_06_corrosive	WP_136799411.1	Utg323300_106
OG0001694	Desulfocapsa sulfexigens DSM 10523	WP_136799411.1	WP_015403517.1
OG0001694	Desulforhopalus vacuolatus DSM 9700	WP_136799411.1	WP_205219396.1
OG0001694	Desulfosediminicola flagellatus IMCC35005	WP_136799411.1	WP_136809286.1
OG0001696	Desulfovibrio vulgaris DP4	WP_136797133.1, WP_136798342.1	WP_011792549.1
OG0001696	Desulfovibrio ferrophilus IS5	WP_136797133.1, WP_136798342.1	WP_126375871.1
OG0001696	Desulforhopalus vacuolatus DSM 9700	WP_136797133.1, WP_136798342.1	WP_205220223.1
OG0001696	Desulfotalea psychrophila LSv54	WP_136797133.1, WP_136798342.1	WP_011187922.1
OG0001696	Desulfocapsa sulfexigens DSM 10523	WP_136797133.1, WP_136798342.1	WP_015403575.1
OG0001696	Desulfosediminicola flagellatus IMCC35005	WP_136798342.1	WP_136807123.1
OG0001697	Desulfocapsa_13_biocide	WP_136797046.1, WP_228721450.1	Utg857046_272
OG0001697	Desulfocapsa sulfexigens DSM 10523	WP_136797046.1, WP_228721450.1	WP_015403581.1
OG0001697	Desulfocapsa_06_corrosive	WP_136797046.1, WP_228721450.1	Utg323300_459, Utg323316_95, Utg323152_603, Utg323300_54
OG0001698	Geobacter sulfurreducens PCA	WP_136796645.1	WP_010940851.1
OG0001698	Desulfocapsa_06_corrosive	WP_136796645.1	Utg324810_93
OG0001698	Desulfocapsa sulfexigens DSM 10523	WP_136796645.1	WP_015403634.1
OG0001698	Desulfovibrio vulgaris DP4	WP_136796645.1	WP_010940617.1
OG0001698	Desulfovibrio ferrophilus IS5	WP_136796645.1	WP_126380289.1
OG0001698	Desulforhopalus vacuolatus DSM 9700	WP_136796645.1	WP_205217564.1
OG0001698	Desulfosediminicola flagellatus IMCC35005	WP_136796645.1	WP_136808371.1
OG0001699	Geobacter sulfurreducens PCA	WP_217907605.1	WP_010943068.1
OG0001699	Desulfovibrio ferrophilus IS5	WP_217907605.1	WP_126380303.1
OG0001699	Desulforhopalus vacuolatus DSM 9700	WP_217907605.1	WP_205219493.1
OG0001699	Desulfocapsa sulfexigens DSM 10523	WP_217907605.1	WP_015403676.1
OG0001699	Desulfocapsa_06_corrosive	WP_217907605.1	Utg323392_67
OG0001699	Desulfocapsa_13_biocide	WP_217907605.1	Utg859388_166
OG0001699	Desulfosediminicola flagellatus IMCC35005	WP_217907605.1	WP_136807209.1
OG0001700	Shewanella oneidensis MR-1	WP_136795386.1	WP_011073447.1
OG0001700	Desulfotalea psychrophila LSv54	WP_136795386.1	WP_011187556.1
OG0001700	Geobacter sulfurreducens PCA	WP_136795386.1	WP_010941234.1
OG0001700	Desulforhopalus vacuolatus DSM 9700	WP_136795386.1	WP_205218371.1
OG0001700	Desulfocapsa_06_corrosive	WP_136795386.1	Utg323300_171
OG0001700	Desulfocapsa sulfexigens DSM 10523	WP_136795386.1	WP_015403741.1
OG0001700	Desulfosediminicola flagellatus IMCC35005	WP_136795386.1	WP_136808562.1
OG0001701	Desulfovibrio vulgaris DP4	WP_136795360.1	WP_010938753.1
OG0001701	Desulfovibrio ferrophilus IS5	WP_136795360.1	WP_126377053.1
OG0001701	Desulfocapsa sulfexigens DSM 10523	WP_136795360.1	WP_015403756.1
OG0001701	Desulfocapsa_06_corrosive	WP_136795360.1	Utg323300_192
OG0001701	Desulforhopalus vacuolatus DSM 9700	WP_136795360.1	WP_205217462.1
OG0001701	Desulfotalea psychrophila LSv54	WP_136795360.1	WP_011187372.1
OG0001701	Desulfosediminicola flagellatus IMCC35005	WP_136795360.1	WP_136808545.1
OG0001702	Desulfocapsa sulfexigens DSM 10523	WP_136795670.1	WP_015403776.1
OG0001702	Desulfocapsa_06_corrosive	WP_136795670.1	Utg323300_257
OG0001702	Desulfovibrio ferrophilus IS5	WP_136795670.1	WP_126379330.1
OG0001702	Desulfovibrio vulgaris DP4	WP_136795670.1	WP_011791818.1, WP_011791508.1, WP_011791817.1
OG0001702	Desulfosediminicola flagellatus IMCC35005	WP_136795670.1	WP_136809803.1
OG0001703	Desulfovibrio ferrophilus IS5	WP_136795334.1	WP_232034817.1
OG0001703	Desulfovibrio vulgaris DP4	WP_136795334.1	WP_011792619.1
OG0001703	Desulforhopalus vacuolatus DSM 9700	WP_136795334.1	WP_205217457.1
OG0001703	Desulfocapsa sulfexigens DSM 10523	WP_136795334.1	WP_015403817.1
OG0001703	Desulfocapsa_06_corrosive	WP_136795334.1	Utg323300_213
OG0001703	Desulfotalea psychrophila LSv54	WP_136795334.1	WP_011187366.1
OG0001703	Desulfosediminicola flagellatus IMCC35005	WP_136795334.1	WP_136808165.1
OG0001704	Desulfocapsa sulfexigens DSM 10523	WP_136797480.1	WP_015403855.1, WP_015404749.1
OG0001704	Desulfocapsa_13_biocide	WP_136797480.1	Utg857152_9, Utg859388_22
OG0001704	Desulfocapsa_06_corrosive	WP_136797480.1	Utg323300_281, Utg323392_215
OG0001704	Desulfosediminicola flagellatus IMCC35005	WP_136797480.1	WP_136810341.1
OG0001705	Desulforhopalus vacuolatus DSM 9700	WP_167495607.1	WP_205217494.1
OG0001705	Desulfotalea psychrophila LSv54	WP_167495607.1	WP_011188048.1
OG0001705	Desulfocapsa_13_biocide	WP_167495607.1	Utg857152_53
OG0001705	Desulfocapsa_06_corrosive	WP_167495607.1	Utg323300_325, Utg323300_324
OG0001705	Desulfocapsa sulfexigens DSM 10523	WP_167495607.1	WP_015403891.1
OG0001705	Desulfosediminicola flagellatus IMCC35005	WP_167495607.1	WP_136808028.1
OG0001706	Geobacter sulfurreducens PCA	WP_167495604.1	WP_010941003.1
OG0001706	Desulforhopalus vacuolatus DSM 9700	WP_167495604.1	WP_205217486.1
OG0001706	Desulfotalea psychrophila LSv54	WP_167495604.1	WP_011188059.1
OG0001706	Desulfocapsa sulfexigens DSM 10523	WP_167495604.1	WP_015403913.1
OG0001706	Desulfocapsa_13_biocide	WP_167495604.1	Utg857152_68
OG0001706	Desulfocapsa_06_corrosive	WP_167495604.1	Utg323300_344
OG0001706	Desulfosediminicola flagellatus IMCC35005	WP_167495604.1	WP_167505900.1
OG0001707	Desulforhopalus vacuolatus DSM 9700	WP_136796096.1	WP_205217523.1
OG0001707	Desulfocapsa sulfexigens DSM 10523	WP_136796096.1	WP_015403923.1
OG0001707	Desulfocapsa_06_corrosive	WP_136796096.1	Utg323300_354
OG0001707	Desulfocapsa_13_biocide	WP_136796096.1	Utg857152_80
OG0001707	Desulfotalea psychrophila LSv54	WP_136796096.1	WP_041277439.1, WP_011187935.1
OG0001707	Desulfosediminicola flagellatus IMCC35005	WP_136796096.1	WP_136809133.1
OG0001708	Shewanella oneidensis MR-1	WP_136799977.1	WP_011072773.1
OG0001708	Desulfocapsa_06_corrosive	WP_136799977.1	Utg323300_375
OG0001708	Desulfocapsa_13_biocide	WP_136799977.1	Utg857152_98
OG0001708	Desulfocapsa sulfexigens DSM 10523	WP_136799977.1	WP_015403946.1
OG0001708	Desulfovibrio ferrophilus IS5	WP_136799977.1	WP_126380738.1
OG0001708	Desulfovibrio vulgaris DP4	WP_136799977.1	WP_011792889.1
OG0001708	Desulfotalea psychrophila LSv54	WP_136799977.1	WP_041278368.1
OG0001709	Geobacter sulfurreducens PCA	WP_136795145.1	WP_010942397.1
OG0001709	Desulfocapsa sulfexigens DSM 10523	WP_136795145.1	WP_015403969.1
OG0001709	Desulfocapsa_06_corrosive	WP_136795145.1	Utg323316_345
OG0001709	Desulfocapsa_13_biocide	WP_136795145.1	Utg857046_258
OG0001709	Desulfotalea psychrophila LSv54	WP_136795145.1	WP_011188091.1
OG0001709	Desulforhopalus vacuolatus DSM 9700	WP_136795145.1	WP_205218438.1
OG0001709	Desulfosediminicola flagellatus IMCC35005	WP_136795145.1	WP_136807983.1
OG0001711	Shewanella oneidensis MR-1	WP_136795127.1	WP_011074261.1
OG0001711	Geobacter sulfurreducens PCA	WP_136795127.1	WP_010940751.1
OG0001711	Desulfosediminicola flagellatus IMCC35005	WP_136795127.1	WP_228723303.1
OG0001711	Desulfocapsa_06_corrosive	WP_136795127.1	Utg323316_322
OG0001711	Desulfocapsa_13_biocide	WP_136795127.1	Utg857046_219
OG0001711	Desulfocapsa sulfexigens DSM 10523	WP_136795127.1	WP_015404002.1
OG0001711	Desulfotalea psychrophila LSv54	WP_136795127.1	WP_011188104.1
OG0001713	Desulfovibrio ferrophilus IS5	WP_136797703.1	WP_126378994.1
OG0001713	Desulfovibrio vulgaris DP4	WP_136797703.1	WP_011792430.1
OG0001713	Desulfocapsa sulfexigens DSM 10523	WP_136797703.1	WP_015404091.1
OG0001713	Desulfocapsa_13_biocide	WP_136797703.1	Utg857046_37
OG0001713	Desulfocapsa_06_corrosive	WP_136797703.1	Utg323316_150
OG0001713	Desulforhopalus vacuolatus DSM 9700	WP_136797703.1	WP_205219008.1
OG0001713	Desulfosediminicola flagellatus IMCC35005	WP_136797703.1	WP_136805403.1
OG0001714	Desulfotalea psychrophila LSv54	WP_267313999.1, WP_136795233.1	WP_011188026.1
OG0001714	Desulfocapsa_13_biocide	WP_267313999.1, WP_136795233.1	Utg857682_94
OG0001714	Desulfocapsa_06_corrosive	WP_267313999.1, WP_136795233.1	Utg325220_89
OG0001714	Desulfocapsa sulfexigens DSM 10523	WP_267313999.1, WP_136795233.1	WP_015404115.1
OG0001714	Desulfosediminicola flagellatus IMCC35005	WP_267313999.1, WP_136795233.1	WP_136809419.1, WP_136805235.1
OG0001715	Desulfovibrio ferrophilus IS5	WP_136795552.1	WP_126380217.1
OG0001715	Desulfovibrio vulgaris DP4	WP_136795552.1	WP_011791443.1
OG0001715	Desulfotalea psychrophila LSv54	WP_136795552.1	WP_011188982.1
OG0001715	Desulforhopalus vacuolatus DSM 9700	WP_136795552.1	WP_205219546.1
OG0001715	Desulfocapsa sulfexigens DSM 10523	WP_136795552.1	WP_015404139.1
OG0001715	Desulfocapsa_06_corrosive	WP_136795552.1	Utg323316_101
OG0001715	Desulfosediminicola flagellatus IMCC35005	WP_136795552.1	WP_136809670.1
OG0001717	Desulfovibrio ferrophilus IS5	WP_136798137.1	WP_126378305.1
OG0001717	Desulfovibrio vulgaris DP4	WP_136798137.1	WP_010939234.1
OG0001717	Desulforhopalus vacuolatus DSM 9700	WP_136798137.1	WP_205220261.1
OG0001717	Desulfotalea psychrophila LSv54	WP_136798137.1	WP_041278626.1
OG0001717	Desulfocapsa_06_corrosive	WP_136798137.1	Utg323316_85
OG0001717	Desulfocapsa sulfexigens DSM 10523	WP_136798137.1	WP_015404146.1
OG0001717	Desulfosediminicola flagellatus IMCC35005	WP_136798137.1	WP_136810517.1
OG0001718	Desulfovibrio vulgaris DP4	WP_136798098.1	WP_011792677.1
OG0001718	Desulfovibrio ferrophilus IS5	WP_136798098.1	WP_126379176.1
OG0001718	Desulfocapsa sulfexigens DSM 10523	WP_136798098.1	WP_015404266.1
OG0001718	Desulfocapsa_06_corrosive	WP_136798098.1	Utg323448_45
OG0001718	Desulforhopalus vacuolatus DSM 9700	WP_136798098.1	WP_205217957.1
OG0001718	Desulfotalea psychrophila LSv54	WP_136798098.1	WP_011188350.1
OG0001718	Desulfosediminicola flagellatus IMCC35005	WP_136798098.1	WP_136810559.1
OG0001719	Desulfovibrio ferrophilus IS5	WP_136798097.1	WP_126379178.1
OG0001719	Desulfovibrio vulgaris DP4	WP_136798097.1	WP_010938150.1
OG0001719	Desulfocapsa sulfexigens DSM 10523	WP_136798097.1	WP_015404267.1
OG0001719	Desulfocapsa_06_corrosive	WP_136798097.1	Utg323448_46
OG0001719	Desulforhopalus vacuolatus DSM 9700	WP_136798097.1	WP_205217956.1
OG0001719	Desulfotalea psychrophila LSv54	WP_136798097.1	WP_011188351.1
OG0001719	Desulfosediminicola flagellatus IMCC35005	WP_136798097.1	WP_136810560.1
OG0001720	Geobacter sulfurreducens PCA	WP_136796971.1	WP_010940830.1
OG0001720	Desulforhopalus vacuolatus DSM 9700	WP_136796971.1	WP_205219241.1
OG0001720	Desulfocapsa_06_corrosive	WP_136796971.1	Utg323262_98
OG0001720	Desulfocapsa_13_biocide	WP_136796971.1	Utg857076_35
OG0001720	Desulfocapsa sulfexigens DSM 10523	WP_136796971.1	WP_015404347.1
OG0001720	Desulfotalea psychrophila LSv54	WP_136796971.1	WP_173362832.1
OG0001720	Desulfosediminicola flagellatus IMCC35005	WP_136796971.1	WP_136810052.1
OG0001721	Desulfovibrio ferrophilus IS5	WP_136795657.1	WP_126375906.1
OG0001721	Desulfovibrio vulgaris DP4	WP_136795657.1	WP_010939574.1
OG0001721	Desulfocapsa sulfexigens DSM 10523	WP_136795657.1	WP_015404392.1
OG0001721	Desulfocapsa_06_corrosive	WP_136795657.1	Utg323300_240
OG0001721	Desulforhopalus vacuolatus DSM 9700	WP_136795657.1	WP_205219353.1
OG0001721	Desulfotalea psychrophila LSv54	WP_136795657.1	WP_011187451.1
OG0001721	Desulfosediminicola flagellatus IMCC35005	WP_136795657.1	WP_136806250.1
OG0001722	Shewanella oneidensis MR-1	WP_136796136.1	WP_011074052.1
OG0001722	Desulfovibrio ferrophilus IS5	WP_136796136.1	WP_126380640.1
OG0001722	Desulfocapsa sulfexigens DSM 10523	WP_136796136.1	WP_015404415.1
OG0001722	Desulfotalea psychrophila LSv54	WP_136796136.1	WP_011187860.1
OG0001722	Desulfocapsa_06_corrosive	WP_136796136.1	Utg323180_172
OG0001722	Desulfocapsa_13_biocide	WP_136796136.1	Utg857152_233
OG0001722	Desulfosediminicola flagellatus IMCC35005	WP_136796136.1	WP_136809173.1
OG0001723	Desulfovibrio ferrophilus IS5	WP_136797961.1	WP_126376383.1
OG0001723	Desulfocapsa sulfexigens DSM 10523	WP_136797961.1	WP_015404429.1
OG0001723	Desulfotalea psychrophila LSv54	WP_136797961.1	WP_011188295.1
OG0001723	Desulfocapsa_13_biocide	WP_136797961.1	Utg859982_186, Utg859236_48
OG0001723	Desulfocapsa_06_corrosive	WP_136797961.1	Utg324548_21
OG0001723	Desulfosediminicola flagellatus IMCC35005	WP_136797961.1	WP_136805254.1
OG0001725	Shewanella oneidensis MR-1	WP_136798224.1	WP_011073523.1
OG0001725	Desulforhopalus vacuolatus DSM 9700	WP_136798224.1	WP_205218291.1
OG0001725	Desulfocapsa sulfexigens DSM 10523	WP_136798224.1	WP_015404449.1
OG0001725	Desulfocapsa_13_biocide	WP_136798224.1	Utg859236_37
OG0001725	Desulfocapsa_06_corrosive	WP_136798224.1	Utg324548_32
OG0001725	Desulfovibrio ferrophilus IS5	WP_136798224.1	WP_126375908.1
OG0001725	Desulfosediminicola flagellatus IMCC35005	WP_136798224.1	WP_136807219.1
OG0001726	Shewanella oneidensis MR-1	WP_136798225.1	WP_011073522.1
OG0001726	Desulforhopalus vacuolatus DSM 9700	WP_136798225.1	WP_205218290.1
OG0001726	Desulfosediminicola flagellatus IMCC35005	WP_136798225.1	WP_136807223.1
OG0001726	Desulfovibrio ferrophilus IS5	WP_136798225.1	WP_126375912.1
OG0001726	Desulfocapsa sulfexigens DSM 10523	WP_136798225.1	WP_015404451.1
OG0001726	Desulfocapsa_13_biocide	WP_136798225.1	Utg859236_35
OG0001726	Desulfocapsa_06_corrosive	WP_136798225.1	Utg324548_34
OG0001728	Desulfovibrio ferrophilus IS5	WP_136799354.1, WP_136795943.1	WP_126375546.1
OG0001728	Desulforhopalus vacuolatus DSM 9700	WP_136799354.1, WP_136795943.1	WP_205217803.1
OG0001728	Desulfocapsa_13_biocide	WP_136799354.1, WP_136795943.1	Utg860006_34
OG0001728	Desulfocapsa sulfexigens DSM 10523	WP_136799354.1, WP_136795943.1	WP_015404520.1
OG0001728	Desulfocapsa_06_corrosive	WP_136799354.1, WP_136795943.1	Utg323990_169
OG0001728	Desulfosediminicola flagellatus IMCC35005	WP_136799354.1, WP_136795943.1	WP_136806119.1
OG0001729	Shewanella oneidensis MR-1	WP_176360096.1	WP_011070591.1
OG0001729	Desulfocapsa sulfexigens DSM 10523	WP_176360096.1	WP_015404557.1
OG0001729	Desulfovibrio vulgaris DP4	WP_176360096.1	WP_011792828.1
OG0001729	Geobacter sulfurreducens PCA	WP_176360096.1	WP_010941848.1
OG0001729	Desulfotalea psychrophila LSv54	WP_176360096.1	WP_011187942.1
OG0001729	Desulforhopalus vacuolatus DSM 9700	WP_176360096.1	WP_205218348.1
OG0001729	Desulfosediminicola flagellatus IMCC35005	WP_176360096.1	WP_136808069.1
OG0001730	Desulfotalea psychrophila LSv54	WP_153305535.1	WP_011189734.1
OG0001730	Desulfovibrio ferrophilus IS5	WP_153305535.1	WP_126376648.1
OG0001730	Desulfosediminicola flagellatus IMCC35005	WP_153305535.1	WP_136806269.1
OG0001730	Desulfocapsa sulfexigens DSM 10523	WP_153305535.1	WP_015404571.1
OG0001730	Desulfocapsa_13_biocide	WP_153305535.1	Utg860006_126
OG0001730	Desulfocapsa_06_corrosive	WP_153305535.1	Utg323990_87
OG0001730	Desulfovibrio vulgaris DP4	WP_153305535.1	WP_010938292.1
OG0001731	Desulfovibrio ferrophilus IS5	WP_176360070.1	WP_126381269.1
OG0001731	Desulfovibrio vulgaris DP4	WP_176360070.1	WP_010938863.1
OG0001731	Desulfocapsa sulfexigens DSM 10523	WP_176360070.1	WP_015404721.1
OG0001731	Desulfocapsa_13_biocide	WP_176360070.1	Utg857994_155
OG0001731	Desulfocapsa_06_corrosive	WP_176360070.1	Utg323074_135
OG0001731	Desulfotalea psychrophila LSv54	WP_176360070.1	WP_041278043.1
OG0001731	Desulfosediminicola flagellatus IMCC35005	WP_176360070.1	WP_136805424.1
OG0001732	Desulfocapsa_13_biocide	WP_136797766.1	Utg857994_139
OG0001732	Desulfocapsa_06_corrosive	WP_136797766.1	Utg323074_121
OG0001732	Desulfocapsa sulfexigens DSM 10523	WP_136797766.1	WP_015404734.1
OG0001732	Desulfotalea psychrophila LSv54	WP_136797766.1	WP_011189958.1
OG0001732	Desulfosediminicola flagellatus IMCC35005	WP_136797766.1	WP_136805438.1
OG0001732	Geobacter sulfurreducens PCA	WP_136797766.1	WP_010941901.1
OG0001733	Geobacter sulfurreducens PCA	WP_217907675.1	WP_010943982.1
OG0001733	Desulfovibrio ferrophilus IS5	WP_217907675.1	WP_126380462.1
OG0001733	Desulfovibrio vulgaris DP4	WP_217907675.1	WP_011792840.1
OG0001733	Desulfocapsa sulfexigens DSM 10523	WP_217907675.1	WP_015404751.1
OG0001733	Desulfocapsa_06_corrosive	WP_217907675.1	Utg323392_201
OG0001733	Desulfocapsa_13_biocide	WP_217907675.1	Utg859388_26
OG0001733	Desulfosediminicola flagellatus IMCC35005	WP_217907675.1	WP_136807002.1
OG0001734	Desulforhopalus vacuolatus DSM 9700	WP_136796134.1	WP_205219314.1
OG0001734	Desulfotalea psychrophila LSv54	WP_136796134.1	WP_041277550.1, WP_011187793.1
OG0001734	Desulfocapsa_13_biocide	WP_136796134.1	Utg859388_43
OG0001734	Desulfocapsa_06_corrosive	WP_136796134.1	Utg323392_183
OG0001734	Desulfocapsa sulfexigens DSM 10523	WP_136796134.1	WP_015404771.1
OG0001734	Desulfosediminicola flagellatus IMCC35005	WP_136796134.1	WP_136809171.1
OG0001735	Geobacter sulfurreducens PCA	WP_136798013.1	WP_010940775.1
OG0001735	Desulforhopalus vacuolatus DSM 9700	WP_136798013.1	WP_205219648.1
OG0001735	Desulfocapsa sulfexigens DSM 10523	WP_136798013.1	WP_015404805.1
OG0001735	Desulfocapsa_13_biocide	WP_136798013.1	Utg859388_86
OG0001735	Desulfocapsa_06_corrosive	WP_136798013.1	Utg323392_135
OG0001735	Desulfotalea psychrophila LSv54	WP_136798013.1	WP_011190018.1
OG0001735	Desulfosediminicola flagellatus IMCC35005	WP_136798013.1	WP_136805308.1
OG0001736	Shewanella oneidensis MR-1	WP_136796118.1	WP_011071530.1
OG0001736	Desulfovibrio ferrophilus IS5	WP_136796118.1	WP_126377842.1, WP_126380354.1
