Orthogroup	Species	Desulfotalea psychrophila LSv54	Orthologs
OG0001669	Desulfocapsa sulfexigens DSM 10523	WP_041278138.1	WP_015403007.1
OG0001669	Desulfocapsa_13_biocide	WP_041278138.1	Utg859098_303
OG0001669	Desulfocapsa_06_corrosive	WP_041278138.1	Utg323152_96
OG0001669	Desulfosediminicola flagellatus IMCC35005	WP_041278138.1	WP_136809756.1
OG0001669	Desulfosediminicola ganghwensis IMCC35004	WP_041278138.1	WP_136795627.1
OG0001669	Desulforhopalus vacuolatus DSM 9700	WP_041278138.1	WP_205220018.1
OG0001670	Shewanella oneidensis MR-1	WP_041277574.1	WP_011072990.1
OG0001670	Desulforhopalus vacuolatus DSM 9700	WP_041277574.1	WP_205218520.1
OG0001670	Desulfosediminicola flagellatus IMCC35005	WP_041277574.1	WP_217909579.1, WP_136809103.1
OG0001670	Desulfosediminicola ganghwensis IMCC35004	WP_041277574.1	WP_136796077.1
OG0001670	Desulfocapsa_06_corrosive	WP_041277574.1	Utg323140_232
OG0001670	Desulfocapsa sulfexigens DSM 10523	WP_041277574.1	WP_015403017.1
OG0001671	Shewanella oneidensis MR-1	WP_041277573.1	WP_011072988.1
OG0001671	Desulforhopalus vacuolatus DSM 9700	WP_041277573.1	WP_205218518.1
OG0001671	Desulfosediminicola flagellatus IMCC35005	WP_041277573.1	WP_136807013.1, WP_136809101.1
OG0001671	Desulfosediminicola ganghwensis IMCC35004	WP_041277573.1	WP_136796075.1
OG0001671	Desulfocapsa sulfexigens DSM 10523	WP_041277573.1	WP_015403019.1
OG0001671	Desulfocapsa_06_corrosive	WP_041277573.1	Utg323140_235
OG0001672	Geobacter sulfurreducens PCA	WP_011187325.1	WP_010940770.1
OG0001672	Desulforhopalus vacuolatus DSM 9700	WP_011187325.1	WP_240192016.1
OG0001672	Desulfocapsa_06_corrosive	WP_011187325.1	Utg323300_424
OG0001672	Desulfocapsa_13_biocide	WP_011187325.1	Utg857152_142
OG0001672	Desulfocapsa sulfexigens DSM 10523	WP_011187325.1	WP_015403024.1
OG0001672	Desulfosediminicola ganghwensis IMCC35004	WP_011187325.1	WP_136795640.1
OG0001672	Desulfosediminicola flagellatus IMCC35005	WP_011187325.1	WP_136809768.1
OG0001673	Desulforhopalus vacuolatus DSM 9700	WP_156792178.1	WP_205218623.1
OG0001673	Desulfocapsa_13_biocide	WP_156792178.1	Utg857682_178
OG0001673	Desulfocapsa_06_corrosive	WP_156792178.1	Utg323140_267, Utg325220_61
OG0001673	Desulfocapsa sulfexigens DSM 10523	WP_156792178.1	WP_015403079.1
OG0001673	Desulfosediminicola flagellatus IMCC35005	WP_156792178.1	WP_136805972.1
OG0001673	Desulfosediminicola ganghwensis IMCC35004	WP_156792178.1	WP_167495825.1
OG0001674	Desulfocapsa_06_corrosive	WP_041278246.1, WP_011187850.1	Utg323180_132
OG0001674	Desulfocapsa sulfexigens DSM 10523	WP_041278246.1, WP_011187850.1	WP_015403099.1
OG0001674	Desulfocapsa_13_biocide	WP_041278246.1, WP_011187850.1	Utg857152_202
OG0001674	Desulfosediminicola flagellatus IMCC35005	WP_041278246.1	WP_136806551.1
OG0001674	Desulfosediminicola ganghwensis IMCC35004	WP_041278246.1	WP_176360037.1
OG0001674	Desulfosediminicola ganghwensis IMCC35004	WP_011187850.1	WP_136798933.1
OG0001675	Geobacter sulfurreducens PCA	WP_011189122.1	WP_010941760.1
OG0001675	Desulforhopalus vacuolatus DSM 9700	WP_011189122.1	WP_205217877.1
OG0001675	Desulfocapsa_13_biocide	WP_011189122.1	Utg864866_35
OG0001675	Desulfocapsa_06_corrosive	WP_011189122.1	Utg323140_127
OG0001675	Desulfocapsa sulfexigens DSM 10523	WP_011189122.1	WP_015403157.1
OG0001675	Desulfosediminicola ganghwensis IMCC35004	WP_011189122.1	WP_136796982.1
OG0001675	Desulfosediminicola flagellatus IMCC35005	WP_011189122.1	WP_136810062.1
OG0001676	Desulfovibrio ferrophilus IS5	WP_041277599.1	WP_126378213.1
OG0001676	Desulfovibrio vulgaris DP4	WP_041277599.1	WP_011791678.1
OG0001676	Desulfocapsa sulfexigens DSM 10523	WP_041277599.1	WP_015403171.1
OG0001676	Desulfocapsa_06_corrosive	WP_041277599.1	Utg323266_29
OG0001676	Desulfocapsa_13_biocide	WP_041277599.1	Utg865370_22
OG0001676	Desulfosediminicola flagellatus IMCC35005	WP_041277599.1	WP_176371621.1
OG0001676	Desulfosediminicola ganghwensis IMCC35004	WP_041277599.1	WP_136795475.1
OG0001677	Desulfovibrio vulgaris DP4	WP_041278693.1, WP_011188970.1	WP_010938183.1
OG0001677	Desulfovibrio ferrophilus IS5	WP_041278693.1, WP_011188970.1	WP_126379471.1
OG0001677	Desulfosediminicola ganghwensis IMCC35004	WP_041278693.1, WP_011188970.1	WP_136795269.1
OG0001677	Desulfocapsa sulfexigens DSM 10523	WP_041278693.1, WP_011188970.1	WP_015403189.1
OG0001677	Desulfocapsa_06_corrosive	WP_041278693.1, WP_011188970.1	Utg323300_253
OG0001677	Desulfosediminicola flagellatus IMCC35005	WP_041278693.1, WP_011188970.1	WP_136806559.1
OG0001678	Desulfovibrio vulgaris DP4	WP_011188004.1	WP_011792545.1
OG0001678	Desulfovibrio ferrophilus IS5	WP_011188004.1	WP_126377784.1
OG0001678	Desulfocapsa sulfexigens DSM 10523	WP_011188004.1	WP_015403204.1
OG0001678	Desulfocapsa_13_biocide	WP_011188004.1	Utg865370_13
OG0001678	Desulfocapsa_06_corrosive	WP_011188004.1	Utg323266_19
OG0001678	Desulfosediminicola ganghwensis IMCC35004	WP_011188004.1	WP_136795474.1
OG0001678	Desulfosediminicola flagellatus IMCC35005	WP_011188004.1	WP_136809393.1
OG0001679	Desulforhopalus vacuolatus DSM 9700	WP_011187551.1	WP_205217819.1
OG0001679	Desulfosediminicola flagellatus IMCC35005	WP_011187551.1	WP_136805916.1
OG0001679	Desulfosediminicola ganghwensis IMCC35004	WP_011187551.1	WP_136799591.1
OG0001679	Desulfocapsa_06_corrosive	WP_011187551.1	Utg323262_51, Utg323140_66
OG0001679	Desulfocapsa_13_biocide	WP_011187551.1	Utg864866_87
OG0001679	Desulfocapsa sulfexigens DSM 10523	WP_011187551.1	WP_015403209.1
OG0001680	Shewanella oneidensis MR-1	WP_011188141.1	WP_011070767.1
OG0001680	Geobacter sulfurreducens PCA	WP_011188141.1	WP_010941190.1
OG0001680	Desulforhopalus vacuolatus DSM 9700	WP_011188141.1	WP_205218806.1
OG0001680	Desulfocapsa sulfexigens DSM 10523	WP_011188141.1	WP_015403226.1
OG0001680	Desulfocapsa_06_corrosive	WP_011188141.1	Utg323160_121
OG0001680	Desulfosediminicola ganghwensis IMCC35004	WP_011188141.1	WP_228721453.1
OG0001680	Desulfosediminicola flagellatus IMCC35005	WP_011188141.1	WP_228723258.1
OG0001681	Desulfovibrio ferrophilus IS5	WP_011187596.1	WP_126379767.1
OG0001681	Desulfovibrio vulgaris DP4	WP_011187596.1	WP_011791796.1
OG0001681	Desulforhopalus vacuolatus DSM 9700	WP_011187596.1	WP_240192024.1
OG0001681	Desulfosediminicola flagellatus IMCC35005	WP_011187596.1	WP_136809161.1
OG0001681	Desulfosediminicola ganghwensis IMCC35004	WP_011187596.1	WP_136796125.1
OG0001681	Desulfocapsa_06_corrosive	WP_011187596.1	Utg323160_119
OG0001681	Desulfocapsa sulfexigens DSM 10523	WP_011187596.1	WP_015403228.1
OG0001682	Desulfovibrio ferrophilus IS5	WP_011187335.1	WP_232034764.1
OG0001682	Desulfovibrio vulgaris DP4	WP_011187335.1	WP_010937979.1
OG0001682	Desulfocapsa sulfexigens DSM 10523	WP_011187335.1	WP_015403231.1
OG0001682	Desulfocapsa_06_corrosive	WP_011187335.1	Utg323160_115
OG0001682	Desulfosediminicola flagellatus IMCC35005	WP_011187335.1	WP_136805939.1
OG0001682	Desulfosediminicola ganghwensis IMCC35004	WP_011187335.1	WP_136798961.1
OG0001682	Desulforhopalus vacuolatus DSM 9700	WP_011187335.1	WP_205218795.1
OG0001685	Desulforhopalus vacuolatus DSM 9700	WP_011188024.1	WP_240191914.1
OG0001685	Desulfosediminicola flagellatus IMCC35005	WP_011188024.1	WP_136808061.1
OG0001685	Desulfosediminicola ganghwensis IMCC35004	WP_011188024.1	WP_136795235.1
OG0001685	Desulfocapsa_06_corrosive	WP_011188024.1	Utg323160_36
OG0001685	Desulfocapsa_13_biocide	WP_011188024.1	Utg861744_48
OG0001685	Desulfocapsa sulfexigens DSM 10523	WP_011188024.1	WP_015405085.1, WP_015403371.1
OG0001687	Desulfovibrio ferrophilus IS5	WP_041277598.1	WP_126375678.1
OG0001687	Desulfovibrio vulgaris DP4	WP_041277598.1	WP_011792914.1
OG0001687	Desulforhopalus vacuolatus DSM 9700	WP_041277598.1	WP_205218343.1
OG0001687	Desulfocapsa_06_corrosive	WP_041277598.1	Utg324810_22
OG0001687	Desulfocapsa sulfexigens DSM 10523	WP_041277598.1	WP_015403403.1
OG0001687	Desulfosediminicola ganghwensis IMCC35004	WP_041277598.1	WP_136796085.1
OG0001687	Desulfosediminicola flagellatus IMCC35005	WP_041277598.1	WP_136809113.1
OG0001690	Geobacter sulfurreducens PCA	WP_011188191.1	WP_010943588.1
OG0001690	Desulfovibrio ferrophilus IS5	WP_011188191.1	WP_232034811.1
OG0001690	Desulfocapsa sulfexigens DSM 10523	WP_011188191.1	WP_015403457.1
OG0001690	Desulfocapsa_13_biocide	WP_011188191.1	Utg864866_115
OG0001690	Desulfocapsa_06_corrosive	WP_011188191.1	Utg323140_40
OG0001690	Desulfosediminicola ganghwensis IMCC35004	WP_011188191.1	WP_228721321.1
OG0001690	Desulfosediminicola flagellatus IMCC35005	WP_011188191.1	WP_136810291.1
OG0001691	Geobacter sulfurreducens PCA	WP_011188192.1	WP_010943589.1
OG0001691	Desulfovibrio ferrophilus IS5	WP_011188192.1	WP_126380885.1
OG0001691	Desulfocapsa sulfexigens DSM 10523	WP_011188192.1	WP_015403458.1
OG0001691	Desulfocapsa_13_biocide	WP_011188192.1	Utg864866_116
OG0001691	Desulfocapsa_06_corrosive	WP_011188192.1	Utg323140_39
OG0001691	Desulfosediminicola flagellatus IMCC35005	WP_011188192.1	WP_136810292.1
OG0001691	Desulfosediminicola ganghwensis IMCC35004	WP_011188192.1	WP_136796558.1
OG0001693	Shewanella oneidensis MR-1	WP_011187503.1	WP_011071358.1
OG0001693	Desulfosediminicola flagellatus IMCC35005	WP_011187503.1	WP_136809289.1
OG0001693	Desulfosediminicola ganghwensis IMCC35004	WP_011187503.1	WP_136799409.1
OG0001693	Desulfocapsa sulfexigens DSM 10523	WP_011187503.1	WP_015403508.1
OG0001693	Desulfocapsa_06_corrosive	WP_011187503.1	Utg323300_100
OG0001693	Desulfocapsa_13_biocide	WP_011187503.1	Utg857300_50
OG0001693	Desulforhopalus vacuolatus DSM 9700	WP_011187503.1	WP_240192096.1
OG0001696	Desulfovibrio vulgaris DP4	WP_011187922.1	WP_011792549.1
OG0001696	Desulfovibrio ferrophilus IS5	WP_011187922.1	WP_126375871.1
OG0001696	Desulforhopalus vacuolatus DSM 9700	WP_011187922.1	WP_205220223.1
OG0001696	Desulfocapsa sulfexigens DSM 10523	WP_011187922.1	WP_015403575.1
OG0001696	Desulfosediminicola ganghwensis IMCC35004	WP_011187922.1	WP_136797133.1, WP_136798342.1
OG0001696	Desulfosediminicola flagellatus IMCC35005	WP_011187922.1	WP_136807123.1
OG0001700	Shewanella oneidensis MR-1	WP_011187556.1	WP_011073447.1
OG0001700	Desulfocapsa_06_corrosive	WP_011187556.1	Utg323300_171
OG0001700	Desulfocapsa sulfexigens DSM 10523	WP_011187556.1	WP_015403741.1
OG0001700	Desulfosediminicola flagellatus IMCC35005	WP_011187556.1	WP_136808562.1
OG0001700	Desulfosediminicola ganghwensis IMCC35004	WP_011187556.1	WP_136795386.1
OG0001700	Desulforhopalus vacuolatus DSM 9700	WP_011187556.1	WP_205218371.1
OG0001700	Geobacter sulfurreducens PCA	WP_011187556.1	WP_010941234.1
OG0001701	Desulfovibrio vulgaris DP4	WP_011187372.1	WP_010938753.1
OG0001701	Desulfovibrio ferrophilus IS5	WP_011187372.1	WP_126377053.1
OG0001701	Desulfocapsa sulfexigens DSM 10523	WP_011187372.1	WP_015403756.1
OG0001701	Desulfocapsa_06_corrosive	WP_011187372.1	Utg323300_192
OG0001701	Desulfosediminicola flagellatus IMCC35005	WP_011187372.1	WP_136808545.1
OG0001701	Desulfosediminicola ganghwensis IMCC35004	WP_011187372.1	WP_136795360.1
OG0001701	Desulforhopalus vacuolatus DSM 9700	WP_011187372.1	WP_205217462.1
OG0001703	Desulfovibrio ferrophilus IS5	WP_011187366.1	WP_232034817.1
OG0001703	Desulfovibrio vulgaris DP4	WP_011187366.1	WP_011792619.1
OG0001703	Desulforhopalus vacuolatus DSM 9700	WP_011187366.1	WP_205217457.1
OG0001703	Desulfocapsa sulfexigens DSM 10523	WP_011187366.1	WP_015403817.1
OG0001703	Desulfocapsa_06_corrosive	WP_011187366.1	Utg323300_213
OG0001703	Desulfosediminicola ganghwensis IMCC35004	WP_011187366.1	WP_136795334.1
OG0001703	Desulfosediminicola flagellatus IMCC35005	WP_011187366.1	WP_136808165.1
OG0001705	Desulforhopalus vacuolatus DSM 9700	WP_011188048.1	WP_205217494.1
OG0001705	Desulfosediminicola flagellatus IMCC35005	WP_011188048.1	WP_136808028.1
OG0001705	Desulfosediminicola ganghwensis IMCC35004	WP_011188048.1	WP_167495607.1
OG0001705	Desulfocapsa_13_biocide	WP_011188048.1	Utg857152_53
OG0001705	Desulfocapsa_06_corrosive	WP_011188048.1	Utg323300_325, Utg323300_324
OG0001705	Desulfocapsa sulfexigens DSM 10523	WP_011188048.1	WP_015403891.1
OG0001706	Geobacter sulfurreducens PCA	WP_011188059.1	WP_010941003.1
OG0001706	Desulforhopalus vacuolatus DSM 9700	WP_011188059.1	WP_205217486.1
OG0001706	Desulfosediminicola ganghwensis IMCC35004	WP_011188059.1	WP_167495604.1
OG0001706	Desulfosediminicola flagellatus IMCC35005	WP_011188059.1	WP_167505900.1
OG0001706	Desulfocapsa sulfexigens DSM 10523	WP_011188059.1	WP_015403913.1
OG0001706	Desulfocapsa_13_biocide	WP_011188059.1	Utg857152_68
OG0001706	Desulfocapsa_06_corrosive	WP_011188059.1	Utg323300_344
OG0001707	Desulforhopalus vacuolatus DSM 9700	WP_041277439.1, WP_011187935.1	WP_205217523.1
OG0001707	Desulfocapsa sulfexigens DSM 10523	WP_041277439.1, WP_011187935.1	WP_015403923.1
OG0001707	Desulfocapsa_06_corrosive	WP_041277439.1, WP_011187935.1	Utg323300_354
OG0001707	Desulfocapsa_13_biocide	WP_041277439.1, WP_011187935.1	Utg857152_80
OG0001707	Desulfosediminicola ganghwensis IMCC35004	WP_041277439.1, WP_011187935.1	WP_136796096.1
OG0001707	Desulfosediminicola flagellatus IMCC35005	WP_041277439.1, WP_011187935.1	WP_136809133.1
OG0001708	Shewanella oneidensis MR-1	WP_041278368.1	WP_011072773.1
OG0001708	Desulfocapsa_06_corrosive	WP_041278368.1	Utg323300_375
OG0001708	Desulfocapsa_13_biocide	WP_041278368.1	Utg857152_98
OG0001708	Desulfocapsa sulfexigens DSM 10523	WP_041278368.1	WP_015403946.1
OG0001708	Desulfovibrio ferrophilus IS5	WP_041278368.1	WP_126380738.1
OG0001708	Desulfovibrio vulgaris DP4	WP_041278368.1	WP_011792889.1
OG0001708	Desulfosediminicola ganghwensis IMCC35004	WP_041278368.1	WP_136799977.1
OG0001709	Geobacter sulfurreducens PCA	WP_011188091.1	WP_010942397.1
OG0001709	Desulfocapsa sulfexigens DSM 10523	WP_011188091.1	WP_015403969.1
OG0001709	Desulfocapsa_06_corrosive	WP_011188091.1	Utg323316_345
OG0001709	Desulfocapsa_13_biocide	WP_011188091.1	Utg857046_258
OG0001709	Desulfosediminicola flagellatus IMCC35005	WP_011188091.1	WP_136807983.1
OG0001709	Desulfosediminicola ganghwensis IMCC35004	WP_011188091.1	WP_136795145.1
OG0001709	Desulforhopalus vacuolatus DSM 9700	WP_011188091.1	WP_205218438.1
OG0001710	Desulfocapsa_13_biocide	WP_011187762.1	Utg859388_176
OG0001710	Desulfocapsa_06_corrosive	WP_011187762.1	Utg323392_57
OG0001710	Desulfocapsa sulfexigens DSM 10523	WP_011187762.1	WP_015403987.1
OG0001710	Shewanella oneidensis MR-1	WP_011187762.1	WP_011073819.1
OG0001710	Desulfosediminicola flagellatus IMCC35005	WP_011187762.1	WP_136808830.1
OG0001711	Shewanella oneidensis MR-1	WP_011188104.1	WP_011074261.1
OG0001711	Geobacter sulfurreducens PCA	WP_011188104.1	WP_010940751.1
OG0001711	Desulfosediminicola ganghwensis IMCC35004	WP_011188104.1	WP_136795127.1
OG0001711	Desulfosediminicola flagellatus IMCC35005	WP_011188104.1	WP_228723303.1
OG0001711	Desulfocapsa_06_corrosive	WP_011188104.1	Utg323316_322
OG0001711	Desulfocapsa_13_biocide	WP_011188104.1	Utg857046_219
OG0001711	Desulfocapsa sulfexigens DSM 10523	WP_011188104.1	WP_015404002.1
OG0001714	Desulfocapsa_13_biocide	WP_011188026.1	Utg857682_94
OG0001714	Desulfocapsa_06_corrosive	WP_011188026.1	Utg325220_89
OG0001714	Desulfocapsa sulfexigens DSM 10523	WP_011188026.1	WP_015404115.1
OG0001714	Desulfosediminicola ganghwensis IMCC35004	WP_011188026.1	WP_267313999.1, WP_136795233.1
OG0001714	Desulfosediminicola flagellatus IMCC35005	WP_011188026.1	WP_136809419.1, WP_136805235.1
OG0001715	Desulfovibrio ferrophilus IS5	WP_011188982.1	WP_126380217.1
OG0001715	Desulfovibrio vulgaris DP4	WP_011188982.1	WP_011791443.1
OG0001715	Desulforhopalus vacuolatus DSM 9700	WP_011188982.1	WP_205219546.1
OG0001715	Desulfocapsa sulfexigens DSM 10523	WP_011188982.1	WP_015404139.1
OG0001715	Desulfocapsa_06_corrosive	WP_011188982.1	Utg323316_101
OG0001715	Desulfosediminicola flagellatus IMCC35005	WP_011188982.1	WP_136809670.1
OG0001715	Desulfosediminicola ganghwensis IMCC35004	WP_011188982.1	WP_136795552.1
OG0001717	Desulfovibrio ferrophilus IS5	WP_041278626.1	WP_126378305.1
OG0001717	Desulfovibrio vulgaris DP4	WP_041278626.1	WP_010939234.1
OG0001717	Desulforhopalus vacuolatus DSM 9700	WP_041278626.1	WP_205220261.1
OG0001717	Desulfosediminicola flagellatus IMCC35005	WP_041278626.1	WP_136810517.1
OG0001717	Desulfosediminicola ganghwensis IMCC35004	WP_041278626.1	WP_136798137.1
OG0001717	Desulfocapsa_06_corrosive	WP_041278626.1	Utg323316_85
OG0001717	Desulfocapsa sulfexigens DSM 10523	WP_041278626.1	WP_015404146.1
OG0001718	Desulfovibrio vulgaris DP4	WP_011188350.1	WP_011792677.1
OG0001718	Desulfovibrio ferrophilus IS5	WP_011188350.1	WP_126379176.1
OG0001718	Desulfocapsa sulfexigens DSM 10523	WP_011188350.1	WP_015404266.1
OG0001718	Desulfocapsa_06_corrosive	WP_011188350.1	Utg323448_45
OG0001718	Desulforhopalus vacuolatus DSM 9700	WP_011188350.1	WP_205217957.1
OG0001718	Desulfosediminicola ganghwensis IMCC35004	WP_011188350.1	WP_136798098.1
OG0001718	Desulfosediminicola flagellatus IMCC35005	WP_011188350.1	WP_136810559.1
OG0001719	Desulfovibrio ferrophilus IS5	WP_011188351.1	WP_126379178.1
OG0001719	Desulfovibrio vulgaris DP4	WP_011188351.1	WP_010938150.1
OG0001719	Desulfocapsa sulfexigens DSM 10523	WP_011188351.1	WP_015404267.1
OG0001719	Desulfocapsa_06_corrosive	WP_011188351.1	Utg323448_46
OG0001719	Desulfosediminicola ganghwensis IMCC35004	WP_011188351.1	WP_136798097.1
OG0001719	Desulfosediminicola flagellatus IMCC35005	WP_011188351.1	WP_136810560.1
OG0001719	Desulforhopalus vacuolatus DSM 9700	WP_011188351.1	WP_205217956.1
OG0001720	Geobacter sulfurreducens PCA	WP_173362832.1	WP_010940830.1
OG0001720	Desulforhopalus vacuolatus DSM 9700	WP_173362832.1	WP_205219241.1
OG0001720	Desulfocapsa_06_corrosive	WP_173362832.1	Utg323262_98
OG0001720	Desulfocapsa_13_biocide	WP_173362832.1	Utg857076_35
OG0001720	Desulfocapsa sulfexigens DSM 10523	WP_173362832.1	WP_015404347.1
OG0001720	Desulfosediminicola ganghwensis IMCC35004	WP_173362832.1	WP_136796971.1
OG0001720	Desulfosediminicola flagellatus IMCC35005	WP_173362832.1	WP_136810052.1
OG0001721	Desulfovibrio ferrophilus IS5	WP_011187451.1	WP_126375906.1
OG0001721	Desulfovibrio vulgaris DP4	WP_011187451.1	WP_010939574.1
OG0001721	Desulfocapsa sulfexigens DSM 10523	WP_011187451.1	WP_015404392.1
OG0001721	Desulfocapsa_06_corrosive	WP_011187451.1	Utg323300_240
OG0001721	Desulforhopalus vacuolatus DSM 9700	WP_011187451.1	WP_205219353.1
OG0001721	Desulfosediminicola ganghwensis IMCC35004	WP_011187451.1	WP_136795657.1
OG0001721	Desulfosediminicola flagellatus IMCC35005	WP_011187451.1	WP_136806250.1
OG0001722	Shewanella oneidensis MR-1	WP_011187860.1	WP_011074052.1
OG0001722	Desulfovibrio ferrophilus IS5	WP_011187860.1	WP_126380640.1
OG0001722	Desulfocapsa_06_corrosive	WP_011187860.1	Utg323180_172
OG0001722	Desulfocapsa_13_biocide	WP_011187860.1	Utg857152_233
OG0001722	Desulfosediminicola ganghwensis IMCC35004	WP_011187860.1	WP_136796136.1
OG0001722	Desulfosediminicola flagellatus IMCC35005	WP_011187860.1	WP_136809173.1
OG0001722	Desulfocapsa sulfexigens DSM 10523	WP_011187860.1	WP_015404415.1
OG0001723	Desulfovibrio ferrophilus IS5	WP_011188295.1	WP_126376383.1
OG0001723	Desulfosediminicola flagellatus IMCC35005	WP_011188295.1	WP_136805254.1
OG0001723	Desulfosediminicola ganghwensis IMCC35004	WP_011188295.1	WP_136797961.1
OG0001723	Desulfocapsa sulfexigens DSM 10523	WP_011188295.1	WP_015404429.1
OG0001723	Desulfocapsa_13_biocide	WP_011188295.1	Utg859982_186
OG0001729	Shewanella oneidensis MR-1	WP_011187942.1	WP_011070591.1
OG0001729	Desulfocapsa sulfexigens DSM 10523	WP_011187942.1	WP_015404557.1
OG0001729	Desulfovibrio vulgaris DP4	WP_011187942.1	WP_011792828.1
OG0001729	Geobacter sulfurreducens PCA	WP_011187942.1	WP_010941848.1
OG0001729	Desulfosediminicola ganghwensis IMCC35004	WP_011187942.1	WP_176360096.1
OG0001729	Desulfosediminicola flagellatus IMCC35005	WP_011187942.1	WP_136808069.1
OG0001729	Desulforhopalus vacuolatus DSM 9700	WP_011187942.1	WP_205218348.1
OG0001730	Desulfovibrio vulgaris DP4	WP_011189734.1	WP_010938292.1
OG0001730	Desulfosediminicola ganghwensis IMCC35004	WP_011189734.1	WP_153305535.1
OG0001730	Desulfovibrio ferrophilus IS5	WP_011189734.1	WP_126376648.1
OG0001730	Desulfosediminicola flagellatus IMCC35005	WP_011189734.1	WP_136806269.1
OG0001730	Desulfocapsa sulfexigens DSM 10523	WP_011189734.1	WP_015404571.1
OG0001730	Desulfocapsa_13_biocide	WP_011189734.1	Utg860006_126
OG0001730	Desulfocapsa_06_corrosive	WP_011189734.1	Utg323990_87
OG0001731	Desulfovibrio ferrophilus IS5	WP_041278043.1	WP_126381269.1
OG0001731	Desulfovibrio vulgaris DP4	WP_041278043.1	WP_010938863.1
OG0001731	Desulfocapsa sulfexigens DSM 10523	WP_041278043.1	WP_015404721.1
OG0001731	Desulfocapsa_13_biocide	WP_041278043.1	Utg857994_155
OG0001731	Desulfocapsa_06_corrosive	WP_041278043.1	Utg323074_135
OG0001731	Desulfosediminicola flagellatus IMCC35005	WP_041278043.1	WP_136805424.1
OG0001731	Desulfosediminicola ganghwensis IMCC35004	WP_041278043.1	WP_176360070.1
OG0001732	Desulfocapsa_13_biocide	WP_011189958.1	Utg857994_139
OG0001732	Desulfocapsa_06_corrosive	WP_011189958.1	Utg323074_121
OG0001732	Desulfocapsa sulfexigens DSM 10523	WP_011189958.1	WP_015404734.1
OG0001732	Geobacter sulfurreducens PCA	WP_011189958.1	WP_010941850.1, WP_010941901.1
OG0001732	Desulfosediminicola ganghwensis IMCC35004	WP_011189958.1	WP_136797766.1
OG0001732	Desulfosediminicola flagellatus IMCC35005	WP_011189958.1	WP_136805438.1
OG0001734	Desulforhopalus vacuolatus DSM 9700	WP_041277550.1, WP_011187793.1	WP_205219314.1
